Time Interval,Reserve Type,Type of Product,Source,Up price,Down Price,Currency,Price type
02.04.2024 07:00 - 02.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,55.59,EUR,MARGINAL
02.04.2024 08:00 - 02.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,66.5,56.05,EUR,MARGINAL
02.04.2024 09:00 - 02.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,66.5,51.96,EUR,MARGINAL
02.04.2024 10:00 - 02.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,46.97,EUR,MARGINAL
02.04.2024 11:00 - 02.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,44.94,EUR,MARGINAL
02.04.2024 12:00 - 02.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,58.21,44.95,EUR,MARGINAL
02.04.2024 13:00 - 02.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,44.95,EUR,MARGINAL
02.04.2024 14:00 - 02.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,46.95,EUR,MARGINAL
02.04.2024 15:00 - 02.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,47.96,EUR,MARGINAL
02.04.2024 16:00 - 02.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,49.98,EUR,MARGINAL
02.04.2024 17:00 - 02.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,52.44,EUR,MARGINAL
02.04.2024 18:00 - 02.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,64.0,55.42,EUR,MARGINAL
02.04.2024 19:00 - 02.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,56.85,EUR,MARGINAL
02.04.2024 20:00 - 02.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,57.5,EUR,MARGINAL
02.04.2024 21:00 - 02.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,66.0,57.83,EUR,MARGINAL
02.04.2024 22:00 - 02.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,64.0,57.55,EUR,MARGINAL
02.04.2024 23:00 - 03.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,57.2,EUR,MARGINAL
03.04.2024 00:00 - 03.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,56.88,EUR,MARGINAL
03.04.2024 01:00 - 03.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,55.72,EUR,MARGINAL
03.04.2024 02:00 - 03.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,54.67,54.67,EUR,MARGINAL
03.04.2024 03:00 - 03.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,54.47,49.0,EUR,MARGINAL
03.04.2024 04:00 - 03.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,54.08,49.0,EUR,MARGINAL
03.04.2024 05:00 - 03.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,55.07,49.0,EUR,MARGINAL
03.04.2024 06:00 - 03.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,56.66,49.0,EUR,MARGINAL
03.04.2024 07:00 - 03.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,96.59,64.5,EUR,MARGINAL
03.04.2024 08:00 - 03.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,114.28,114.28,EUR,MARGINAL
03.04.2024 09:00 - 03.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,97.95,63.5,EUR,MARGINAL
03.04.2024 10:00 - 03.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,103.91,50.5,EUR,MARGINAL
03.04.2024 11:00 - 03.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,87.99,52.0,EUR,MARGINAL
03.04.2024 12:00 - 03.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,78.5,76.22,EUR,MARGINAL
03.04.2024 13:00 - 03.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,70.0,67.98,EUR,MARGINAL
03.04.2024 14:00 - 03.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,65.0,59.94,EUR,MARGINAL
03.04.2024 15:00 - 03.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,57.07,EUR,MARGINAL
03.04.2024 16:00 - 03.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,59.01,54.0,EUR,MARGINAL
03.04.2024 17:00 - 03.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,59.34,52.294,EUR,MARGINAL
03.04.2024 18:00 - 03.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,62.97,54.003,EUR,MARGINAL
03.04.2024 19:00 - 03.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,64.54,64.23,EUR,MARGINAL
03.04.2024 20:00 - 03.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,64.52,61.53,EUR,MARGINAL
03.04.2024 21:00 - 03.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,62.0,58.46,EUR,MARGINAL
03.04.2024 22:00 - 03.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,60.5,57.67,EUR,MARGINAL
03.04.2024 23:00 - 04.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,57.5,55.33,EUR,MARGINAL
04.04.2024 00:00 - 04.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,54.52,48.0,EUR,MARGINAL
04.04.2024 01:00 - 04.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,52.01,45.0,EUR,MARGINAL
04.04.2024 02:00 - 04.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,50.17,47.0,EUR,MARGINAL
04.04.2024 03:00 - 04.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,59.0,51.57,EUR,MARGINAL
04.04.2024 04:00 - 04.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,56.5,51.94,EUR,MARGINAL
04.04.2024 05:00 - 04.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,54.08,54.08,EUR,MARGINAL
04.04.2024 06:00 - 04.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,57.21,57.21,EUR,MARGINAL
04.04.2024 07:00 - 04.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,65.0,55.34,EUR,MARGINAL
04.04.2024 08:00 - 04.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,74.0,73.15,EUR,MARGINAL
04.04.2024 09:00 - 04.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,72.0,69.71,EUR,MARGINAL
04.04.2024 10:00 - 04.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,67.17,53.24,EUR,MARGINAL
04.04.2024 11:00 - 04.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,61.23,51.5,EUR,MARGINAL
04.04.2024 12:00 - 04.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,57.4,51.5,EUR,MARGINAL
04.04.2024 13:00 - 04.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,56.22,56.22,EUR,MARGINAL
04.04.2024 14:00 - 04.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,55.49,46.0,EUR,MARGINAL
04.04.2024 15:00 - 04.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,56.17,44.5,EUR,MARGINAL
04.04.2024 16:00 - 04.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,57.08,44.5,EUR,MARGINAL
04.04.2024 17:00 - 04.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,65.17,48.0,EUR,MARGINAL
04.04.2024 18:00 - 04.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,73.02,49.0,EUR,MARGINAL
04.04.2024 19:00 - 04.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,87.85,51.005,EUR,MARGINAL
04.04.2024 20:00 - 04.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,67.78,51.5,EUR,MARGINAL
04.04.2024 21:00 - 04.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,59.94,52.5,EUR,MARGINAL
04.04.2024 22:00 - 04.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,0.0,EUR,MARGINAL
04.04.2024 23:00 - 05.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,56.0,46.0,EUR,MARGINAL
05.04.2024 00:00 - 05.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,52.85,44.0,EUR,MARGINAL
05.04.2024 01:00 - 05.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,51.2,38.0,EUR,MARGINAL
05.04.2024 02:00 - 05.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,49.95,33.52,EUR,MARGINAL
05.04.2024 03:00 - 05.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,49.34,37.0,EUR,MARGINAL
05.04.2024 04:00 - 05.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,48.93,16.76,EUR,MARGINAL
05.04.2024 05:00 - 05.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,50.92,25.0,EUR,MARGINAL
05.04.2024 06:00 - 05.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,53.26,40.0,EUR,MARGINAL
05.04.2024 07:00 - 05.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,56.92,45.0,EUR,MARGINAL
05.04.2024 08:00 - 05.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,62.31,50.0,EUR,MARGINAL
05.04.2024 09:00 - 05.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,63.0,59.96,EUR,MARGINAL
05.04.2024 10:00 - 05.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,62.0,52.7,EUR,MARGINAL
05.04.2024 11:00 - 05.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,48.96,EUR,MARGINAL
05.04.2024 12:00 - 05.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,45.76,45.76,EUR,MARGINAL
05.04.2024 13:00 - 05.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,41.23,24.72,EUR,MARGINAL
05.04.2024 14:00 - 05.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,37.07,-6.0,EUR,MARGINAL
05.04.2024 15:00 - 05.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,31.04,31.04,EUR,MARGINAL
05.04.2024 16:00 - 05.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,46.66,27.61,EUR,MARGINAL
05.04.2024 17:00 - 05.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,62.5,39.99,EUR,MARGINAL
05.04.2024 18:00 - 05.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,62.0,49.65,EUR,MARGINAL
05.04.2024 19:00 - 05.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,64.5,53.4,EUR,MARGINAL
05.04.2024 20:00 - 05.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,65.0,53.92,EUR,MARGINAL
05.04.2024 21:00 - 05.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,65.0,53.4,EUR,MARGINAL
05.04.2024 22:00 - 05.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,63.0,52.73,EUR,MARGINAL
05.04.2024 23:00 - 06.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,50.68,EUR,MARGINAL
06.04.2024 00:00 - 06.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,53.0,46.26,EUR,MARGINAL
06.04.2024 01:00 - 06.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,57.0,45.08,EUR,MARGINAL
06.04.2024 02:00 - 06.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,57.0,45.31,EUR,MARGINAL
06.04.2024 03:00 - 06.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,46.09,EUR,MARGINAL
06.04.2024 04:00 - 06.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,47.51,EUR,MARGINAL
06.04.2024 05:00 - 06.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,58.0,48.25,EUR,MARGINAL
06.04.2024 06:00 - 06.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,49.94,EUR,MARGINAL
06.04.2024 07:00 - 06.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,61.0,51.26,EUR,MARGINAL
06.04.2024 08:00 - 06.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,60.0,50.23,EUR,MARGINAL
06.04.2024 09:00 - 06.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,48.25,EUR,MARGINAL
06.04.2024 10:00 - 06.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,39.12,EUR,MARGINAL
06.04.2024 11:00 - 06.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,52.0,39.99,EUR,MARGINAL
06.04.2024 12:00 - 06.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,39.55,39.55,EUR,MARGINAL
06.04.2024 13:00 - 06.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,37.84,37.84,EUR,MARGINAL
06.04.2024 14:00 - 06.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,34.92,34.92,EUR,MARGINAL
06.04.2024 15:00 - 06.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,39.21,39.21,EUR,MARGINAL
06.04.2024 16:00 - 06.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,39.87,39.87,EUR,MARGINAL
06.04.2024 17:00 - 06.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,46.28,46.28,EUR,MARGINAL
06.04.2024 18:00 - 06.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,51.51,51.51,EUR,MARGINAL
06.04.2024 19:00 - 06.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,50.96,50.96,EUR,MARGINAL
06.04.2024 20:00 - 06.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,48.28,48.28,EUR,MARGINAL
06.04.2024 21:00 - 06.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,53.0,45.02,EUR,MARGINAL
06.04.2024 22:00 - 06.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,49.0,40.83,EUR,MARGINAL
06.04.2024 23:00 - 07.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,26.01,26.01,EUR,MARGINAL
07.04.2024 00:00 - 07.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,11.3,11.3,EUR,MARGINAL
07.04.2024 01:00 - 07.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,0.1,0.1,EUR,MARGINAL
07.04.2024 02:00 - 07.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,29.0,0.0,EUR,MARGINAL
07.04.2024 03:00 - 07.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,41.0,0.0,EUR,MARGINAL
07.04.2024 04:00 - 07.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,0.0,EUR,MARGINAL
07.04.2024 05:00 - 07.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,0.0,EUR,MARGINAL
07.04.2024 06:00 - 07.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,-5.0,EUR,MARGINAL
07.04.2024 07:00 - 07.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,-9.02,EUR,MARGINAL
07.04.2024 08:00 - 07.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,0.0,-1.0,EUR,MARGINAL
07.04.2024 09:00 - 07.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,-0.01,-9.02,EUR,MARGINAL
07.04.2024 10:00 - 07.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,6.6,-0.16,EUR,MARGINAL
07.04.2024 11:00 - 07.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,7.2,-3.01,EUR,MARGINAL
07.04.2024 12:00 - 07.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,7.2,-11.0,EUR,MARGINAL
07.04.2024 13:00 - 07.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,-6.55,-93.848,EUR,MARGINAL
07.04.2024 14:00 - 07.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,-10.0,-120.0,EUR,MARGINAL
07.04.2024 15:00 - 07.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,-5.04,-1005.04,EUR,MARGINAL
07.04.2024 16:00 - 07.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,-0.16,-30.0,EUR,MARGINAL
07.04.2024 17:00 - 07.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,6.75,-10.0,EUR,MARGINAL
07.04.2024 18:00 - 07.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,38.91,-4.0,EUR,MARGINAL
07.04.2024 19:00 - 07.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,46.12,31.5,EUR,MARGINAL
07.04.2024 20:00 - 07.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,47.79,47.79,EUR,MARGINAL
07.04.2024 21:00 - 07.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,48.21,48.21,EUR,MARGINAL
07.04.2024 22:00 - 07.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,45.69,45.69,EUR,MARGINAL
07.04.2024 23:00 - 08.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,44.03,30.0,EUR,MARGINAL
08.04.2024 00:00 - 08.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,42.57,29.5,EUR,MARGINAL
08.04.2024 01:00 - 08.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,40.75,3.0,EUR,MARGINAL
08.04.2024 02:00 - 08.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,40.33,3.0,EUR,MARGINAL
08.04.2024 03:00 - 08.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,43.12,6.0,EUR,MARGINAL
08.04.2024 04:00 - 08.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,45.02,17.0,EUR,MARGINAL
08.04.2024 05:00 - 08.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,46.2,20.0,EUR,MARGINAL
08.04.2024 06:00 - 08.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,49.04,27.0,EUR,MARGINAL
08.04.2024 07:00 - 08.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,51.62,44.0,EUR,MARGINAL
08.04.2024 08:00 - 08.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,54.73,44.5,EUR,MARGINAL
08.04.2024 09:00 - 08.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,53.5,47.5,EUR,MARGINAL
08.04.2024 10:00 - 08.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,52.46,42.5,EUR,MARGINAL
08.04.2024 11:00 - 08.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,52.01,40.5,EUR,MARGINAL
08.04.2024 12:00 - 08.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,51.7,40.5,EUR,MARGINAL
08.04.2024 13:00 - 08.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,51.7,40.5,EUR,MARGINAL
08.04.2024 14:00 - 08.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,51.7,42.0,EUR,MARGINAL
08.04.2024 15:00 - 08.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,51.51,44.0,EUR,MARGINAL
08.04.2024 16:00 - 08.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,51.7,44.5,EUR,MARGINAL
08.04.2024 17:00 - 08.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,53.05,44.5,EUR,MARGINAL
08.04.2024 18:00 - 08.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,70.0,47.0,EUR,MARGINAL
08.04.2024 19:00 - 08.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,72.4,57.5,EUR,MARGINAL
08.04.2024 20:00 - 08.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,72.45,58.31,EUR,MARGINAL
08.04.2024 21:00 - 08.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,70.5,54.68,EUR,MARGINAL
08.04.2024 22:00 - 08.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,69.0,53.3,EUR,MARGINAL
08.04.2024 23:00 - 09.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,53.0,52.24,EUR,MARGINAL
09.04.2024 00:00 - 09.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,50.65,44.999,EUR,MARGINAL
09.04.2024 01:00 - 09.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,50.27,45.0,EUR,MARGINAL
09.04.2024 02:00 - 09.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,49.96,49.96,EUR,MARGINAL
09.04.2024 03:00 - 09.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,49.56,40.5,EUR,MARGINAL
09.04.2024 04:00 - 09.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,49.36,39.0,EUR,MARGINAL
09.04.2024 05:00 - 09.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,49.82,40.0,EUR,MARGINAL
09.04.2024 06:00 - 09.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,55.36,43.0,EUR,MARGINAL
09.04.2024 07:00 - 09.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,85.93,46.04,EUR,MARGINAL
09.04.2024 08:00 - 09.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,77.31,43.0,EUR,MARGINAL
09.04.2024 09:00 - 09.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,65.78,40.5,EUR,MARGINAL
09.04.2024 10:00 - 09.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,50.48,39.0,EUR,MARGINAL
09.04.2024 11:00 - 09.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,45.07,35.0,EUR,MARGINAL
09.04.2024 12:00 - 09.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,37.53,29.0,EUR,MARGINAL
09.04.2024 13:00 - 09.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,30.04,21.5,EUR,MARGINAL
09.04.2024 14:00 - 09.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,26.93,21.0,EUR,MARGINAL
09.04.2024 15:00 - 09.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,50.0,29.76,EUR,MARGINAL
09.04.2024 16:00 - 09.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,39.8,EUR,MARGINAL
09.04.2024 17:00 - 09.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,48.37,EUR,MARGINAL
09.04.2024 18:00 - 09.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,57.0,50.6,EUR,MARGINAL
09.04.2024 19:00 - 09.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,58.5,48.83,EUR,MARGINAL
09.04.2024 20:00 - 09.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,55.0,40.5,EUR,MARGINAL
09.04.2024 21:00 - 09.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,48.22,41.5,EUR,MARGINAL
09.04.2024 22:00 - 09.04.2024 23:00 (CET/CEST),mFRR,Not Specified,Not specified,45.48,20.11,EUR,MARGINAL
09.04.2024 23:00 - 10.04.2024 00:00 (CET/CEST),mFRR,Not Specified,Not specified,37.87,0.0,EUR,MARGINAL
10.04.2024 00:00 - 10.04.2024 01:00 (CET/CEST),mFRR,Not Specified,Not specified,21.21,0.0,EUR,MARGINAL
10.04.2024 01:00 - 10.04.2024 02:00 (CET/CEST),mFRR,Not Specified,Not specified,5.27,0.0,EUR,MARGINAL
10.04.2024 02:00 - 10.04.2024 03:00 (CET/CEST),mFRR,Not Specified,Not specified,5.15,-1.0,EUR,MARGINAL
10.04.2024 03:00 - 10.04.2024 04:00 (CET/CEST),mFRR,Not Specified,Not specified,9.21,-1.0,EUR,MARGINAL
10.04.2024 04:00 - 10.04.2024 05:00 (CET/CEST),mFRR,Not Specified,Not specified,25.49,-1.0,EUR,MARGINAL
10.04.2024 05:00 - 10.04.2024 06:00 (CET/CEST),mFRR,Not Specified,Not specified,37.95,2.0,EUR,MARGINAL
10.04.2024 06:00 - 10.04.2024 07:00 (CET/CEST),mFRR,Not Specified,Not specified,41.07,2.0,EUR,MARGINAL
10.04.2024 07:00 - 10.04.2024 08:00 (CET/CEST),mFRR,Not Specified,Not specified,41.74,24.0,EUR,MARGINAL
10.04.2024 08:00 - 10.04.2024 09:00 (CET/CEST),mFRR,Not Specified,Not specified,43.04,43.04,EUR,MARGINAL
10.04.2024 09:00 - 10.04.2024 10:00 (CET/CEST),mFRR,Not Specified,Not specified,42.72,42.72,EUR,MARGINAL
10.04.2024 10:00 - 10.04.2024 11:00 (CET/CEST),mFRR,Not Specified,Not specified,42.72,34.0,EUR,MARGINAL
10.04.2024 11:00 - 10.04.2024 12:00 (CET/CEST),mFRR,Not Specified,Not specified,41.04,4.0,EUR,MARGINAL
10.04.2024 12:00 - 10.04.2024 13:00 (CET/CEST),mFRR,Not Specified,Not specified,36.41,-2.0,EUR,MARGINAL
10.04.2024 13:00 - 10.04.2024 14:00 (CET/CEST),mFRR,Not Specified,Not specified,24.76,-5.0,EUR,MARGINAL
10.04.2024 14:00 - 10.04.2024 15:00 (CET/CEST),mFRR,Not Specified,Not specified,7.59,-10.0,EUR,MARGINAL
10.04.2024 15:00 - 10.04.2024 16:00 (CET/CEST),mFRR,Not Specified,Not specified,25.28,-10.0,EUR,MARGINAL
10.04.2024 16:00 - 10.04.2024 17:00 (CET/CEST),mFRR,Not Specified,Not specified,39.08,-4.0,EUR,MARGINAL
10.04.2024 17:00 - 10.04.2024 18:00 (CET/CEST),mFRR,Not Specified,Not specified,45.97,35.0,EUR,MARGINAL
10.04.2024 18:00 - 10.04.2024 19:00 (CET/CEST),mFRR,Not Specified,Not specified,50.1,41.5,EUR,MARGINAL
10.04.2024 19:00 - 10.04.2024 20:00 (CET/CEST),mFRR,Not Specified,Not specified,78.91,78.91,EUR,MARGINAL
10.04.2024 20:00 - 10.04.2024 21:00 (CET/CEST),mFRR,Not Specified,Not specified,141.1,141.1,EUR,MARGINAL
10.04.2024 21:00 - 10.04.2024 22:00 (CET/CEST),mFRR,Not Specified,Not specified,89.95,89.95,EUR,MARGINAL
