Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2024-01-14T07:00+01:00;6307;1286.35;12800.58;71.66;71.66;71.66;71.66
2024-01-14T08:00+01:00;6307;1277.36;12897.31;76.74;76.74;76.74;76.74
2024-01-14T09:00+01:00;6306;1299.36;13005.06;81.14;81.14;81.14;81.14
2024-01-14T10:00+01:00;6306;1311.02;12888.19;80.63;80.63;80.63;80.63
2024-01-14T11:00+01:00;6306;1326.15;12823.2;81.84;81.84;81.84;81.84
2024-01-14T12:00+01:00;6306;1343.56;12943.55;80.39;80.39;80.39;80.39
2024-01-14T13:00+01:00;6306;1323.62;13002.96;77.04;77.04;77.04;77.04
2024-01-14T14:00+01:00;6305;1328.33;13313.23;79.15;79.15;79.15;79.15
2024-01-14T15:00+01:00;6306;1325.12;13728.57;80.13;80.13;82.32;82.32
2024-01-14T16:00+01:00;6305;1357.33;14002.3;77.51;77.51;86.62;86.62
2024-01-14T17:00+01:00;6305;1378.38;14167.87;75.05;75.05;91.86;91.86
2024-01-14T18:00+01:00;6305;1383.12;14435.74;74.86;74.86;94.64;94.64
2024-01-14T19:00+01:00;6304;1353.71;14460.42;73.96;73.96;85.26;85.26
2024-01-14T20:00+01:00;6301;1344.46;14726.46;73.86;73.86;79.06;79.06
2024-01-14T21:00+01:00;6302;1273.85;14699.41;73.7;73.7;78.41;78.41
2024-01-14T22:00+01:00;6301;1214.05;14711.14;73.17;73.17;74.67;74.67
2024-01-14T23:00+01:00;6300;1185.45;14550.94;66.89;66.89;66.89;66.89
2024-01-15T00:00+01:00;6302;1153.35;13477.46;69.65;69.65;69.65;69.65
2024-01-15T01:00+01:00;6302;1156.21;13570.64;66.05;66.05;66.05;66.05
2024-01-15T02:00+01:00;6304;1152.27;13681.02;64.31;64.31;64.31;64.31
2024-01-15T03:00+01:00;6305;1153.1;13926.95;62.04;62.04;62.04;62.04
2024-01-15T04:00+01:00;6306;1188.28;14237.41;63.57;63.57;63.57;63.57
2024-01-15T05:00+01:00;6306;1248.65;14636.73;70.57;70.57;70.57;70.57
2024-01-15T06:00+01:00;6305;1346.17;15656.97;79.95;79.95;79.95;79.95
2024-01-15T07:00+01:00;6305;1477.18;16527.35;83.84;83.84;83.84;83.84
2024-01-15T08:00+01:00;6309;1529.83;17782.55;99.3;99.3;99.3;99.3
2024-01-15T09:00+01:00;6309;1540.07;18109.43;99.99;99.99;99.99;99.99
2024-01-15T10:00+01:00;6309;1477.35;18071.17;94.88;94.88;94.88;94.88
2024-01-15T11:00+01:00;6313;1442.68;17707.36;90.26;90.26;90.26;90.26
2024-01-15T12:00+01:00;6310;1460.7;17383.83;83.86;83.86;83.86;83.86
2024-01-15T13:00+01:00;6310;1350.81;17473.75;82.15;82.15;82.15;82.15
2024-01-15T14:00+01:00;6310;1381.84;17591.45;84.5;84.5;84.5;84.5
2024-01-15T15:00+01:00;6309;1411.56;17723.96;89.44;89.44;89.44;89.44
2024-01-15T16:00+01:00;6309;1386.56;18079.85;90.44;90.44;99.92;99.92
2024-01-15T17:00+01:00;6309;1373.05;17993.94;87.38;87.38;109.08;109.08
2024-01-15T18:00+01:00;6309;1341.11;17779.58;94.08;94.08;115.57;115.57
2024-01-15T19:00+01:00;6309;1341.52;17505.6;94.02;94.02;110.66;110.66
2024-01-15T20:00+01:00;6309;1347.6;17119.43;94.99;94.99;103.15;103.15
2024-01-15T21:00+01:00;6312;1272.61;16408.47;88.71;88.71;92.95;92.95
2024-01-15T22:00+01:00;6311;1204.05;15763.36;86.9;86.9;89.49;89.49
2024-01-15T23:00+01:00;6312;1171.76;15317.91;85.74;85.74;86.43;86.43
2024-01-16T00:00+01:00;6312;1117.17;14662.76;82.19;82.19;82.19;82.19
2024-01-16T01:00+01:00;6311;1102.45;14088.02;81.4;81.4;81.4;81.4
2024-01-16T02:00+01:00;6312;1096.2;13754.18;80.07;80.07;80.07;80.07
2024-01-16T03:00+01:00;6311;1098.27;13447.39;78.26;78.26;78.26;78.26
2024-01-16T04:00+01:00;6312;1119.19;13212.82;77.59;77.59;77.59;77.59
2024-01-16T05:00+01:00;6312;1255.47;13477.84;83.45;83.45;83.45;83.45
2024-01-16T06:00+01:00;6312;1494.79;14471.67;92.57;92.57;123;123
2024-01-16T07:00+01:00;6314;1577.85;14868.71;100.21;100.21;193.42;193.42
2024-01-16T08:00+01:00;6313;1625.98;14941.15;128.84;128.84;275.59;275.59
2024-01-16T09:00+01:00;6310;1538.87;15243.07;126.06;126.06;270.56;270.56
2024-01-16T10:00+01:00;6307;1594.47;15432.11;108.76;108.76;249.93;249.93
2024-01-16T11:00+01:00;6309;1526.39;15738.59;100.78;100.78;200.55;200.55
2024-01-16T12:00+01:00;6311;1487.99;15826.39;100.43;100.43;170.04;170.04
2024-01-16T13:00+01:00;6312;1453.4;15850.47;94.65;94.65;141.97;141.97
2024-01-16T14:00+01:00;6320;1415.06;15952.79;95.31;95.31;143.58;143.58
2024-01-16T15:00+01:00;6329;1394.29;16089.84;101.57;101.57;156.16;156.16
2024-01-16T16:00+01:00;6328;1385.64;16613.44;108.16;108.16;170.08;170.08
2024-01-16T17:00+01:00;6330;1429.01;17130.67;102.99;102.99;170.81;170.81
2024-01-16T18:00+01:00;6337;1373;17483.05;123.62;123.62;133.08;133.08
2024-01-16T19:00+01:00;6347;1264.64;17755.49;111.77;111.77;111.77;111.77
2024-01-16T20:00+01:00;6346;1173.63;17824.6;95.49;95.49;95.49;95.49
2024-01-16T21:00+01:00;6347;1075.02;17317.15;86.21;86.21;86.21;86.21
2024-01-16T22:00+01:00;6348;1051.23;17200.6;82.04;82.04;82.04;82.04
2024-01-16T23:00+01:00;6349;1024.44;16835.2;77.69;77.69;77.69;77.69
2024-01-17T00:00+01:00;6342;929.49;16190.25;69.89;69.89;69.89;69.89
2024-01-17T01:00+01:00;6334;924.02;15935.24;69.36;69.36;69.36;69.36
2024-01-17T02:00+01:00;6334;939.91;15781.18;68.47;68.47;68.47;68.47
2024-01-17T03:00+01:00;6332;902.79;15612.78;67.56;67.56;67.56;67.56
2024-01-17T04:00+01:00;6333;897.98;15973.88;67.31;67.31;67.31;67.31
2024-01-17T05:00+01:00;6333;926.94;16506.15;67.28;67.28;67.28;67.28
2024-01-17T06:00+01:00;6334;1050.5;17684.18;70.65;70.65;70.65;70.65
2024-01-17T07:00+01:00;6329;1191.95;18256.7;79.94;79.94;79.94;79.94
2024-01-17T08:00+01:00;6328;1265.94;18950.84;95.35;95.35;95.35;95.35
2024-01-17T09:00+01:00;6330;1398.7;19026.31;102.87;102.87;102.87;102.87
2024-01-17T10:00+01:00;6326;1444.58;19007.51;106.76;106.76;106.91;106.91
2024-01-17T11:00+01:00;6326;1449.72;19069.21;96.28;96.28;107.66;107.66
2024-01-17T12:00+01:00;6327;1426.78;18902.9;83.97;83.97;114.06;114.06
2024-01-17T13:00+01:00;6327;1402.69;18959.93;78.48;78.48;117.92;117.92
2024-01-17T14:00+01:00;6328;1403.79;19011.09;71.22;71.22;117.97;117.97
2024-01-17T15:00+01:00;6330;1396.68;19072.93;67.45;67.45;121.82;121.82
2024-01-17T16:00+01:00;6331;1399.37;18710.43;59.83;59.83;124.84;125.24
2024-01-17T17:00+01:00;6332;1404.66;18676.14;56.76;56.76;136.44;136.44
2024-01-17T18:00+01:00;6332;1413.39;18335.68;62.65;62.65;120.01;120.62
2024-01-17T19:00+01:00;6333;1403.93;18035.64;63;63;110.96;110.96
2024-01-17T20:00+01:00;6332;1373.76;17723.31;62.92;62.92;106.61;106.61
2024-01-17T21:00+01:00;6350;1233.88;17494.35;59.94;59.94;97.51;97.51
2024-01-17T22:00+01:00;6352;1082.91;17048.75;58.25;58.25;91.36;91.36
2024-01-17T23:00+01:00;6351;1008.48;16580.29;58.7;58.7;81.56;81.56
2024-01-18T00:00+01:00;6352;1096.23;15426.44;47.97;47.97;60.09;60.09
2024-01-18T01:00+01:00;6350;1101.15;15194.4;49.26;49.26;64.09;64.09
2024-01-18T02:00+01:00;6350;1086.56;14958.08;46.55;46.55;72.96;72.96
2024-01-18T03:00+01:00;6350;1098.61;14934.47;44.95;44.95;72.58;72.58
2024-01-18T04:00+01:00;6351;1121.81;15291.87;46.72;46.72;75.17;75.17
2024-01-18T05:00+01:00;6349;1162.84;15788.52;47.56;47.56;78.49;79.05
2024-01-18T06:00+01:00;6350;1292.51;16176.61;45.95;45.95;88.6;91.44
2024-01-18T07:00+01:00;6349;1476.35;16608.93;45.46;45.46;107.84;111.55
2024-01-18T08:00+01:00;6351;1482.26;16730.49;44.63;44.63;125.89;125.89
2024-01-18T09:00+01:00;6352;1495.06;16869.69;44.97;44.97;122.17;122.17
2024-01-18T10:00+01:00;6352;1471.1;17180.13;45.84;45.84;110.9;110.9
2024-01-18T11:00+01:00;6352;1428.38;17230.57;46.2;46.2;107.95;107.95
2024-01-18T12:00+01:00;6354;1388.9;17353.48;45.32;45.32;93.55;93.55
2024-01-18T13:00+01:00;6355;1359.42;17417.6;45.8;45.8;87.62;87.62
2024-01-18T14:00+01:00;6355;1351.51;17542.46;47.51;47.51;86.43;86.43
2024-01-18T15:00+01:00;6354;1327.47;17780.71;47.69;47.69;94.25;94.25
2024-01-18T16:00+01:00;6355;1337;17956.71;50.32;50.32;99.52;99.52
2024-01-18T17:00+01:00;6355;1378.55;17924.78;51.73;51.73;104.68;104.68
2024-01-18T18:00+01:00;6354;1389.81;17839.7;52.56;52.56;103.26;103.26
2024-01-18T19:00+01:00;6356;1338.54;17674;53.36;53.36;94.53;94.53
2024-01-18T20:00+01:00;6354;1188.13;17588.86;53.21;53.21;86.97;86.97
2024-01-18T21:00+01:00;6354;1110.52;17430.65;52.65;52.65;81.13;81.13
2024-01-18T22:00+01:00;6353;1026.75;17174.11;51.2;51.2;77.43;77.43
2024-01-18T23:00+01:00;6354;971.6;17167.03;52.37;52.37;71.33;71.33
2024-01-19T00:00+01:00;6353;936.4;17172.7;47.66;47.66;68.4;68.4
2024-01-19T01:00+01:00;6354;914.5;17173.37;48.07;48.07;65.34;65.34
2024-01-19T02:00+01:00;6352;912.55;17090.41;48.63;48.63;64.05;64.05
2024-01-19T03:00+01:00;6352;912.57;17018.6;49.82;49.82;62.76;62.76
2024-01-19T04:00+01:00;6353;911.34;17052.97;50.89;50.89;63.32;63.32
2024-01-19T05:00+01:00;6353;912.96;17120.28;50.49;50.49;65.85;65.85
2024-01-19T06:00+01:00;6353;991.16;17370.21;52.71;52.71;75.74;75.74
2024-01-19T07:00+01:00;6352;1054.24;17615.18;56.3;56.3;89.38;89.38
2024-01-19T08:00+01:00;6097.67;1061.28;17717.8;58;58;104.27;104.27
2024-01-19T09:00+01:00;5842.33;1039.74;17594.78;61.18;61.18;103.3;103.3
2024-01-19T10:00+01:00;5587;1044.67;17367.74;68.32;68.32;95.85;95.85
2024-01-19T11:00+01:00;5586;1057.2;16942.7;72.13;72.13;86.56;86.56
2024-01-19T12:00+01:00;5586;1080.92;16691.66;74.59;74.59;78.72;78.72
2024-01-19T13:00+01:00;5587;1067.56;16484.46;75.15;75.15;75.15;75.15
2024-01-19T14:00+01:00;5587;1054.04;16360.84;76.91;76.91;76.91;76.91
2024-01-19T15:00+01:00;5587;1041.32;16294.63;80.16;80.16;86.95;86.95
2024-01-19T16:00+01:00;5586;1048.59;16208.04;89.73;89.73;104.6;104.6
2024-01-19T17:00+01:00;5588;1064.36;16166.51;106.59;106.59;114.77;114.77
2024-01-19T18:00+01:00;5587;1131.11;15945.96;108.49;108.49;108.49;108.49
2024-01-19T19:00+01:00;5573;1123.59;15480.05;85.1;85.1;85.1;85.1
2024-01-19T20:00+01:00;5573;1077.26;15076.77;75.82;75.82;75.82;75.82
2024-01-19T21:00+01:00;5589;1012.56;14802.53;73.01;73.01;73.01;73.01
2024-01-19T22:00+01:00;5589;953.3;14508.14;70.69;70.69;70.69;70.69
2024-01-19T23:00+01:00;5590;906.08;14246.67;66.69;66.69;66.69;66.69
2024-01-20T00:00+01:00;5590;891.99;13771.48;67.62;67.62;67.62;67.62
2024-01-20T01:00+01:00;5590;868.8;13614.39;65.01;65.01;65.01;65.01
2024-01-20T02:00+01:00;5588;872.31;13648.44;65.1;65.1;65.1;65.1
2024-01-20T03:00+01:00;5587;893.73;13742.01;63.34;63.34;63.34;63.34
2024-01-20T04:00+01:00;5588;904.16;13832.09;63.37;63.37;63.37;63.37
2024-01-20T05:00+01:00;5583;920.23;13913.39;63.26;63.26;63.26;63.26
2024-01-20T06:00+01:00;5584;965.96;13943.05;64.45;64.45;64.45;64.45
2024-01-20T07:00+01:00;5583;1082.37;14217.05;67.48;67.48;68.55;68.55
2024-01-20T08:00+01:00;5585;1099.17;14413.13;70.84;70.84;74.82;74.82
2024-01-20T09:00+01:00;5585;1116.62;14363.17;75.08;75.08;78.85;78.85
2024-01-20T10:00+01:00;5583;1146.22;14258.37;73.57;73.57;73.57;73.57
2024-01-20T11:00+01:00;5583;1131.13;14269.58;72.51;72.51;72.51;72.51
2024-01-20T12:00+01:00;5584;1116.97;14241.52;69.75;69.75;69.75;69.75
2024-01-20T13:00+01:00;5583;1111.98;14400.22;67.48;67.48;70.79;70.79
2024-01-20T14:00+01:00;5584;1108.58;14494.68;62.86;62.86;73.39;73.39
2024-01-20T15:00+01:00;5582;1106.43;14644.45;57.33;57.33;79.11;79.11
2024-01-20T16:00+01:00;5583;1137.88;14900.51;47.74;47.74;90.05;90.05
2024-01-20T17:00+01:00;5582;1165.86;15319.93;44.91;44.91;97.27;97.27
2024-01-20T18:00+01:00;5583;1193.97;15806.52;43.87;43.87;101.11;101.11
2024-01-20T19:00+01:00;5583;1192.56;16408.58;43.04;43.04;91.57;91.57
2024-01-20T20:00+01:00;5584;1210;16658.75;41.7;41.7;80;80
2024-01-20T21:00+01:00;5582;1058.56;16896.92;39.45;39.45;73.39;73.39
2024-01-20T22:00+01:00;5581;991.24;17128.18;37.12;37.12;70.42;70.42
2024-01-20T23:00+01:00;5580;909.95;17228.69;35.78;35.78;66.99;66.99
2024-01-21T00:00+01:00;5580;856.89;17293.38;34.78;34.78;59.7;59.7
2024-01-21T01:00+01:00;5582;830.74;17365.53;34.73;34.73;56.17;56.17
2024-01-21T02:00+01:00;5580;836.86;17065.5;34.64;34.64;38.57;38.57
2024-01-21T03:00+01:00;5582;781.8;16608.93;34.4;34.4;34.4;34.4
2024-01-21T04:00+01:00;5582;790.47;16337.58;34.28;34.28;34.28;34.28
2024-01-21T05:00+01:00;5583;804.78;16117.98;34.61;34.61;34.61;34.61
2024-01-21T06:00+01:00;5582;831.55;16019.27;34.3;34.3;34.3;34.3
2024-01-21T07:00+01:00;5581;840.8;16457.06;34.98;34.98;34.98;34.98
2024-01-21T08:00+01:00;5580;843.53;16646.33;34.83;34.83;34.83;34.83
2024-01-21T09:00+01:00;5581;861.73;17108.23;35.58;35.58;35.58;35.58
2024-01-21T10:00+01:00;5581;881.12;17434.34;36.88;36.88;36.88;36.88
2024-01-21T11:00+01:00;5580;913.71;17892.36;37.8;37.8;37.8;37.8
2024-01-21T12:00+01:00;5579;921.63;18246.02;37.31;37.31;37.31;37.31
2024-01-21T13:00+01:00;5579;935.87;18327.16;36.78;36.78;36.78;36.78
2024-01-21T14:00+01:00;5579;939.69;18713.06;37.04;37.04;37.04;37.04
2024-01-21T15:00+01:00;5579;948.76;18940.33;37.53;37.53;37.53;37.53
2024-01-21T16:00+01:00;5578;937.85;18899.93;37.41;37.41;48.63;48.63
2024-01-21T17:00+01:00;5581;933.82;18740.86;35.92;35.92;55.29;55.29
2024-01-21T18:00+01:00;5581;931.6;18797.46;35.53;35.53;59.97;59.97
2024-01-21T19:00+01:00;5581;926.76;18333.32;34.96;34.96;56.95;56.95
2024-01-21T20:00+01:00;5580;952.07;17945.34;34.67;34.67;35.06;35.06
2024-01-21T21:00+01:00;5580;936.82;17265.8;34.55;34.55;34.55;34.55
2024-01-21T22:00+01:00;5579;917.23;16898.05;34.83;34.83;34.83;34.83
2024-01-21T23:00+01:00;5578;894.78;15876.44;29.03;29.03;29.03;29.03
2024-01-22T00:00+01:00;5580;841.34;14505.58;27.3;27.3;27.3;27.3
2024-01-22T01:00+01:00;5581;805.21;13889.74;22.24;22.24;22.24;22.24
2024-01-22T02:00+01:00;5581;806.73;13647.92;18.62;18.62;18.62;18.62
2024-01-22T03:00+01:00;5582;815.11;13476;5.04;5.04;5.04;5.04
2024-01-22T04:00+01:00;5582;825.39;13717.7;5.06;5.06;5.06;5.06
2024-01-22T05:00+01:00;5580;862.47;14818.9;20;20;20;20
2024-01-22T06:00+01:00;5583;918.34;17021.13;26.05;26.05;26.05;26.05
2024-01-22T07:00+01:00;5581;968.34;18814.03;33.2;33.2;33.2;33.2
2024-01-22T08:00+01:00;5583;980.03;19312.95;33.08;33.08;33.08;33.08
2024-01-22T09:00+01:00;5583;971.8;19415.08;32.87;32.87;32.87;32.87
2024-01-22T10:00+01:00;5583;983.67;19549.32;31.69;31.69;31.69;31.69
2024-01-22T11:00+01:00;5586;1015.07;19366.61;30.87;30.87;30.87;30.87
2024-01-22T12:00+01:00;5584;1033.78;19202.16;30.6;30.6;30.6;30.6
2024-01-22T13:00+01:00;5584;1030.84;18877.39;29.29;29.29;29.29;29.29
2024-01-22T14:00+01:00;5582;1015.92;18588.32;28.58;28.58;28.58;28.58
2024-01-22T15:00+01:00;5582;1013.1;18657.52;30.32;30.32;30.32;30.32
2024-01-22T16:00+01:00;5574;1035.06;18502.68;31.62;31.62;31.62;31.62
2024-01-22T17:00+01:00;5568;1067.45;18205.75;32.85;32.85;32.85;32.85
2024-01-22T18:00+01:00;5576;1097.69;17432.66;32.44;32.44;32.44;32.44
2024-01-22T19:00+01:00;5583;1080.53;16878.29;31.75;31.75;31.75;31.75
2024-01-22T20:00+01:00;5581;1085.16;16637.23;31.41;31.41;31.41;31.41
2024-01-22T21:00+01:00;5581;1068.01;16139.96;28.84;28.84;28.84;28.84
2024-01-22T22:00+01:00;5580;1026.44;15805.31;26.07;26.07;26.07;26.07
2024-01-22T23:00+01:00;5579;933.34;15306.46;23.03;23.03;23.03;23.03
2024-01-23T00:00+01:00;5579;854.03;14009.38;15.84;15.84;15.84;15.84
2024-01-23T01:00+01:00;5580;877.55;13454.65;9.86;9.86;9.86;9.86
2024-01-23T02:00+01:00;5579;913.01;13286.35;9.14;9.14;9.14;9.14
2024-01-23T03:00+01:00;5579;945.01;13188.37;4.17;4.17;4.17;4.17
2024-01-23T04:00+01:00;5578;954.86;13148.25;10.22;10.22;10.22;10.22
2024-01-23T05:00+01:00;5579;1033.56;14052.42;21.63;21.63;21.63;21.63
2024-01-23T06:00+01:00;5579;1060.82;15356.2;25.73;25.73;25.73;25.73
2024-01-23T07:00+01:00;5578;1092.2;16898.9;29.39;29.39;29.39;29.39
2024-01-23T08:00+01:00;5580;1118.4;17309.38;33.62;33.62;33.62;33.62
2024-01-23T09:00+01:00;5581;1149.52;17519.47;30.82;30.82;30.82;30.82
2024-01-23T10:00+01:00;5582;1118.95;18026.23;29.92;29.92;29.92;29.92
2024-01-23T11:00+01:00;5809;1112.27;18080.69;27.67;27.67;27.67;27.67
2024-01-23T12:00+01:00;6036;1118.5;18115.91;26.58;26.58;26.58;26.58
2024-01-23T13:00+01:00;6036;1115.86;18094.09;26.76;26.76;26.76;26.76
2024-01-23T14:00+01:00;6036;1107.1;17917.2;26.73;26.73;26.73;26.73
2024-01-23T15:00+01:00;6037;1147.81;18488.62;29;29;29;29
2024-01-23T16:00+01:00;6037;1207.76;18656.38;29.08;29.08;64.95;64.95
2024-01-23T17:00+01:00;6037;1272.96;18402.42;28.7;28.7;68.46;68.46
2024-01-23T18:00+01:00;6038;1310.44;18164.42;29.01;29.01;66.78;66.78
2024-01-23T19:00+01:00;6038;1307.92;17457.22;30.3;30.3;63.34;63.34
2024-01-23T20:00+01:00;6037;1297.12;16748.91;32.75;32.75;60.46;60.46
2024-01-23T21:00+01:00;6035;1199.36;16207.15;35.94;35.94;52.45;52.45
2024-01-23T22:00+01:00;6036;1081.53;16005.37;40.82;40.82;40.82;40.82
2024-01-23T23:00+01:00;6035;969.23;14891.5;33.26;33.26;33.26;33.26
2024-01-24T00:00+01:00;6061;883.03;12428.52;28.61;28.61;28.61;28.61
2024-01-24T01:00+01:00;6062;850.42;11365.65;25.17;25.17;25.17;25.17
2024-01-24T02:00+01:00;6068;863.81;11526.58;20.64;20.64;20.64;20.64
2024-01-24T03:00+01:00;6082;871.31;11856.85;18.82;18.82;18.82;18.82
2024-01-24T04:00+01:00;6089;872.13;12103.07;17.85;17.85;17.85;17.85
2024-01-24T05:00+01:00;6086;893.07;12511.32;19.55;19.55;19.55;19.55
2024-01-24T06:00+01:00;6057;998.25;13405.45;25.5;25.5;25.5;25.5
2024-01-24T07:00+01:00;6057;1085.02;16508.64;38.73;38.73;38.73;38.73
2024-01-24T08:00+01:00;6068;1084.1;17435.29;49.43;49.43;50.07;50.07
2024-01-24T09:00+01:00;6069;1083.91;17402.05;49.54;49.54;49.54;49.54
2024-01-24T10:00+01:00;6085;1077.22;17297.5;50.1;50.1;50.1;50.1
2024-01-24T11:00+01:00;6087;1061.75;16828.58;50.76;50.76;50.76;50.76
2024-01-24T12:00+01:00;6087;1111.14;15762.12;39.34;39.34;39.34;39.34
2024-01-24T13:00+01:00;6087;1115.36;15154.5;37.34;37.34;37.34;37.34
2024-01-24T14:00+01:00;6102;1127.23;15771.71;45.04;45.04;45.04;45.04
2024-01-24T15:00+01:00;6102;1146.08;16082.52;49.95;49.95;49.95;49.95
2024-01-24T16:00+01:00;6117;1097.32;16295.08;50.8;50.8;50.8;50.8
2024-01-24T17:00+01:00;6118;1139.67;16486.9;54.21;54.21;54.21;54.21
2024-01-24T18:00+01:00;6134;1169.13;16443.8;50.79;50.79;53.32;53.32
2024-01-24T19:00+01:00;6132;1114.3;16295.7;49.48;49.48;50.09;50.09
2024-01-24T20:00+01:00;6153;1101.77;15431.72;42.18;42.18;42.18;42.18
2024-01-24T21:00+01:00;6152;1065.76;14678.91;40.04;40.04;40.04;40.04
2024-01-24T22:00+01:00;6171;1059.72;14352.64;42.01;42.01;42.01;42.01
2024-01-24T23:00+01:00;6154;969.38;13760.13;38.53;38.53;38.53;38.53
2024-01-25T00:00+01:00;6153;967.86;13251.62;43.84;43.84;43.84;43.84
2024-01-25T01:00+01:00;6152;963.61;12915.49;43.97;43.97;43.97;43.97
2024-01-25T02:00+01:00;6169;961.18;12532.88;42.76;42.76;42.76;42.76
2024-01-25T03:00+01:00;6179;999.52;12703.29;43.85;43.85;43.85;43.85
2024-01-25T04:00+01:00;6179;1016.38;12821.6;45.11;45.11;45.11;45.11
2024-01-25T05:00+01:00;6180;1060.98;13292.76;51.01;51.01;51.01;51.01
2024-01-25T06:00+01:00;6198;1154.89;14298.5;59.39;59.39;59.39;59.39
2024-01-25T07:00+01:00;6209;1245.7;14773.67;66.05;66.05;66.05;66.05
2024-01-25T08:00+01:00;6209;1267.87;14769.25;89.02;89.02;89.02;89.02
2024-01-25T09:00+01:00;6212;1234.3;14613.19;85.25;85.25;85.25;85.25
2024-01-25T10:00+01:00;6227;1230.25;14485.88;81.35;81.35;81.35;81.35
2024-01-25T11:00+01:00;6241;1236.49;14298.99;76.22;76.22;76.22;76.22
2024-01-25T12:00+01:00;6242;1229.46;14184.81;72.63;72.63;73.15;73.15
2024-01-25T13:00+01:00;6242;1226.37;14088.63;75.44;75.44;75.99;75.99
2024-01-25T14:00+01:00;6259;1257.47;14077.22;79.56;79.56;84.98;84.98
2024-01-25T15:00+01:00;6271;1305.4;14168.3;68.95;68.95;92.07;92.07
2024-01-25T16:00+01:00;6272;1393.74;14071.81;71.5;71.5;101.38;101.38
2024-01-25T17:00+01:00;6272;1409.44;13842.17;99.24;99.24;122.35;122.35
2024-01-25T18:00+01:00;6301;1368.64;13714.48;111.96;111.96;114.3;114.3
2024-01-25T19:00+01:00;6316;1376.09;13396.3;72.87;72.87;98.79;98.79
2024-01-25T20:00+01:00;6315;1342.96;13157.31;65.33;65.33;91.07;91.07
2024-01-25T21:00+01:00;6314;1264.25;13022.72;63.21;63.21;86.31;86.31
2024-01-25T22:00+01:00;6344;1195.36;12926.26;63.4;63.4;80.02;80.02
2024-01-25T23:00+01:00;6354;1087.01;12963.38;62.34;62.34;72.83;75.16
2024-01-26T00:00+01:00;6366;1087.96;12533.87;52.97;52.97;62.8;62.8
2024-01-26T01:00+01:00;6365;1072.89;12591.89;44.06;44.06;60.82;62
2024-01-26T02:00+01:00;6365;1066.43;12886.08;39.79;39.79;58.49;58.49
2024-01-26T03:00+01:00;6363;1084.63;13254.62;38.23;38.23;55.94;56.35
2024-01-26T04:00+01:00;6364;1077.64;13530.96;36.15;36.15;54.75;55.7
2024-01-26T05:00+01:00;6363;1118.08;14116.31;33;33;52.16;52.16
2024-01-26T06:00+01:00;6363;1175.78;14820.13;34.35;34.35;57.95;57.95
2024-01-26T07:00+01:00;6364;1191.98;15671.94;35.21;35.21;62.97;62.97
2024-01-26T08:00+01:00;6365;1197.35;16151.06;34.8;34.8;64.94;64.94
2024-01-26T09:00+01:00;6366;1194.15;16985.21;36.05;36.05;63.8;63.8
2024-01-26T10:00+01:00;6370;1194.08;17182.05;36.33;36.33;61.22;61.22
2024-01-26T11:00+01:00;6370;1181.06;17482.6;35.2;35.2;58.74;58.74
2024-01-26T12:00+01:00;6371;1148.8;17333.64;35.86;35.86;52.28;52.28
2024-01-26T13:00+01:00;6370;1132.04;17429.13;34.95;34.95;46.47;46.47
2024-01-26T14:00+01:00;6372;1157.39;17194.89;33.06;33.06;49.28;49.28
2024-01-26T15:00+01:00;6371;1154.18;17292.57;32.22;32.22;48.91;48.91
2024-01-26T16:00+01:00;6366;1116.73;17094.09;33.06;33.06;51.48;51.48
2024-01-26T17:00+01:00;6367;1112.1;16873.46;33.06;33.06;57.37;57.37
2024-01-26T18:00+01:00;6367;1087.12;16265.72;35.97;35.97;54.19;54.19
2024-01-26T19:00+01:00;6367;1075.16;16264.31;33.51;33.51;33.51;33.51
2024-01-26T20:00+01:00;6369;975.5;15992.4;27.58;27.58;27.58;27.58
2024-01-26T21:00+01:00;6370;936.61;15774.06;25.76;25.76;25.76;25.76
2024-01-26T22:00+01:00;6368;891.19;15182.08;24.39;24.39;24.39;24.39
2024-01-26T23:00+01:00;6369;842.66;14788.11;21.98;21.98;21.98;21.98
2024-01-27T00:00+01:00;6365;812.38;13969.81;19.32;19.32;19.32;19.32
2024-01-27T01:00+01:00;6365;793.2;14305.85;18.26;18.26;18.26;18.26
2024-01-27T02:00+01:00;6364;788.16;14402.25;17.63;17.63;17.63;17.63
2024-01-27T03:00+01:00;6364;777.56;14273.27;18.02;18.02;18.02;18.02
2024-01-27T04:00+01:00;6365;777.97;14086.14;18.49;18.49;18.49;18.49
2024-01-27T05:00+01:00;6364;775.07;14117.46;18.84;18.84;18.84;18.84
2024-01-27T06:00+01:00;6364;767.74;14170.77;19.41;19.41;19.41;19.41
2024-01-27T07:00+01:00;6364;767.88;14705.83;20.71;20.71;20.71;20.71
2024-01-27T08:00+01:00;6364;783.08;15071.48;21;21;21;21
2024-01-27T09:00+01:00;6363;802.37;15757.16;21.03;21.03;21.03;21.03
2024-01-27T10:00+01:00;6366;769.2;16005.99;21.13;21.13;21.13;21.13
2024-01-27T11:00+01:00;6364;763.21;16245.49;21.02;21.02;21.02;21.02
2024-01-27T12:00+01:00;6367;762.41;16035.13;20.53;20.53;20.53;20.53
2024-01-27T13:00+01:00;6366;764.42;15897.1;20.08;20.08;20.08;20.08
