Date (GMT+1);Non-Renewable;Renewable;Day Ahead Auction (NO1);Day Ahead Auction (NO2);Day Ahead Auction (NO2NSL);Day Ahead Auction (NO3);Day Ahead Auction (NO4);Day Ahead Auction (NO5)
2024-01-13T00:00+01:00;221.11;20375.55;76.65;76.65;81.5;49.69;49.69;76.65
2024-01-13T01:00+01:00;220.85;19763.42;74.85;74.85;78.6;46.63;46.63;74.85
2024-01-13T02:00+01:00;217.78;19372.29;74.42;74.42;77.69;44;44;74.42
2024-01-13T03:00+01:00;217.075;18659.825;73.5;73.5;74.02;42.47;42.47;73.5
2024-01-13T04:00+01:00;217.125;18452.305;72.24;72.24;71.38;42.54;42.54;72.24
2024-01-13T05:00+01:00;219.185;18191.535;70.85;70.85;71.29;43.53;43.53;70.85
2024-01-13T06:00+01:00;219.24;18022.33;69.22;69.22;73.75;45.62;45.62;69.22
2024-01-13T07:00+01:00;219.215;19059.065;70.56;70.56;76.94;51.2;48.8;70.56
2024-01-13T08:00+01:00;215.64;19731.98;72.52;72.52;77.87;57.93;46.97;72.52
2024-01-13T09:00+01:00;214.165;20252.515;73.31;73.31;81.01;59.17;47.65;73.31
2024-01-13T10:00+01:00;219.91;20906.38;73.01;73.01;82.74;59.21;48.8;73.01
2024-01-13T11:00+01:00;216.58;20365.33;72.25;72.25;77.07;58.37;48.8;72.25
2024-01-13T12:00+01:00;216.37;19601.78;70.56;70.56;73.23;56.2;48.8;70.56
2024-01-13T13:00+01:00;216.985;19149.155;67.89;67.89;69.74;56.36;48.8;67.89
2024-01-13T14:00+01:00;219.51;19039.29;69.94;69.94;70.27;59.17;51.25;69.94
2024-01-13T15:00+01:00;218.225;19551.545;70.71;70.71;72.06;65.73;51.2;70.71
2024-01-13T16:00+01:00;222.355;20521.815;72.84;72.84;75.42;65.69;52.7;72.84
2024-01-13T17:00+01:00;213.095;21134.945;74.22;74.22;81.9;62.08;53.37;74.22
2024-01-13T18:00+01:00;223.515;21241.995;75.81;75.81;83.29;56.07;54.1;75.81
2024-01-13T19:00+01:00;220.07;19932.51;73.82;73.82;79.17;55.79;55.79;73.82
2024-01-13T20:00+01:00;219.52;19027.46;73.06;73.06;74.02;56.29;56.29;73.06
2024-01-13T21:00+01:00;218.715;18657.315;70.93;70.93;69.62;59.15;58.79;70.93
2024-01-13T22:00+01:00;222.525;18750.635;67.66;67.66;68.44;62.76;55.8;67.66
2024-01-13T23:00+01:00;225.985;18061.285;66.15;66.15;65.8;61.65;55.8;66.15
2024-01-14T00:00+01:00;228.265;17138.605;66.07;66.07;64.96;64.02;59.99;66.07
2024-01-14T01:00+01:00;223.73;16795.69;64.1;64.1;64.21;62.11;59.99;64.1
2024-01-14T02:00+01:00;227.225;16397.545;64.95;64.95;63.89;62.93;57.6;64.95
2024-01-14T03:00+01:00;226.85;16259.2;66.06;66.06;63.94;64.01;56.3;66.06
2024-01-14T04:00+01:00;227.24;16325.43;66.74;66.74;64.34;64.67;56.3;66.74
2024-01-14T05:00+01:00;225.97;16530.76;67.34;67.34;65;65.2;56.29;67.34
2024-01-14T06:00+01:00;222.465;17504.035;69.41;69.41;67.24;67.31;56.29;69.41
2024-01-14T07:00+01:00;223.25;18733.02;73.36;73.36;70.18;71.66;56.29;73.36
2024-01-14T08:00+01:00;220.225;20520.595;76.74;76.74;74.57;76.74;58.49;76.74
2024-01-14T09:00+01:00;218.965;21964.155;81.14;81.14;79.51;81.14;62.1;81.14
2024-01-14T10:00+01:00;219.47;22549.13;80.63;80.63;78.01;80.63;72.54;80.63
2024-01-14T11:00+01:00;219.28;22414.47;81.84;81.84;76.76;81.84;81.84;81.84
2024-01-14T12:00+01:00;217.665;21716.515;80.39;80.39;73.92;80.39;80.39;80.39
2024-01-14T13:00+01:00;220.425;21293.945;77.04;77.04;71.11;77.04;77.04;77.04
2024-01-14T14:00+01:00;217.67;20965.04;79.15;79.15;72.74;79.15;79.15;79.15
2024-01-14T15:00+01:00;217.805;21574.965;82.32;82.32;79.1;80.13;80.13;82.32
2024-01-14T16:00+01:00;215.28;22658.4;86.62;86.62;86.75;77.51;77.51;86.62
2024-01-14T17:00+01:00;212.955;23339.395;91.86;91.86;89.51;75.05;75.05;91.86
2024-01-14T18:00+01:00;217.06;22722.93;94.64;94.64;87.92;74.86;74.86;94.64
2024-01-14T19:00+01:00;217.745;22498.435;85.26;85.26;84.99;73.96;73.96;85.26
2024-01-14T20:00+01:00;219.45;22343.26;79.06;79.06;80.94;73.86;73.86;79.06
2024-01-14T21:00+01:00;217.335;20611.735;78.41;78.41;78.98;73.7;73.7;78.41
2024-01-14T22:00+01:00;218.96;19448.97;74.67;74.67;76.02;73.17;73.17;74.67
2024-01-14T23:00+01:00;218.575;17836.015;69.34;69.34;71.68;66.89;66.89;69.34
2024-01-15T00:00+01:00;220.11;16853.86;69.65;69.65;70.24;69.65;69.65;69.65
2024-01-15T01:00+01:00;222.435;16345.105;67.08;67.08;67.96;67.08;66.05;67.08
2024-01-15T02:00+01:00;220.945;15552.395;65.98;65.98;70.04;65.98;64.31;65.98
2024-01-15T03:00+01:00;220.91;15215.7;64.03;64.03;66.18;64.03;62.04;64.03
2024-01-15T04:00+01:00;220.435;15518.505;64.93;64.93;66.84;64.93;63.57;64.93
2024-01-15T05:00+01:00;222.655;17595.635;70.57;70.57;69.07;70.57;70.57;70.57
2024-01-15T06:00+01:00;225.3;20833.61;79.95;79.95;79.85;79.95;79.95;79.95
2024-01-15T07:00+01:00;216.37;22635.4;83.84;83.84;89.81;83.84;83.84;83.84
2024-01-15T08:00+01:00;218.82;22742.16;96.42;96.42;96.94;99.3;99.3;96.42
2024-01-15T09:00+01:00;216.55;23107.12;97.39;97.39;95.27;99.99;99.99;97.39
2024-01-15T10:00+01:00;218.29;23137.7;94.88;94.76;95.33;94.88;94.88;94.88
2024-01-15T11:00+01:00;216.485;23527.705;90.26;90.26;89.43;90.26;90.26;90.26
2024-01-15T12:00+01:00;214.47;22942.27;83.86;83.86;85.16;85.4;83.86;83.86
2024-01-15T13:00+01:00;215.815;22399.305;82.15;82.15;85.93;82.15;82.15;82.15
2024-01-15T14:00+01:00;215.695;23244.015;84.5;84.5;89.52;84.88;84.5;84.5
2024-01-15T15:00+01:00;216.285;23080.625;89.44;89.44;92;89.44;89.44;89.44
2024-01-15T16:00+01:00;215.08;22771.62;99.92;97.02;100;97.02;90.44;97.02
2024-01-15T17:00+01:00;216.12;23205.44;109.08;105.92;112;100.69;87.38;100.69
2024-01-15T18:00+01:00;217.36;23571.31;115.57;112.22;114.58;99.37;94.08;99.37
2024-01-15T19:00+01:00;216.18;23622.98;110.66;107.45;111.92;94.28;94.02;94.28
2024-01-15T20:00+01:00;215.195;23729.515;103.15;100.16;105.06;94.99;94.99;94.99
2024-01-15T21:00+01:00;214.83;23613.03;92.95;90.26;96.17;88.71;88.71;90.26
2024-01-15T22:00+01:00;215.36;22888.61;89.49;86.9;90.18;86.9;86.9;86.9
2024-01-15T23:00+01:00;216.045;22526.475;85.73;83.92;84.99;85.74;70.47;85.73
2024-01-16T00:00+01:00;219.375;22101.205;80.55;79.09;79.52;82.19;60.8;80.55
2024-01-16T01:00+01:00;216.035;22177.895;79.74;79.04;78.35;81.4;62;79.74
2024-01-16T02:00+01:00;216.635;22694.165;79.99;79.99;77.53;80.07;60.79;79.99
2024-01-16T03:00+01:00;216.375;22138.815;78.26;78.26;75.91;78.26;59.6;78.26
2024-01-16T04:00+01:00;216.625;22074.215;77.59;76.56;79.9;77.59;60.79;77.59
2024-01-16T05:00+01:00;220.465;22955.785;81.55;80;81.57;83.45;63.09;81.55
2024-01-16T06:00+01:00;220.855;24016.235;123;91.15;89.23;92.57;70.4;91.15
2024-01-16T07:00+01:00;216.99;24859.78;193.42;111.44;110.01;100.21;95;100.21
2024-01-16T08:00+01:00;218.445;25034.615;275.59;148.72;124.9;128.84;105.01;128.84
2024-01-16T09:00+01:00;214.63;25168.84;270.56;143.03;122.84;126.06;126.06;126.06
2024-01-16T10:00+01:00;216.7;25119.71;249.93;135.35;116.38;108.76;105.01;108.76
2024-01-16T11:00+01:00;196.57;25432.42;200.55;113.52;106.72;100.78;94.04;100.78
2024-01-16T12:00+01:00;216.405;25315.525;170.04;100.43;97.97;100.43;72.09;100.43
2024-01-16T13:00+01:00;219.065;25130.145;141.97;92.22;98;94.65;72;92.22
2024-01-16T14:00+01:00;222;24776.65;143.58;93.22;97.6;95.31;72.01;93.22
2024-01-16T15:00+01:00;217.665;24566.345;156.16;107.05;105.49;101.57;53.08;101.57
2024-01-16T16:00+01:00;218.165;24876.805;170.08;108.16;112.01;108.16;48.74;108.16
2024-01-16T17:00+01:00;219.245;24400.255;170.81;124.43;123.02;102.99;45.61;102.99
2024-01-16T18:00+01:00;215.17;24102.99;133.08;123.62;120.55;123.62;44.24;123.62
2024-01-16T19:00+01:00;222.7;23963.17;111.77;108.31;112.92;111.77;44.2;108.31
2024-01-16T20:00+01:00;218.915;23718.095;95.49;92.53;102;95.49;43.32;92.53
2024-01-16T21:00+01:00;215.51;23238.32;86.21;84.12;88.18;86.21;39.68;84.12
2024-01-16T22:00+01:00;216.78;21907.16;82.04;79.67;83.27;82.04;35.28;81.9
2024-01-16T23:00+01:00;220.95;20408.61;77.69;77.69;78.07;77.69;33.28;77.69
2024-01-17T00:00+01:00;220.235;20217.335;69.89;69.89;74.59;69.89;40.84;69.89
2024-01-17T01:00+01:00;215.695;20159.285;69.36;69.36;73.99;69.36;37.42;69.36
2024-01-17T02:00+01:00;216.435;20004.305;68.47;68.47;72.48;68.47;33.82;68.47
2024-01-17T03:00+01:00;216.09;19599.35;67.56;67.56;71.9;67.56;33.47;67.56
2024-01-17T04:00+01:00;215.585;19355.845;67.31;67.31;71.89;67.31;32.31;67.31
2024-01-17T05:00+01:00;220.22;19427.28;67.28;67.28;74.93;67.28;33.51;67.28
2024-01-17T06:00+01:00;222.32;21343.95;70.65;70.65;80.12;70.65;33.52;70.65
2024-01-17T07:00+01:00;218.775;24005.265;79.94;79.94;95.46;79.94;39.23;79.94
2024-01-17T08:00+01:00;220.405;24894.485;95.35;95.35;109.99;95.35;39.66;95.35
2024-01-17T09:00+01:00;215.98;25121.86;102.87;102.87;112.02;102.87;38.84;102.87
2024-01-17T10:00+01:00;217.905;25405.765;106.91;106.91;111;106.76;36.58;106.91
2024-01-17T11:00+01:00;217.26;24688.15;107.66;107.66;111.99;96.28;36.96;107.66
2024-01-17T12:00+01:00;217.46;24250.84;114.06;114.06;110.14;83.97;36.96;114.06
2024-01-17T13:00+01:00;220.02;24204.67;117.92;117.92;107.42;78.48;36.14;117.92
2024-01-17T14:00+01:00;222.805;23796.915;117.97;117.97;104.47;71.22;36.79;117.97
2024-01-17T15:00+01:00;218.26;23681.05;121.82;121.82;110.53;67.45;39.62;121.82
2024-01-17T16:00+01:00;218.53;23764.93;124.84;124.84;117.72;69.73;38.16;124.84
2024-01-17T17:00+01:00;218.945;23606.315;136.44;136.44;126.22;68.85;35.58;136.44
2024-01-17T18:00+01:00;215.22;24104.01;120.01;120.01;124.67;66.82;35.22;120.01
2024-01-17T19:00+01:00;222.345;23808.865;110.96;110.96;114.21;70.55;35.2;110.96
2024-01-17T20:00+01:00;219.845;23630.945;106.61;106.61;106.57;68.86;35.15;106.61
2024-01-17T21:00+01:00;216.14;23131.17;97.51;97.51;94.63;68.36;35.09;97.51
2024-01-17T22:00+01:00;216.995;22777.605;91.36;91.36;86.17;67.76;33.5;91.36
2024-01-17T23:00+01:00;219.94;22077.91;81.56;81.56;82.98;65.35;33.06;81.56
2024-01-18T00:00+01:00;218.2;22631.33;77.34;77.34;76.43;65.93;32.92;77.34
2024-01-18T01:00+01:00;216.26;22132.59;74.8;74.8;74.83;64.12;32.58;74.8
2024-01-18T02:00+01:00;216.565;21725.355;72.96;72.96;72.1;62.95;33.33;72.96
2024-01-18T03:00+01:00;216.55;21646.37;72.58;72.58;71.7;62.15;34.22;72.58
2024-01-18T04:00+01:00;216.83;22138.3;75.17;75.17;72.99;54.47;34.25;75.17
2024-01-18T05:00+01:00;222.595;22781.855;78.49;78.49;73.64;58.03;37.88;78.49
2024-01-18T06:00+01:00;224.33;23412.31;88.6;88.6;85.49;65.74;42.51;88.6
2024-01-18T07:00+01:00;219.985;24322.985;107.84;107.84;100.16;68.97;43.76;107.84
2024-01-18T08:00+01:00;220.42;23835.41;125.89;122.24;110.91;73.14;44.63;122.24
2024-01-18T09:00+01:00;216.67;24089.03;122.17;118.63;110.74;71.98;44.97;118.63
2024-01-18T10:00+01:00;218.65;24724.91;110.9;107.9;105.66;69.59;45.14;107.9
2024-01-18T11:00+01:00;216.67;24243;107.95;104.6;98.08;68.31;46.2;104.6
2024-01-18T12:00+01:00;216.845;24188.775;93.55;90.65;92.38;67.17;45.32;90.65
2024-01-18T13:00+01:00;217.715;23838.905;87.62;84.91;88.25;65.74;45.8;84.91
2024-01-18T14:00+01:00;221.38;23982.9;86.43;83.75;87.08;63.84;47.51;83.75
2024-01-18T15:00+01:00;220.16;24232.56;94.25;91.33;89.66;63.91;47.69;91.33
2024-01-18T16:00+01:00;218.245;24547.735;99.52;96.44;94.28;64.82;50.32;96.44
2024-01-18T17:00+01:00;220.27;23873.21;104.68;101.44;103.62;64.69;51.73;101.44
2024-01-18T18:00+01:00;216.13;24010.3;103.26;100.48;106.26;64.23;52.56;100.48
2024-01-18T19:00+01:00;226.225;24108.905;94.53;91.18;99.9;61.79;53.36;91.18
2024-01-18T20:00+01:00;221.015;23853.955;86.97;84.28;92.59;58.99;51.2;84.28
2024-01-18T21:00+01:00;217.18;23407.22;80.54;80.54;83.3;63.1;52.65;80.54
2024-01-18T22:00+01:00;219.42;22849.78;77.43;77.43;79.44;59.72;51.2;77.43
2024-01-18T23:00+01:00;222.29;20746.9;71.33;71.33;71.77;59.33;51.2;71.33
2024-01-19T00:00+01:00;222.3;19716.23;68.4;68.4;72.39;52.93;47.66;68.4
2024-01-19T01:00+01:00;221.435;19286.245;65.34;65.34;72.48;51;48.07;65.34
2024-01-19T02:00+01:00;219.8;18849.39;64.05;64.05;69.81;49.91;48.63;64.05
2024-01-19T03:00+01:00;221.08;18242.6;62.76;62.76;66.25;49.82;48.08;62.76
2024-01-19T04:00+01:00;221.715;18550.445;63.32;63.32;66.77;50.89;49.83;63.32
2024-01-19T05:00+01:00;226.3;19585.77;65.85;65.85;68.66;54.35;50.49;65.85
2024-01-19T06:00+01:00;229.67;22851.13;74.97;74.04;76.73;53.15;52.09;74.97
2024-01-19T07:00+01:00;220.06;23877.08;89.38;83.25;90.92;61.9;52.1;83.25
2024-01-19T08:00+01:00;218.775;23334.915;104.27;101.04;100.47;66.02;52.37;101.04
2024-01-19T09:00+01:00;214.56;23234.7;103.3;99.87;98.86;67.33;61.18;99.87
2024-01-19T10:00+01:00;216.045;23857.155;95.85;92.39;90.39;68.32;62.03;92.39
2024-01-19T11:00+01:00;216.725;24019.475;86.56;83.85;80.92;72.13;62.08;83.85
2024-01-19T12:00+01:00;221;24370.9;78.72;74.6;73.71;74.59;72.09;75.71
2024-01-19T13:00+01:00;225.77;23341.08;75.15;74.2;71.77;75.15;72.02;75.15
2024-01-19T14:00+01:00;232.33;22819.24;76.91;75.3;70.62;76.91;72.03;75.5
2024-01-19T15:00+01:00;226.13;22716.68;86.95;75.21;76.56;80.16;72.05;75.21
2024-01-19T16:00+01:00;227.47;23717.64;104.6;82.23;83.25;89.73;61.31;82.23
2024-01-19T17:00+01:00;228.73;24681.13;114.77;90.89;90.97;106.59;61.19;90.89
2024-01-19T18:00+01:00;221.755;24670.415;108.49;88.86;93.96;108.49;52.38;88.86
2024-01-19T19:00+01:00;230.16;23870.25;85.1;79.68;86.71;85.1;52.1;79.68
2024-01-19T20:00+01:00;224.94;23539.87;75.82;75.82;81.9;75.82;52.1;75.82
2024-01-19T21:00+01:00;219.725;23048.985;73.01;73.01;76.94;73.01;52.09;73.01
2024-01-19T22:00+01:00;225.725;22307.855;70.69;70.69;73.27;70.69;49.99;70.69
2024-01-19T23:00+01:00;226.305;21338.055;66.69;66.69;69.97;66.69;47.61;66.69
2024-01-20T00:00+01:00;217.325;20256.975;67.62;67.62;70.12;67.62;44.25;67.62
2024-01-20T01:00+01:00;216.445;19459.425;65.35;65.35;67.88;65.01;44.09;65.35
2024-01-20T02:00+01:00;217.89;19310.1;65.42;65.42;65.79;65.1;43.87;65.42
2024-01-20T03:00+01:00;223.445;18296.545;63.68;63.68;63.61;63.34;42.06;63.68
2024-01-20T04:00+01:00;218.435;18294.825;63.7;63.7;62;63.37;39.51;63.7
2024-01-20T05:00+01:00;214.92;17911.42;63.59;63.59;63.2;63.26;39.42;63.59
2024-01-20T06:00+01:00;216.015;18563.615;64.45;64.45;65.62;64.45;38.75;64.45
2024-01-20T07:00+01:00;214.45;20873.73;68.55;68.55;71.57;67.48;38.15;68.55
2024-01-20T08:00+01:00;214.25;23600.19;74.82;74.82;75.37;70.84;37.16;74.82
2024-01-20T09:00+01:00;211.445;24226.355;78.85;78.85;78.59;75.08;39.94;78.85
2024-01-20T10:00+01:00;212.465;24220.295;73.57;73.57;74.53;73.57;42.58;73.57
2024-01-20T11:00+01:00;214.065;23757.885;72.51;72.51;71.92;72.51;43.3;72.51
2024-01-20T12:00+01:00;215.055;23209.925;69.75;69.75;69.58;69.75;43.87;69.75
2024-01-20T13:00+01:00;214.885;23605.785;70.79;70.79;69.44;67.48;44.09;70.79
2024-01-20T14:00+01:00;215.51;24290.38;73.39;73.39;71.24;62.86;44.09;73.39
2024-01-20T15:00+01:00;216.45;24742.09;79.11;76.82;73.17;57.33;44.09;76.82
2024-01-20T16:00+01:00;217.77;25216.01;90.05;85.26;78.33;47.74;43.85;85.26
2024-01-20T17:00+01:00;212.515;25002.075;97.27;92.18;90.01;44.91;43.82;92.18
2024-01-20T18:00+01:00;219.365;24561.365;101.11;96.97;94.12;43.87;42.58;96.97
2024-01-20T19:00+01:00;217.65;23200.2;91.57;88.91;90.78;43.04;41.47;88.91
2024-01-20T20:00+01:00;217.2;22835.17;80;79.24;81.24;41.7;40.14;79.24
2024-01-20T21:00+01:00;216.23;22378.65;73.39;73.39;75.88;39.45;38.6;73.39
2024-01-20T22:00+01:00;215.235;21737.815;70.42;70.42;74.8;37.12;37.12;70.42
2024-01-20T23:00+01:00;216.545;19329.235;66.99;66.99;69.87;35.78;35.78;66.99
2024-01-21T00:00+01:00;219.01;17707.68;61.48;61.48;65.02;34.78;34.78;61.48
2024-01-21T01:00+01:00;215.005;16285.375;59.04;59.04;61.74;34.73;34.73;59.04
2024-01-21T02:00+01:00;218.89;15605.63;56.46;56.46;57.78;34.64;34.64;56.46
2024-01-21T03:00+01:00;219.535;14987.125;52.98;52.98;52.45;34.4;34.4;52.98
2024-01-21T04:00+01:00;219.62;14054.23;50.06;50.06;47.37;34.28;34.28;50.06
2024-01-21T05:00+01:00;216.82;13848.15;48.97;48.97;42.85;34.61;34.61;52.09
2024-01-21T06:00+01:00;217.215;14538.415;46.99;46.99;43.37;34.3;34.3;52.42
2024-01-21T07:00+01:00;214.535;15346.045;45.37;45.37;45.83;34.98;34.98;48.87
2024-01-21T08:00+01:00;214.385;16115.555;53;53;48.99;34.83;34.83;53
2024-01-21T09:00+01:00;215.465;16875.695;56.09;56.09;55.53;35.58;35.58;56.09
2024-01-21T10:00+01:00;215.395;16962.935;57.2;57.2;54.83;36.88;36.88;57.2
2024-01-21T11:00+01:00;214.305;17378.125;58.1;58.1;55.49;37.8;37.8;58.1
2024-01-21T12:00+01:00;213.895;17428.345;58.31;58.31;54.11;37.31;37.31;58.31
2024-01-21T13:00+01:00;216.32;16331.52;58.05;58.05;51.12;36.78;36.78;58.05
2024-01-21T14:00+01:00;215.85;15878.82;58.02;58.02;50.71;37.04;37.04;58.02
2024-01-21T15:00+01:00;215.255;17200.595;58.77;58.77;52.93;37.53;35;58.77
2024-01-21T16:00+01:00;211.435;17893.075;59.96;59.96;58.58;37.41;35.04;59.96
2024-01-21T17:00+01:00;213.45;18466.96;60.38;60.38;65.56;35.92;35.05;60.38
2024-01-21T18:00+01:00;216.845;18893.295;61.49;61.49;67.32;35.53;35.02;61.49
2024-01-21T19:00+01:00;216.855;17899.045;60.39;60.39;62.02;34.96;34.96;60.39
2024-01-21T20:00+01:00;216.245;16393.875;57.98;57.98;58.65;34.67;34.67;57.98
2024-01-21T21:00+01:00;215.945;15365.815;56.7;56.7;55.44;41.67;34.46;56.7
2024-01-21T22:00+01:00;217.69;15076.15;56.06;56.06;52.49;40.99;29.94;56.06
2024-01-21T23:00+01:00;217.42;14616.84;55.03;55.03;47.19;29.03;26.96;55.03
2024-01-22T00:00+01:00;217.76;13345.15;50.35;50.35;48.01;27.3;27.3;53.78
2024-01-22T01:00+01:00;219.475;12084.695;49.95;49.95;44.75;22.24;22.24;52.88
2024-01-22T02:00+01:00;216.56;11665.46;46.02;46.02;38.75;18.62;18.62;52.49
2024-01-22T03:00+01:00;217.48;10626.9;28.85;28.85;30.09;9.62;9.62;52.32
2024-01-22T04:00+01:00;217.735;10511.435;18.6;18.6;23.74;7.9;7.9;52.19
2024-01-22T05:00+01:00;218.67;11689.74;20.63;20.63;28.59;20;20;52.98
2024-01-22T06:00+01:00;219.115;13721.405;48.88;48.88;46.53;26.05;26.05;52.98
2024-01-22T07:00+01:00;211.46;16946.82;59.84;59.84;61.07;33.2;28.73;59.84
2024-01-22T08:00+01:00;217.405;18209.335;62.97;62.97;66.21;33.08;33.08;62.97
2024-01-22T09:00+01:00;215.425;17477.725;61.14;61.14;66.39;32.87;32.87;61.14
2024-01-22T10:00+01:00;215.325;18262.565;62.92;62.92;65;31.69;31.69;62.92
2024-01-22T11:00+01:00;214.615;17318.695;61.45;61.45;62.02;30.87;30.87;61.45
2024-01-22T12:00+01:00;209.16;16247.54;59.82;59.82;61.11;31.24;30.6;59.82
2024-01-22T13:00+01:00;215.64;15150.17;58.54;58.54;60.27;42.37;29.29;58.54
2024-01-22T14:00+01:00;212.24;16229.31;60.09;60.09;60.61;43.21;28.58;60.09
2024-01-22T15:00+01:00;213.165;17135.105;61.39;61.39;63.27;45.15;30.32;61.39
2024-01-22T16:00+01:00;211.985;17785.535;61.78;61.78;65.57;46.24;31.62;61.78
2024-01-22T17:00+01:00;214.845;18788.295;63.69;63.69;68.72;42.89;32.85;63.69
2024-01-22T18:00+01:00;216.68;18527.21;62.85;62.85;69.4;42.03;32.44;62.85
2024-01-22T19:00+01:00;214.72;17811.26;61.83;61.83;66.83;33.1;31.75;61.83
2024-01-22T20:00+01:00;212.025;17030.005;61.38;61.38;63.49;31.41;31.41;61.38
2024-01-22T21:00+01:00;208.85;15928.04;60.22;60.22;60.34;28.84;28.84;60.22
2024-01-22T22:00+01:00;211.72;14722.98;57.56;57.56;58.19;26.07;26.07;57.56
2024-01-22T23:00+01:00;214.43;12816.39;52.01;52.01;52;23.03;23.03;54.65
2024-01-23T00:00+01:00;217.105;11440.965;17.4;17.4;40.66;18.45;18.45;54.59
2024-01-23T01:00+01:00;214.705;10889.565;11.35;11.35;37.41;19.32;19.32;53.47
2024-01-23T02:00+01:00;214.895;10626.925;10.33;10.33;37.77;19.67;19.67;53.41
2024-01-23T03:00+01:00;213.975;10086.395;5.17;5.17;34.01;19.88;19.88;53.01
2024-01-23T04:00+01:00;214.38;10731.69;25;25;38.63;19.68;19.68;52.98
2024-01-23T05:00+01:00;218.675;13169.075;52.23;52.23;45.76;21.63;21.63;54.09
2024-01-23T06:00+01:00;217.735;15973.875;58.99;58.99;57.22;25.73;25.73;58.99
2024-01-23T07:00+01:00;216.14;17840.79;61.07;61.07;66.43;29.39;29.39;61.07
2024-01-23T08:00+01:00;216.04;18651.51;63.75;63.75;68.53;33.62;33.62;63.75
2024-01-23T09:00+01:00;208.37;18484.35;62.93;62.93;68.03;30.82;30.82;62.93
2024-01-23T10:00+01:00;213.94;17763.02;61.76;61.76;67.26;29.92;29.92;61.76
2024-01-23T11:00+01:00;214.79;16568.4;61.22;61.22;64.6;27.67;27.67;61.22
2024-01-23T12:00+01:00;214.535;15577.095;60.91;60.91;64.2;26.58;26.58;60.91
2024-01-23T13:00+01:00;219.575;15832.665;61.33;61.33;62.57;26.76;26.76;61.33
2024-01-23T14:00+01:00;219.505;17683.475;63.62;63.62;67.85;30.6;26.73;63.62
2024-01-23T15:00+01:00;219.915;18805.085;64.64;64.64;68.1;31.86;29;64.64
2024-01-23T16:00+01:00;218.49;19127.96;66.29;66.29;72.56;43.93;29.08;66.29
2024-01-23T17:00+01:00;217.845;19512.765;68.46;68.46;75;50.16;28.7;68.46
2024-01-23T18:00+01:00;210.17;19430.99;66.78;66.78;75;51.65;29.01;66.78
2024-01-23T19:00+01:00;220.48;18975.67;63.34;63.34;70;54.55;30.3;63.34
2024-01-23T20:00+01:00;218.175;17654.265;60.46;60.46;67.93;54.61;32.75;60.46
2024-01-23T21:00+01:00;212.725;16618.765;58.04;58.04;58.79;49.22;35.94;58.04
2024-01-23T22:00+01:00;217.77;15962.79;52.92;52.92;56.8;42.67;40.82;55.17
2024-01-23T23:00+01:00;223.61;13694.78;43.99;43.99;51;33.26;33.26;55.01
2024-01-24T00:00+01:00;219.545;12825.675;38.23;38.23;30.87;28.61;28.61;48.98
2024-01-24T01:00+01:00;216.945;12263.405;25.17;25.17;25.81;25.17;25.17;48.09
2024-01-24T02:00+01:00;217.94;11193.44;20.64;20.64;24.17;20.64;20.64;47.72
2024-01-24T03:00+01:00;216.615;10344.445;18.82;18.82;19.54;18.82;18.82;47.02
2024-01-24T04:00+01:00;218.315;10206.705;17.85;17.85;19.77;18.61;18.61;46.94
2024-01-24T05:00+01:00;221.76;11018.24;19.55;19.55;24.67;19.55;19.55;48.93
2024-01-24T06:00+01:00;223.495;13209.375;25.5;25.5;40;25.5;25.5;48.96
2024-01-24T07:00+01:00;220.76;15927.69;49.44;49.44;55.57;38.73;37.16;49.44
2024-01-24T08:00+01:00;222.165;17402.705;53.23;53.23;60.62;49.43;36.62;53.23
2024-01-24T09:00+01:00;214.61;17233.13;53.88;53.88;61.78;49.54;36.3;53.88
2024-01-24T10:00+01:00;218.585;17453.985;53.68;53.68;58.89;50.1;36.7;53.68
2024-01-24T11:00+01:00;218.64;16541.16;53.19;53.19;55.01;50.76;36.35;53.19
2024-01-24T12:00+01:00;217.79;16049.4;52.59;52.59;54.03;46.77;34.96;52.59
2024-01-24T13:00+01:00;225.12;15727.02;52.38;52.38;53.94;48.39;36.3;52.38
2024-01-24T14:00+01:00;226.38;15920.12;50.51;50.51;53.67;49.35;38.03;50.51
2024-01-24T15:00+01:00;218.375;17138.785;51.54;51.54;55.96;49.95;38.24;51.54
2024-01-24T16:00+01:00;218.47;18595.83;52.96;52.96;58.93;50.8;39.5;52.96
2024-01-24T17:00+01:00;219.325;20035.625;55.41;55.41;63.82;54.21;40.19;55.41
2024-01-24T18:00+01:00;210.9;19707.6;54.92;54.92;63.79;50.79;40.15;54.92
2024-01-24T19:00+01:00;220.85;19152.32;51.81;51.81;61.81;49.48;39.89;51.81
2024-01-24T20:00+01:00;219.105;18259.745;50.04;50.04;60;42.18;37.56;50.04
2024-01-24T21:00+01:00;211.805;17474.125;50.12;50.12;55.07;40.04;37.56;50.12
2024-01-24T22:00+01:00;215.28;17082.57;49.9;49.9;53.68;42.01;37.25;49.9
2024-01-24T23:00+01:00;221.6;15574.18;47.52;47.52;47.54;38.53;36.11;48.57
2024-01-25T00:00+01:00;218.965;15112.965;48.68;48.68;45.82;43.84;36.92;49.64
2024-01-25T01:00+01:00;216.44;14598.68;46.66;46.66;44.52;43.97;37.6;49.26
