Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2025-02-23T09:00+01:00;6813;894.34;11473.09;2.91;3.3;35.13;60.6
2025-02-23T10:00+01:00;6813;897.69;11647.1;3.57;4.11;34.97;59.67
2025-02-23T11:00+01:00;6812;909.26;11432.14;3.73;4.29;34.66;58.78
2025-02-23T12:00+01:00;6812;927.71;11621.25;3.96;4.32;30.91;51.37
2025-02-23T13:00+01:00;6813;910.37;11689.55;4.11;4.53;30.76;50.93
2025-02-23T14:00+01:00;6815;912.86;11572.43;4.04;4.55;30.79;51
2025-02-23T15:00+01:00;6827;905.89;11692.54;3.93;4.34;34.38;58.27
2025-02-23T16:00+01:00;6828;900.44;12189.13;4.24;4.31;35.91;60.66
2025-02-23T17:00+01:00;6839;901.37;13013.43;4.89;3.91;38.48;65.37
2025-02-23T18:00+01:00;6841;891.08;13364.12;4.86;3.87;38.27;65.17
2025-02-23T19:00+01:00;6851;857.72;13496.63;4.61;3.64;37.82;63.56
2025-02-23T20:00+01:00;6854;841.27;13760.85;4.25;3.66;36.1;60.46
2025-02-23T21:00+01:00;6865;826.93;14032.87;3.88;4.12;31.59;52.62
2025-02-23T22:00+01:00;6868;814.86;14141.89;3.85;4.03;30.33;50.33
2025-02-23T23:00+01:00;6876;749.74;14226.99;3.75;3.89;28.97;47.8
2025-02-24T00:00+01:00;6877;610.9;13719.34;3.19;3.29;7.07;9.99
2025-02-24T01:00+01:00;6888;582.24;13846.72;2.83;2.84;9.46;14.47
2025-02-24T02:00+01:00;6890;579.7;13772.94;2.22;2.25;6.07;9.02
2025-02-24T03:00+01:00;6899;576.08;13836.37;1.68;1.71;1.55;1.49
2025-02-24T04:00+01:00;6900;576.88;14325.67;1.91;1.97;1.85;1.81
2025-02-24T05:00+01:00;6910;567.7;15124.06;2.43;2.41;3.19;3.82
2025-02-24T06:00+01:00;6913;647.36;16150.43;2.87;2.92;20.12;32.98
2025-02-24T07:00+01:00;6925;713.24;16641.51;2.78;2.8;28.92;48.96
2025-02-24T08:00+01:00;6927;773.55;16818.96;2.93;2.98;31.25;53.06
2025-02-24T09:00+01:00;6938;770.47;17113.32;2.99;3.1;30.45;51.43
2025-02-24T10:00+01:00;6939;792.49;17153.76;2.96;3.03;30.07;50.51
2025-02-24T11:00+01:00;6951;792.54;17156.44;3.06;3.18;26.97;45
2025-02-24T12:00+01:00;6953;781.47;16948.88;2.65;2.7;25.03;41.93
2025-02-24T13:00+01:00;6961;784.26;16809.88;2.39;2.44;23.83;40.07
2025-02-24T14:00+01:00;6962;791.17;16396.38;2.25;2.27;23.81;40.1
2025-02-24T15:00+01:00;6971;792.28;15695.62;2.01;1.97;25.13;42.73
2025-02-24T16:00+01:00;6972;818.17;15755.64;2.09;2.07;29.16;50.08
2025-02-24T17:00+01:00;6984;850.65;15585.78;1.93;2;32.62;57.06
2025-02-24T18:00+01:00;6985;819.43;15513.79;2.22;2.29;32.66;57.04
2025-02-24T19:00+01:00;6997;814.89;15680.03;2.32;2.35;30.58;53.65
2025-02-24T20:00+01:00;7000;775.4;15325.3;2.25;2.22;28.79;49.9
2025-02-24T21:00+01:00;7011;643.89;14906.76;2.29;2.28;19.96;34
2025-02-24T22:00+01:00;7010;590.76;14121.77;2.25;2.18;10;16.3
2025-02-24T23:00+01:00;7022;570.27;13274.37;2.09;1.97;3.51;4.99
2025-02-25T00:00+01:00;7025;562.46;12168.54;1.68;1.44;0.9;0.77
2025-02-25T01:00+01:00;7026;564.99;11569.77;1.64;1.37;0.65;0.45
2025-02-25T02:00+01:00;7026;567;11321.74;1.73;1.54;0.83;0.63
2025-02-25T03:00+01:00;7026;567.15;11348.11;2.25;2.44;2.82;3.46
2025-02-25T04:00+01:00;7025;650.49;11451.44;2.6;2.75;16.22;26.82
2025-02-25T05:00+01:00;7027;771.8;11470.26;3.28;3.38;28.82;48.67
2025-02-25T06:00+01:00;7026;847.57;12225.6;4.23;3.6;34.76;59.75
2025-02-25T07:00+01:00;7026;959.36;12513.93;5.04;4.03;37.08;62.6
2025-02-25T08:00+01:00;7025;970.92;13077.37;5.4;4.38;37.66;64.04
2025-02-25T09:00+01:00;7025;949.66;13078.85;5.45;6.31;37.5;63.15
2025-02-25T10:00+01:00;7026;924.32;12971.22;5.93;4.95;38.47;64.72
2025-02-25T11:00+01:00;7025;952.82;12603.48;5.92;5.8;37.34;62.55
2025-02-25T12:00+01:00;7026;1001.36;12424.24;5.83;6.79;36.23;60.56
2025-02-25T13:00+01:00;7024;1007.92;12375.52;5.71;6.6;35.94;60.31
2025-02-25T14:00+01:00;7026;1047.5;12267.67;5.57;5.48;36.29;61.65
2025-02-25T15:00+01:00;7025;1121.08;12108.39;5.75;4.86;36.55;62.95
2025-02-25T16:00+01:00;7026;964.24;12482.07;5.51;4.89;36.74;63.73
2025-02-25T17:00+01:00;7025;934.83;12998.54;5.9;4.39;39.38;68.78
2025-02-25T18:00+01:00;7025;900.38;13461.23;6.45;4.94;39.85;68.56
2025-02-25T19:00+01:00;7025;903.73;13774.46;6.46;5;37.94;65.44
2025-02-25T20:00+01:00;7026;876.08;14325.83;7.62;7.09;36.91;60.85
2025-02-25T21:00+01:00;7024;831.16;14488.76;10.22;9.97;35.23;55.27
2025-02-25T22:00+01:00;7025;801.16;14394.73;6.72;6.99;31.95;52.14
2025-02-25T23:00+01:00;7026;784.58;14239.58;6.03;6.23;30.85;50.68
2025-02-26T00:00+01:00;7027;786.77;13980.5;10.49;10.55;27.31;39.93
2025-02-26T01:00+01:00;7024;772.82;13713.76;10.05;10.14;25.96;37.75
2025-02-26T02:00+01:00;7025;770.08;13602.65;10;10.08;25.48;36.9
2025-02-26T03:00+01:00;7025;778.6;13541.21;10.08;10.22;25.17;36.2
2025-02-26T04:00+01:00;7025;822.97;13764.3;10.59;10.79;25.49;36.36
2025-02-26T05:00+01:00;7025;913.46;14021.69;11.03;11.16;29.6;43.34
2025-02-26T06:00+01:00;7025;1048.75;13997.54;10.56;10.57;50.58;51.02
2025-02-26T07:00+01:00;7025;1141.63;13645.7;10.01;8.62;71.58;70.46
2025-02-26T08:00+01:00;7025;1178.26;13758.19;10.65;8.83;91.39;89.87
2025-02-26T09:00+01:00;7024;1199.17;13897.84;10.66;9.34;79.89;80.46
2025-02-26T10:00+01:00;7024;1171.07;13844.93;11.25;10.01;55.96;65.05
2025-02-26T11:00+01:00;7025;1156.82;13963.54;11.43;10.36;53.04;65.21
2025-02-26T12:00+01:00;7026;1153.23;13646.8;11.55;10.18;54.39;63.96
2025-02-26T13:00+01:00;7025;1127.16;13550.59;11.7;10.4;50.67;61.52
2025-02-26T14:00+01:00;7025;1093.93;13461.24;11.65;10.79;48.72;61.9
2025-02-26T15:00+01:00;7025;1103.15;13407.37;11.75;11.31;45.74;60.88
2025-02-26T16:00+01:00;7023;1158.7;13393.25;11.4;10.02;50.19;68.73
2025-02-26T17:00+01:00;7022;1169.16;13516.97;11.14;9.3;63.58;91.22
2025-02-26T18:00+01:00;7023;1125.56;13392.29;10.78;9.67;67.31;97.9
2025-02-26T19:00+01:00;7023;1082.68;13432.59;10.53;9.63;49.5;72.63
2025-02-26T20:00+01:00;7022;1038.72;13687.96;10.31;9.5;39.37;64.05
2025-02-26T21:00+01:00;7022;941.12;13828.38;10.27;9.51;38.73;62.62
2025-02-26T22:00+01:00;7022;854.19;13529.4;9;8.4;36.71;59.67
2025-02-26T23:00+01:00;7023;844.6;13134.94;6.42;7.07;34.61;57.05
2025-02-27T00:00+01:00;7022;801.37;13049.13;6.4;6.26;29.45;48.78
2025-02-27T01:00+01:00;7023;767.74;12978.52;6.41;6.2;29.29;48.35
2025-02-27T02:00+01:00;7020;770.06;13042.82;7.78;7.7;29.38;46.85
2025-02-27T03:00+01:00;7022;781.49;13035.17;9.57;9.57;29.76;45.61
2025-02-27T04:00+01:00;7021;831.61;13183.47;10.28;10.14;31.28;48.13
2025-02-27T05:00+01:00;7018;899.49;13448.24;11.09;10.85;34.2;50.82
2025-02-27T06:00+01:00;7017;1062.91;13584.47;10.94;10.28;42.62;60.09
2025-02-27T07:00+01:00;7017;1337.93;13728.65;11.46;10.36;79.59;119.78
2025-02-27T08:00+01:00;7017;1415.96;13655.87;11.81;10.65;89.76;129.19
2025-02-27T09:00+01:00;7023;1403.05;13587.05;11.88;10.8;113.48;117.14
2025-02-27T10:00+01:00;7021;1330.41;13524.74;11.59;12.93;70.39;110.64
2025-02-27T11:00+01:00;7022;1245.46;13336.07;11.54;12.87;63.98;98.4
2025-02-27T12:00+01:00;7023;1173.48;13223.63;11.66;12.92;65.66;96.22
2025-02-27T13:00+01:00;7021;1168.28;13192.26;11.98;10.41;56.01;71.48
2025-02-27T14:00+01:00;7021;1130.98;13093.65;11.78;12.54;52.16;74.74
2025-02-27T15:00+01:00;7021;1153.25;13012.42;11.82;12.28;48.11;69.23
2025-02-27T16:00+01:00;7020;1181.87;13189.15;11.63;12.01;49.47;72.52
2025-02-27T17:00+01:00;7020;1189.57;13357.98;11.46;12.2;80.4;127.88
2025-02-27T18:00+01:00;7019;1164.84;13583.95;11.14;9.71;93.09;141.93
2025-02-27T19:00+01:00;7019;1162.25;13781.57;10.76;9.04;70.39;94.54
2025-02-27T20:00+01:00;7021;1142.23;13748.71;10.3;8.86;50.18;66.27
2025-02-27T21:00+01:00;7023;1047.22;13697.91;10.05;8.66;52.78;61.98
2025-02-27T22:00+01:00;7025;937.2;13740.91;8.1;7.42;47.26;53.58
2025-02-27T23:00+01:00;7025;811.32;13866.17;6.35;6.22;40.59;49.99
2025-02-28T00:00+01:00;7022;781.34;13233.27;4.76;4.61;27.88;47.48
2025-02-28T01:00+01:00;7022;766.73;13293.96;4.56;4.46;26.99;45.82
2025-02-28T02:00+01:00;7024;766.08;13359.25;4.39;4.27;26.89;45.78
2025-02-28T03:00+01:00;7024;771.87;13487.93;4.41;4.3;26.85;45.69
2025-02-28T04:00+01:00;7023;823.84;13482.24;4.58;4.49;26.81;45.57
2025-02-28T05:00+01:00;7023;937.59;13540.64;4.5;4.18;35.97;47.98
2025-02-28T06:00+01:00;7022;1105.1;13649.33;4.86;4.05;47.3;54.09
2025-02-28T07:00+01:00;7022;1216.78;13844.83;6.04;3.43;103.32;120.83
2025-02-28T08:00+01:00;7020;1247.62;13637.32;7.3;3.78;157.55;161.84
2025-02-28T09:00+01:00;7020;1261.91;13509.73;5.12;5.08;140.12;144.5
2025-02-28T10:00+01:00;7019;1263.43;13390.97;6.45;3.77;125.95;123.06
2025-02-28T11:00+01:00;7020;1249.27;13255.29;5.68;4.05;75.63;73.93
2025-02-28T12:00+01:00;7021;1237.78;12861.75;4.68;11.04;66.56;71.33
2025-02-28T13:00+01:00;7022;1219.49;13105.18;4.97;5.41;48.65;60.25
2025-02-28T14:00+01:00;6880;1207.71;12942.02;4.1;6.21;44.88;61.99
2025-02-28T15:00+01:00;6486;1200.54;13251.11;3.91;5.42;42.07;60.95
2025-02-28T16:00+01:00;6465;1170.93;13293.89;4.51;3.87;51.14;54.9
2025-02-28T17:00+01:00;6463;1126.01;13363.1;3.51;5.59;102.93;101.12
2025-02-28T18:00+01:00;6461;1086.89;13446.18;3.56;5;138.35;136.33
2025-02-28T19:00+01:00;6463;976.03;13998.11;4.48;3.52;65.44;64.2
2025-02-28T20:00+01:00;6463;891.14;14243.61;4.39;3.53;57.77;56.65
2025-02-28T21:00+01:00;6464;908.66;14138.52;4.25;3.64;51.66;53.41
2025-02-28T22:00+01:00;6464;877.05;14182.81;4.2;3.81;45.25;49.96
2025-02-28T23:00+01:00;6465;845.46;14209.46;4.14;4.02;40.24;45.94
2025-03-01T00:00+00:00;6465;739.85;14129.34;2.7;6.24;36.85;46.88
2025-03-01T01:00+01:00;6465;674.91;14472.47;4.21;4.19;38.94;43.09
2025-03-01T02:00+01:00;6466;703.59;14348.74;4.43;4.43;34.22;42.93
2025-03-01T03:00+01:00;6468;705.07;14179.02;4.61;4.62;38.06;42.56
2025-03-01T04:00+01:00;6468;748.46;14204.1;4.95;4.98;33.96;42.32
2025-03-01T05:00+01:00;6468;796.86;14140.06;5.01;7.37;33.56;44.1
2025-03-01T06:00+01:00;6470;872.54;14171.83;5.33;11.51;46.79;46.89
2025-03-01T07:00+01:00;6469;920.44;14118.14;5.75;12.19;51.41;51.28
2025-03-01T08:00+01:00;6471;968.86;13886.74;5.56;13.42;67.6;66.64
2025-03-01T09:00+01:00;6471;987.41;13880.89;5.65;13.47;67.76;67.17
2025-03-01T10:00+01:00;6471;935.43;14526.85;10.78;11.47;34.3;47.83
2025-03-01T11:00+01:00;6471;974.55;14736.15;11.15;13.08;26.94;37.64
2025-03-01T12:00+01:00;6471;950.49;14976.72;10.82;16.4;38.05;38.98
2025-03-01T13:00+01:00;6471;907.85;15670.5;14.39;17.08;26.83;33.48
2025-03-01T14:00+01:00;6470;861.66;16038.83;11.55;13.62;27.48;37.43
2025-03-01T15:00+01:00;6470;824.12;16583.32;10.18;11.97;30.97;34.7
2025-03-01T16:00+01:00;6468;810.01;16734.18;5.11;6.3;39.89;40.04
2025-03-01T17:00+01:00;6463;850.58;16532.08;4.11;4.59;43.48;43.47
2025-03-01T18:00+01:00;6468;858.03;16705.23;3.71;4.08;43.21;43.22
2025-03-01T19:00+01:00;6468;806.99;17255.7;3.78;4.21;36.74;38
2025-03-01T20:00+01:00;6466;710.52;17397.59;3.78;4.24;23.99;36.03
2025-03-01T21:00+01:00;6466;606.66;17294.66;3.72;4.16;14.58;17.88
2025-03-01T22:00+01:00;6467;540.94;16972.25;3.61;4.03;4.58;4.85
2025-03-01T23:00+01:00;6467;506.9;16821.89;3.05;3.39;3.58;3.72
2025-03-02T00:00+01:00;6290;442.02;16233.56;2.38;2.62;8.02;12.25
2025-03-02T01:00+01:00;6187;429.99;16084;2.18;2.34;4.7;6.65
2025-03-02T02:00+01:00;6188;440.48;16119.54;1.95;2.07;3.11;4.08
2025-03-02T03:00+01:00;6188;425.94;15995.08;1.52;1.53;1.31;1.34
2025-03-02T04:00+01:00;6188;418.23;15922.09;1.59;1.57;1.46;1.52
2025-03-02T05:00+01:00;6189;411.11;16125.91;1.58;1.52;1.48;1.56
2025-03-02T06:00+01:00;6187;418.11;15987.91;1.7;1.65;2.66;3.47
2025-03-02T07:00+01:00;6186;415.61;15956.36;1.9;1.88;3.02;3.89
2025-03-02T08:00+01:00;6187;448.67;16095.82;1.95;1.92;2.81;3.5
2025-03-02T09:00+01:00;6186;483;16067.82;2;1.96;2.02;2.1
2025-03-02T10:00+01:00;6187;513.52;15813.89;1.63;1.54;1.46;1.49
2025-03-02T11:00+01:00;6185;550.04;15568.47;1.3;1.18;1.01;1.03
2025-03-02T12:00+01:00;6188;548.76;15211.03;0.92;0.67;0.05;-0.11
2025-03-02T13:00+01:00;6186;528.54;15133.52;1.11;0.93;0.2;-0.07
2025-03-02T14:00+01:00;6186;500.01;15005.69;1.29;1.14;0.58;0.43
2025-03-02T15:00+01:00;6189;466.86;15286.93;2.03;1.97;1.88;1.91
2025-03-02T16:00+01:00;6188;436.66;15798.59;2.54;2.56;2.8;2.95
2025-03-02T17:00+01:00;6187;441.73;16877.05;3.49;3.72;4.62;5
2025-03-02T18:00+01:00;6186;415.15;17306.05;3.37;3.66;8.05;11.39
2025-03-02T19:00+01:00;6188;437.76;17205.35;3.44;3.7;4.62;5.04
2025-03-02T20:00+01:00;6188;421.75;17221.34;3.23;3.43;4.21;4.57
2025-03-02T21:00+01:00;6185;433.8;17386.87;3.09;3.32;3.44;3.57
2025-03-02T22:00+01:00;6187;419.32;17006.36;2.76;2.93;2.98;3.08
2025-03-02T23:00+01:00;6188;430.85;16685.83;2.11;2.13;2.03;2.06
2025-03-03T00:00+01:00;6185;472.76;15990.06;2.3;2.35;2.55;2.69
2025-03-03T01:00+01:00;6188;460.24;15946.09;2.13;2.14;2.29;2.41
2025-03-03T02:00+01:00;6188;450.9;15927.68;1.82;1.79;1.88;1.97
2025-03-03T03:00+01:00;6187;453.57;15971.31;1.27;1.2;1.2;1.26
2025-03-03T04:00+01:00;6186;452.65;16183.57;1.27;1.21;1.23;1.3
2025-03-03T05:00+01:00;6187;455.96;16403.41;2.12;2.18;2.59;2.79
2025-03-03T06:00+01:00;6187;499.59;17626.94;2.73;2.87;3.26;3.47
2025-03-03T07:00+01:00;6185;508.16;18877.69;3.23;3.53;22.35;35.74
2025-03-03T08:00+01:00;6189;546.39;19101.14;3.33;3.64;31.13;40.59
2025-03-03T09:00+01:00;6187;542.62;19361.52;3.53;3.93;20.06;24.56
2025-03-03T10:00+01:00;6187;570.25;18903.02;3.44;3.8;4.35;4.61
2025-03-03T11:00+01:00;6188;597.59;18112.13;3.06;3.34;3.81;4.04
2025-03-03T12:00+01:00;6187;568.87;16892.18;2.27;2.34;2.37;2.42
2025-03-03T13:00+01:00;6187;565.37;17120.26;1.73;1.68;1.63;1.67
2025-03-03T14:00+01:00;6187;554.13;17454.14;2.02;2.03;2.08;2.17
2025-03-03T15:00+01:00;6187;478.06;17314.34;1.99;1.95;1.99;2.08
2025-03-03T16:00+01:00;6186;458.69;17660.29;2.16;2.18;2.9;3.43
2025-03-03T17:00+01:00;6187;494.16;17989.35;2.26;2.29;23.56;39.37
2025-03-03T18:00+01:00;6185;479.26;17624.54;2.08;2.07;23.83;41.2
2025-03-03T19:00+01:00;6187;480.12;17652.87;2.08;2.07;17.5;29.88
2025-03-03T20:00+01:00;6186;432.57;17213.71;1.99;1.97;2.79;3.43
2025-03-03T21:00+01:00;6188;464.57;16802.07;1.23;1.11;0.95;0.97
2025-03-03T22:00+01:00;6188;451.79;16624.45;0.43;0.25;-0.09;-0.14
2025-03-03T23:00+01:00;6188;455.26;16537.09;0;-0.26;-0.81;-0.93
2025-03-04T00:00+01:00;6186;403.65;15942.17;-0.09;-0.25;-0.53;-0.56
2025-03-04T01:00+01:00;6186;405.56;15835.85;-0.11;-0.3;-0.67;-0.73
2025-03-04T02:00+01:00;6186;398.66;15646.38;-0.1;-0.31;-0.72;-0.81
2025-03-04T03:00+01:00;6186;400.42;15943.95;-0.1;-0.29;-0.71;-0.76
2025-03-04T04:00+01:00;6186;404.59;15907.27;0;-0.18;-0.56;-0.61
2025-03-04T05:00+01:00;6185;407.93;16076;1.05;0.97;0.91;0.94
2025-03-04T06:00+01:00;6186;426.42;17325.48;2.21;2.23;2.42;2.55
2025-03-04T07:00+01:00;6185;434.68;18088.23;2.64;2.65;4.92;6.69
2025-03-04T08:00+01:00;6185;449.71;18472.39;3.11;3.19;10.01;15.23
2025-03-04T09:00+01:00;6184;486.36;18865.04;3.58;3.73;4.93;5.93
2025-03-04T10:00+01:00;6185;503.8;18731.28;3.68;3.88;3.83;3.87
2025-03-04T11:00+01:00;6185;524.79;18238.74;3.62;3.7;3.63;3.65
2025-03-04T12:00+01:00;6186;578.15;17659.52;3.7;3.81;3.65;3.65
2025-03-04T13:00+01:00;6186;560.55;17521.47;3.82;4.08;3.86;3.85
2025-03-04T14:00+01:00;6186;540.46;17869.47;4.71;5.15;5.33;5.48
2025-03-04T15:00+01:00;6186;532.46;18137.65;8.73;10.06;11.5;12.09
2025-03-04T16:00+01:00;6184;504.55;18447.47;11.9;13.94;16.34;17.29
2025-03-04T17:00+01:00;6186;488.25;18695.88;13.96;16.46;23.25;27.46
2025-03-04T18:00+01:00;6185;489.09;18991.53;13.59;16.13;23.09;27.35
2025-03-04T19:00+01:00;6185;492.79;19541.22;13.42;16.07;19.18;20.41
2025-03-04T20:00+01:00;6184;482.27;19542.06;4.67;5.27;6.13;6.51
2025-03-04T21:00+01:00;6186;459.99;18672.15;3.61;3.96;4.51;4.77
2025-03-04T22:00+01:00;6186;464.14;17915.75;2.85;3.08;3.27;3.41
2025-03-04T23:00+01:00;6154;457.91;16869.02;1.44;1.33;1.18;1.19
2025-03-05T00:00+01:00;6072;458.91;16175.97;0.03;-0.22;-0.83;-1
2025-03-05T01:00+01:00;6073;460.81;15440.92;-0.05;-0.33;-1.04;-1.25
2025-03-05T02:00+01:00;6072;435.49;15317.69;-0.17;-0.45;-1.21;-1.43
2025-03-05T03:00+01:00;6073;436.99;15148.46;-0.19;-0.48;-1.3;-1.55
2025-03-05T04:00+01:00;6072;438.41;15233.33;-0.11;-0.4;-1.18;-1.41
2025-03-05T05:00+01:00;6071;439.14;15975.12;0;-0.25;-0.91;-1.09
2025-03-05T06:00+01:00;6071;452.59;17052.68;1.16;1.04;0.8;0.78
2025-03-05T07:00+01:00;6073;490.95;18000.98;2.48;2.57;2.87;3.03
2025-03-05T08:00+01:00;6071;491.59;18000.6;2.87;3.05;3.39;3.57
2025-03-05T09:00+01:00;6071;504.17;17640.03;2.43;2.59;2.57;2.62
2025-03-05T10:00+01:00;6073;524.49;16746.05;1.18;1.06;0.56;0.4
2025-03-05T11:00+01:00;6071;520.13;16121.2;0.01;-0.08;-0.48;-0.62
2025-03-05T12:00+01:00;6072;526.88;15806.96;-0.2;-0.27;-0.56;-0.66
2025-03-05T13:00+01:00;6070;518.33;16477.16;0;-0.13;-0.57;-0.73
2025-03-05T14:00+01:00;6070;492.42;16727.47;1.12;1.07;0.33;0.09
2025-03-05T15:00+01:00;6070;484.11;17263.26;2.14;2.4;1.45;1.19
2025-03-05T16:00+01:00;6068;465.93;18424.19;3.15;3.61;4.96;6.27
2025-03-05T17:00+01:00;6069;461.86;18337.86;3.22;3.55;22.09;36.74
2025-03-05T18:00+01:00;6069;472.45;18215.64;3.25;3.55;22.21;36.92
2025-03-05T19:00+01:00;6069;472.29;18051.15;3.16;3.24;15.48;25.07
2025-03-05T20:00+01:00;6069;447.46;17602.76;3.21;3.18;3.49;3.78
2025-03-05T21:00+01:00;6069;443.73;17182.25;3.42;3.44;3.68;3.82
2025-03-05T22:00+01:00;6069;466.08;16357.19;2.89;2.89;3.07;3.19
2025-03-05T23:00+01:00;6071;509.64;15782.74;2.23;2.18;2.19;2.24
2025-03-06T00:00+01:00;6069;525.26;15594.59;2.92;2.95;2.89;2.92
2025-03-06T01:00+01:00;6069;515.23;15704.53;2.51;2.56;1.98;1.83
2025-03-06T02:00+01:00;6070;507.69;15679.55;2.4;2.69;1.5;1.15
2025-03-06T03:00+01:00;6070;503.98;16237.82;2.23;2.5;1.38;1.04
2025-03-06T04:00+01:00;6172;502.45;16518.07;2.3;2.6;1.65;1.36
2025-03-06T05:00+01:00;6203;510.8;17366.93;3.33;3.92;3.18;2.98
2025-03-06T06:00+01:00;6204;550.15;18509.82;6.66;3.73;43.33;48.63
2025-03-06T07:00+01:00;6207;597.72;18164.61;6.51;2.38;52.84;60.35
2025-03-06T08:00+01:00;6209;601.2;18671.68;7.2;3.42;52.06;59.32
2025-03-06T09:00+01:00;6207;633.64;18629.93;5.95;4.04;34.77;39.34
2025-03-06T10:00+01:00;6209;627.59;18361.56;4;4.67;5.48;5.45
2025-03-06T11:00+01:00;6207;665.3;17575.3;3.44;4.09;3.01;2.7
2025-03-06T12:00+01:00;6210;687.37;16595.98;1.67;1.92;0.56;0.22
2025-03-06T13:00+01:00;6209;690.03;15887.31;1.12;1.07;0.29;0.1
2025-03-06T14:00+01:00;6207;653.95;16497.96;2.68;3;3.4;3.53
2025-03-06T15:00+01:00;6224;642.52;16236;2;2.8;8.39;9.68
2025-03-06T16:00+01:00;6351;675.86;16032.88;0.77;3.37;40.56;48.55
2025-03-06T17:00+01:00;6355;660.17;16434.51;2.8;2.99;27.74;47.38
2025-03-06T18:00+01:00;6355;656.64;16889.32;3.14;3.41;28.04;47.29
2025-03-06T19:00+01:00;6355;659.21;17109.34;3.27;3.63;27.66;46.95
2025-03-06T20:00+01:00;6359;649.71;17130.11;2.97;3.23;27.23;46.49
2025-03-06T21:00+01:00;6362;638.45;17142.98;3.71;4.04;24.89;41.58
2025-03-06T22:00+01:00;6359;619.73;16675.97;3.89;4.08;21.64;35.55
2025-03-06T23:00+01:00;6369;579.94;16278.44;4.68;5.06;18.94;29.77
2025-03-07T00:00+01:00;6399;537.57;15704.88;5.65;5.57;14.5;21.44
2025-03-07T01:00+01:00;6400;544.05;15509.31;6.04;6.62;16.2;23.23
2025-03-07T02:00+01:00;6402;564.18;14892.7;8.45;9.63;19.65;26.92
2025-03-07T03:00+01:00;6402;571.16;15054.77;11.78;13.69;20.92;25.82
2025-03-07T04:00+01:00;6403;616.1;15085.55;17.37;20.53;23.48;24.68
2025-03-07T05:00+01:00;6402;635.03;15293.49;20.63;24.64;27.25;28.32
2025-03-07T06:00+01:00;6446;762.52;15607.05;24.69;29.25;31.11;31.95
2025-03-07T07:00+01:00;6456;807.22;15849.1;26.57;25.03;46.68;45.99
2025-03-07T08:00+01:00;6455;847.25;16069.76;28.53;26.78;48.51;47.8
2025-03-07T09:00+01:00;6457;889.16;15925.42;22.13;21.01;34.98;46.22
2025-03-07T10:00+01:00;6457;927.92;15764.75;24.09;23.17;32.4;39.26
2025-03-07T11:00+01:00;6458;919.1;15657.59;21.17;24.4;27.3;28.42
2025-03-07T12:00+01:00;6458;895.27;15466.08;9.55;11.35;12.43;12.9
2025-03-07T13:00+01:00;6461;883.05;15467.1;6.29;7.46;7.8;8.01
2025-03-07T14:00+01:00;6460;816.46;16182.72;18.34;22.23;25.44;26.7
2025-03-07T15:00+01:00;6458;762.5;15908.54;9.4;11.48;27;38.77
2025-03-07T16:00+01:00;6458;741.46;16179.38;5.68;6.8;25.91;40.54
2025-03-07T17:00+01:00;6423;722.36;16224.79;5.23;6.43;27.91;45.69
2025-03-07T18:00+01:00;6427;741.74;16336.03;5.74;4.92;28.94;48.3
2025-03-07T19:00+01:00;6454;742.97;16059.97;4.51;4.82;27.18;45.39
2025-03-07T20:00+01:00;6456;694.27;15244.84;3.22;3.88;26.33;44.31
2025-03-07T21:00+01:00;6458;672.65;15037.93;3.13;3.57;24.15;40.09
2025-03-07T22:00+01:00;6459;666.38;15033.67;2.83;3.22;23.68;39.52
2025-03-07T23:00+01:00;6459;647.71;14449.38;2.26;2.53;21.58;36.35
2025-03-08T00:00+01:00;6459;613.9;13516.95;0.2;0;-0.59;-0.83
2025-03-08T01:00+01:00;6459;592.1;13444.98;0.01;-0.18;-0.77;-1.02
2025-03-08T02:00+01:00;6459;582.03;13399.7;0;-0.2;-0.78;-1.03
2025-03-08T03:00+01:00;6459;582.28;13333.15;-0.03;-0.22;-0.81;-1.05
2025-03-08T04:00+01:00;6458;578.09;13097.05;-0.01;-0.19;-0.76;-0.99
2025-03-08T05:00+01:00;6459;613.64;12980.86;-0.01;-0.22;0.45;1.19
2025-03-08T06:00+01:00;6459;671.85;12952.18;-0.02;-0.28;19.75;35.11
2025-03-08T07:00+01:00;6459;688.09;12405.27;-0.02;-0.32;23.58;41.92
2025-03-08T08:00+01:00;6458;731.9;12261.52;-0.02;-0.34;23.9;42.74
2025-03-08T09:00+01:00;6461;770.75;12105.21;-0.01;-0.32;23.26;41.73
2025-03-08T10:00+01:00;6460;787.55;12764.42;0.77;0.67;10.45;18.08
2025-03-08T11:00+01:00;6460;788.73;12377.79;0.35;0.2;1.15;2.13
2025-03-08T12:00+01:00;6460;793.91;12234.83;0.47;0.36;-0.17;-0.22
2025-03-08T13:00+01:00;6460;796.38;12078.65;0.42;0.27;-0.08;-0.02
2025-03-08T14:00+01:00;6458;769.6;12024.22;0.46;0.3;1.5;2.85
2025-03-08T15:00+01:00;6460;761.02;11476.14;-0.03;-0.42;25.1;47.04
2025-03-08T16:00+01:00;6450;744.86;11472.64;0.01;-0.3;26.05;48.72
2025-03-08T17:00+01:00;6428;733.41;11430.06;0.49;1.31;27.67;50.7
