Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-10-10,393.64,320.48,5.939999999999998,437.55,451.22,0.0,6.769999999999982,117.85,509.77,-423.31000000000006,-296.82000000000005,-296.82000000000005,-245.09000000000003
2024-10-11,262.28,-31.690000000000055,-477.65,537.5,528.77,0.0,75.38999999999999,83.6,534.5699999999999,-323.7,-252.87999999999997,-231.77999999999997,-186.63
2024-10-12,363.2400000000002,243.98000000000013,-31.71999999999997,445.29,476.25,0.0,50.02999999999997,48.26999999999998,425.9899999999999,-228.3,-144.77999999999997,-141.02,12.930000000000007
2024-10-13,11.799999999999997,-49.93000000000001,-15.300000000000004,-307.70000000000005,-303.21000000000004,0.0,73.43500000000003,24.94999999999999,289.27000000000004,-52.75,-48.079999999999984,-101.92000000000002,145.09999999999997
2024-10-14,744.6500000000002,709.3600000000001,811.24,275.56,277.82000000000005,0.0,282.48,233.24,458.44000000000005,-180.55,0.5799999999999272,131.62,293.8899999999999
2024-10-15,1021.69,1003.17,295.27,382.41999999999996,425.40999999999997,0.0,180.59,182.18,576.7800000000001,-316.52,-138.32999999999996,26.920000000000016,-280.8800000000001
2024-10-16,84.79000000000002,73.13999999999996,33.31999999999999,3.930000000000007,20.810000000000002,0.0,83.74999999999999,5.3799999999999955,236.45999999999998,-256.07,-130.64000000000004,-280.44999999999993,-480.94
2024-10-17,87.49000000000001,64.24999999999989,-56.19,6.819999999999936,5.819999999999936,0.0,73.84999999999997,41.09,320.79999999999995,-312.7,-133.69,-133.69,-133.69
2024-10-18,1050.19,1011.3000000000003,-150.19,447.1400000000001,445.53,0.0,100.58999999999997,0.09999999999999432,523.57,-353.15,-276.68000000000006,-252.93,-49.18000000000001
2024-10-19,696.1300000000002,910.2400000000001,-21.92,537.8199999999999,575.4499999999999,0.0,-93.81,-110.16000000000003,560.1300000000001,-239.71000000000004,-220.79000000000002,-227.29000000000002,-137.63
2024-10-20,-4.750000000000114,100.34000000000003,-45.660000000000004,164.71999999999994,174.72999999999993,0.0,-42.56,-61.360000000000014,224.42999999999995,-171.92000000000002,-178.07,-171.68,-153.29
2024-10-21,232.11000000000007,266.82,-64.86,136.51000000000002,140.36,0.0,-79.59,-173.73999999999998,182.92,-289.37,-241.52,-216.69,-59.42
2024-10-22,668.7299999999998,789.3,-10.580000000000005,258.4699999999999,283.12,0.0,-61.98,-101.2,294.3999999999999,-270.69,-164.05,-372.36,-7179.070000000001
2024-10-23,186.68000000000006,170.05999999999995,-122.68,141.29000000000002,328.35999999999996,0.0,-62.55999999999999,-176.29,270.69999999999993,-193.02,-183.78,-227.94,-9288.789999999999
2024-10-24,763.3900000000001,734.49,-170.22000000000003,214.19999999999996,338.01000000000005,0.0,-31.289999999999992,-155.97,239.93,-169.46,-164.46,68.97000000000003,-9349.05
2024-10-25,1448.49,1426.31,-80.51000000000002,-5.410000000000025,439.44000000000005,0.0,-144.06999999999996,-204.64,-10.580000000000041,-187.88,-187.88,9.370000000000005,-11461.78
2024-10-26,982.14,766.0400000000001,105.79999999999995,71.36000000000001,615.22,0.0,-54.05,-59.86,107.76000000000002,-90.7,-107.22000000000001,-33.6400000000001,-11816.140000000001
2024-10-27,533.0100000000002,542.69,-222.55999999999997,-107.0,582.4399999999999,0.0,-191.01999999999998,-228.25,-1.259999999999991,-278.61,-278.61,-209.09,-7088.14
2024-10-28,802.3500000000003,1024.9,-0.9600000000000009,-140.67000000000002,510.15,0.0,-106.41999999999999,-167.89999999999998,-53.71999999999997,-156.61,-156.61,-224.94000000000003,-6265.0
2024-10-29,1494.63,1443.98,225.61,159.75000000000006,602.3599999999999,0.0,-32.87,-104.71000000000001,159.11,-128.78,-128.78,25.20999999999998,-6632.160000000001
