Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR);NO3 Accepted Down Volume (MW);NO3 Accepted Up Volume (MW);NO3 Activated Down Volume (MW);NO3 Activated Up Volume (MW);NO3 Down Price (EUR);NO3 Imbalance Price (EUR);NO3 Up Price (EUR);NO4 Accepted Down Volume (MW);NO4 Accepted Up Volume (MW);NO4 Activated Down Volume (MW);NO4 Activated Up Volume (MW);NO4 Down Price (EUR);NO4 Imbalance Price (EUR);NO4 Up Price (EUR);NO5 Accepted Down Volume (MW);NO5 Accepted Up Volume (MW);NO5 Activated Down Volume (MW);NO5 Activated Up Volume (MW);NO5 Down Price (EUR);NO5 Imbalance Price (EUR);NO5 Up Price (EUR)
05.06.2024 20:45:00;05.06.2024 21:00:00;436;250;0;0;32;32;42.04;2970;1499;595;0;32;32;71.65;446;948;0;0;12.11;12.11;12.11;343;1150;0;0;12.11;12.11;12.11;1555;1059;170;0;32;32;42.04
05.06.2024 21:00:00;05.06.2024 21:15:00;508;177;0;0;32;32;63.98;2717;1559;342;0;32;32;68.71;298;980;0;0;11;12.41;12.41;345;1150;0;0;11;12.41;12.41;1663;942;291;0;32;32;63.98
05.06.2024 21:15:00;05.06.2024 21:30:00;508;177;0;0;32;32;63.98;2717;1559;342;0;32;32;68.71;298;980;0;0;11;12.41;12.41;345;1150;0;0;11;12.41;12.41;1663;942;291;0;32;32;63.98
05.06.2024 21:30:00;05.06.2024 21:45:00;508;177;0;0;32;32;63.98;2717;1559;342;0;32;32;68.71;298;980;0;0;11;12.41;12.41;345;1150;0;0;11;12.41;12.41;1663;942;291;0;32;32;63.98
05.06.2024 21:45:00;05.06.2024 22:00:00;508;177;0;0;32;32;63.98;2717;1559;342;0;32;32;68.71;298;980;0;0;11;12.41;12.41;345;1150;0;0;11;12.41;12.41;1663;942;291;0;32;32;63.98
05.06.2024 22:00:00;05.06.2024 22:15:00;436;253;0;0;40;40;43.44;3277;1554;569;0;40;40;69.27;373;910;0;0;11.29;11.29;11.29;346;1082;0;0;11.29;11.29;11.29;1610;1006;0;0;40;40;43.44
05.06.2024 22:15:00;05.06.2024 22:30:00;436;253;0;0;40;40;43.44;3277;1554;569;0;40;40;69.27;373;910;0;0;11.29;11.29;11.29;346;1082;0;0;11.29;11.29;11.29;1610;1006;0;0;40;40;43.44
05.06.2024 22:30:00;05.06.2024 22:45:00;436;253;0;0;40;40;43.44;3277;1554;569;0;40;40;69.27;373;910;0;0;11.29;11.29;11.29;346;1082;0;0;11.29;11.29;11.29;1610;1006;0;0;40;40;43.44
05.06.2024 22:45:00;05.06.2024 23:00:00;436;253;0;0;40;40;43.44;3277;1554;569;0;40;40;69.27;373;910;0;0;11.29;11.29;11.29;346;1082;0;0;11.29;11.29;11.29;1610;1006;0;0;40;40;43.44
05.06.2024 23:00:00;05.06.2024 23:15:00;372;310;0;0;31;31;41.07;2824;1809;232;0;31;31;61.06;467;752;0;0;7.36;7.36;7.36;328;1140;0;0;7.36;7.36;7.36;1583;992;166;0;31;31;41.07
05.06.2024 23:15:00;05.06.2024 23:30:00;372;310;0;0;31;31;41.07;2824;1809;308;0;31;31;61.06;467;752;0;0;7.36;7.36;7.36;328;1140;0;0;7.36;7.36;7.36;1583;992;371;0;31;31;41.07
05.06.2024 23:30:00;05.06.2024 23:45:00;372;310;0;0;31;31;41.07;2824;1809;308;0;31;31;61.06;467;752;0;0;7.36;7.36;7.36;328;1140;0;0;7.36;7.36;7.36;1583;992;371;0;31;31;41.07
05.06.2024 23:45:00;06.06.2024 00:00:00;372;310;0;0;31;31;41.07;2824;1809;308;0;31;31;61.06;467;752;0;0;7.36;7.36;7.36;328;1140;0;0;7.36;7.36;7.36;1583;992;371;0;31;31;41.07
06.06.2024 00:00:00;06.06.2024 00:15:00;362;240;0;0;31;34.7;34.7;2530;1877;300;0;31;58.01;58.01;286;890;0;0;1.25;17;17;260;1182;0;0;1.25;17;17;967;1336;156;0;31;34.7;34.7
06.06.2024 00:15:00;06.06.2024 00:30:00;364;240;0;0;31;34.7;34.7;2530;1877;0;0;31;58.01;58.01;286;890;0;0;1.25;17;17;260;1182;0;0;1.25;17;17;967;1336;0;0;31;34.7;34.7
06.06.2024 00:30:00;06.06.2024 00:45:00;367;240;0;0;31;34.7;34.7;2530;1877;0;0;31;58.01;58.01;286;890;0;56;1.25;17;17;260;1182;0;31;1.25;17;17;967;1336;0;0;31;34.7;34.7
06.06.2024 00:45:00;06.06.2024 01:00:00;369;240;0;0;31;34.7;34.7;2530;1877;0;0;31;58.01;58.01;286;890;0;99;1.25;17;17;260;1182;0;31;1.25;17;17;967;1336;0;0;31;34.7;34.7
06.06.2024 01:00:00;06.06.2024 01:15:00;394;235;0;0;33.93;33.93;33.93;2798;1714;0;0;56.58;56.58;56.58;406;896;0;119;3.01;25;25;265;1182;0;31;3.01;25;25;819;1544;0;0;33.93;33.93;33.93
06.06.2024 01:15:00;06.06.2024 01:30:00;394;235;0;0;33.93;33.93;33.93;2798;1714;0;0;56.58;56.58;56.58;406;896;0;294;3.01;25;25;265;1182;0;93;3.01;25;25;819;1544;0;0;33.93;33.93;33.93
06.06.2024 01:30:00;06.06.2024 01:45:00;394;235;0;0;33.93;33.93;33.93;2798;1714;0;0;56.58;56.58;56.58;406;896;0;294;3.01;25;25;265;1182;0;93;3.01;25;25;819;1544;0;0;33.93;33.93;33.93
06.06.2024 01:45:00;06.06.2024 02:00:00;394;235;0;0;33.93;33.93;33.93;2798;1714;0;0;56.58;56.58;56.58;406;896;0;294;3.01;25;25;265;1182;0;93;3.01;25;25;819;1544;0;0;33.93;33.93;33.93
06.06.2024 02:00:00;06.06.2024 02:15:00;394;235;0;0;33.44;33.44;33.44;2972;2036;0;0;56.31;56.31;56.31;478;891;0;300;5.85;25;25;270;1198;0;93;5.85;25;25;691;1644;0;0;33.44;33.44;33.44
06.06.2024 02:15:00;06.06.2024 02:30:00;394;235;0;0;33.44;33.44;33.44;2772;2236;0;0;56.31;56.31;56.31;478;891;0;125;5.85;25;25;270;1198;0;31;5.85;25;25;691;1644;0;0;33.44;33.44;33.44
06.06.2024 02:30:00;06.06.2024 02:45:00;394;235;0;0;33.44;33.44;33.44;2772;2236;0;0;56.31;56.31;56.31;478;891;0;125;5.85;25;25;270;1198;0;31;5.85;25;25;691;1644;0;0;33.44;33.44;33.44
06.06.2024 02:45:00;06.06.2024 03:00:00;394;235;0;0;33.44;33.44;33.44;2772;2236;0;0;56.31;56.31;56.31;478;891;0;125;5.85;25;25;270;1198;0;31;5.85;25;25;691;1644;0;0;33.44;33.44;33.44
06.06.2024 03:00:00;06.06.2024 03:15:00;392;237;0;0;33.22;33.22;33.22;2828;2235;0;0;56.06;56.06;56.06;608;858;0;259;7.87;25.5;25.5;263;1201;0;112;7.87;25.5;25.5;652;1707;0;0;33.22;33.22;33.22
06.06.2024 03:15:00;06.06.2024 03:30:00;392;237;0;0;33.22;33.22;33.22;2828;2235;0;0;56.06;56.06;56.06;608;858;0;267;7.87;25.5;25.5;263;1201;0;122;7.87;25.5;25.5;652;1707;0;0;33.22;33.22;33.22
06.06.2024 03:30:00;06.06.2024 03:45:00;392;237;0;0;33.22;33.22;33.22;2828;2235;0;0;56.06;56.06;56.06;608;858;0;267;7.87;25.5;25.5;263;1201;0;122;7.87;25.5;25.5;652;1707;0;0;33.22;33.22;33.22
06.06.2024 03:45:00;06.06.2024 04:00:00;392;237;0;0;33.22;33.22;33.22;2828;2235;0;0;56.06;56.06;56.06;608;858;0;267;7.87;25.5;25.5;263;1201;0;122;7.87;25.5;25.5;652;1707;0;0;33.22;33.22;33.22
06.06.2024 04:00:00;06.06.2024 04:15:00;393;235;0;0;33.12;33.12;33.12;2820;2235;0;0;56.2;56.2;56.2;666;785;0;194;10.42;25.5;25.5;240;1202;0;123;10.42;25.5;25.5;680;1754;0;0;33.12;33.12;33.12
06.06.2024 04:15:00;06.06.2024 04:30:00;393;235;0;0;33.12;33.12;33.12;2820;2235;0;0;56.2;56.2;56.2;666;785;0;194;10.42;25.5;25.5;240;1202;0;123;10.42;25.5;25.5;680;1754;0;0;33.12;33.12;33.12
06.06.2024 04:30:00;06.06.2024 04:45:00;393;235;0;0;33.12;33.12;33.12;2820;2235;0;0;56.2;56.2;56.2;666;785;0;91;10.42;25.5;25.5;240;1202;0;71;10.42;25.5;25.5;680;1754;0;0;33.12;33.12;33.12
06.06.2024 04:45:00;06.06.2024 05:00:00;393;235;0;0;33.12;33.12;33.12;3020;2035;0;0;56.2;56.2;56.2;666;785;0;91;10.42;25.5;25.5;240;1202;0;71;10.42;25.5;25.5;680;1754;0;0;33.12;33.12;33.12
06.06.2024 05:00:00;06.06.2024 05:15:00;338;241;0;0;33.25;33.25;33.25;2552;1910;0;0;57.62;57.62;57.62;763;752;0;0;12.98;16;16;260;1140;0;0;12.98;16;16;729;1614;0;0;33.25;33.25;33.25
06.06.2024 05:15:00;06.06.2024 05:30:00;338;241;0;0;33.25;33.25;33.25;2552;1910;0;0;57.62;57.62;57.62;763;752;0;0;12.98;16;16;260;1140;0;0;12.98;16;16;729;1614;0;0;33.25;33.25;33.25
06.06.2024 05:30:00;06.06.2024 05:45:00;338;241;0;0;33.25;33.25;33.25;2552;1910;0;0;57.62;57.62;57.62;794;687;0;31;12.98;16;16;260;1140;0;0;12.98;16;16;729;1614;0;0;33.25;33.25;33.25
06.06.2024 05:45:00;06.06.2024 06:00:00;338;241;0;0;33.25;33.25;33.25;2552;1910;0;0;57.62;57.62;57.62;794;687;0;31;12.98;16;16;260;1140;0;0;12.98;16;16;729;1614;0;0;33.25;33.25;33.25
06.06.2024 06:00:00;06.06.2024 06:15:00;355;228;0;0;38.29;38.29;38.29;2767;1797;0;0;59.77;59.77;59.77;797;767;0;41;14.77;35;35;370;969;0;0;14.77;35;35;870;1421;0;0;38.29;38.29;38.29
06.06.2024 06:15:00;06.06.2024 06:30:00;355;228;0;0;38.29;38.29;38.29;2767;1797;0;0;59.77;59.77;59.77;797;767;0;82;14.77;35;35;370;969;0;109;14.77;35;35;870;1421;0;0;38.29;38.29;38.29
06.06.2024 06:30:00;06.06.2024 06:45:00;355;228;0;0;38.29;38.29;38.29;2767;1797;0;0;59.77;59.77;59.77;797;767;0;135;14.77;35;35;370;969;0;168;14.77;35;35;870;1421;0;0;38.29;38.29;38.29
06.06.2024 06:45:00;06.06.2024 07:00:00;355;228;0;0;38.29;38.29;38.29;2767;1797;0;0;59.77;59.77;59.77;797;767;0;135;14.77;35;35;370;969;0;168;14.77;35;35;870;1421;0;0;38.29;38.29;38.29
06.06.2024 07:00:00;06.06.2024 07:15:00;402;179;0;0;45.69;45.69;45.69;2670;1771;0;0;58.92;58.92;58.92;819;627;0;112;16.46;35;35;379;976;0;149;16.46;35;35;1264;1034;0;0;45.69;45.69;45.69
06.06.2024 07:15:00;06.06.2024 07:30:00;402;179;0;0;45.69;45.69;45.69;2670;1771;0;0;58.92;58.92;58.92;819;627;0;112;16.46;35;35;379;976;0;149;16.46;35;35;1264;1034;0;0;45.69;45.69;45.69
06.06.2024 07:30:00;06.06.2024 07:45:00;402;179;0;0;45.69;45.69;45.69;2670;1771;0;0;58.92;58.92;58.92;819;627;0;112;16.46;35;35;379;976;0;149;16.46;35;35;1264;1034;0;0;45.69;45.69;45.69
06.06.2024 07:45:00;06.06.2024 08:00:00;402;179;0;0;45.69;45.69;45.69;2670;1771;0;0;58.92;58.92;58.92;819;627;0;112;16.46;35;35;379;976;0;149;16.46;35;35;1264;1034;0;0;45.69;45.69;45.69
06.06.2024 08:00:00;06.06.2024 08:15:00;482;91;0;0;47.09;47.09;47.09;2762;1709;0;0;57.55;57.55;57.55;761;659;0;71;16.42;31.24;31.24;379;990;0;60;16.42;31.24;31.24;1190;984;0;0;47.09;47.09;47.09
06.06.2024 08:15:00;06.06.2024 08:30:00;482;91;0;0;47.09;47.09;47.09;2762;1709;0;0;57.55;57.55;57.55;761;659;0;40;16.42;31.24;31.24;379;990;0;30;16.42;31.24;31.24;1190;984;0;0;47.09;47.09;47.09
06.06.2024 08:30:00;06.06.2024 08:45:00;482;91;0;0;47.09;47.09;47.09;2562;1899;0;0;57.55;57.55;57.55;761;659;0;40;16.42;31.24;31.24;379;990;0;30;16.42;31.24;31.24;1190;984;0;0;47.09;47.09;47.09
06.06.2024 08:45:00;06.06.2024 09:00:00;482;91;0;0;47.09;47.09;47.09;2562;1899;0;0;57.55;57.55;57.55;761;659;0;40;16.42;31.24;31.24;379;990;0;30;16.42;31.24;31.24;1190;984;0;0;47.09;47.09;47.09
06.06.2024 09:00:00;06.06.2024 09:15:00;443;107;0;0;45.25;45.25;45.25;2767;1904;0;0;56.6;56.6;56.6;717;569;0;40;15.48;23.7;23.7;397;1012;0;30;15.48;23.7;23.7;1529;917;0;0;45.25;45.25;45.25
06.06.2024 09:15:00;06.06.2024 09:30:00;443;107;0;0;45.25;45.25;45.25;2767;1904;0;0;56.6;56.6;56.6;717;569;0;40;15.48;23.7;23.7;397;1012;0;30;15.48;23.7;23.7;1529;917;0;0;45.25;45.25;45.25
06.06.2024 09:30:00;06.06.2024 09:45:00;443;107;0;0;45.25;45.25;45.25;2767;1904;0;0;56.6;56.6;56.6;717;569;0;40;15.48;23.7;23.7;397;1012;0;30;15.48;23.7;23.7;1529;917;0;0;45.25;45.25;45.25
06.06.2024 09:45:00;06.06.2024 10:00:00;443;107;0;0;45.25;45.25;45.25;2556;2115;0;0;56.6;56.6;56.6;717;569;0;40;15.48;23.7;23.7;397;1012;0;30;15.48;23.7;23.7;1529;917;0;0;45.25;45.25;45.25
06.06.2024 10:00:00;06.06.2024 10:15:00;403;147;0;0;42.91;42.91;42.91;2200;1975;0;0;50.47;50.47;50.47;661;568;0;0;15.75;19.27;19.27;374;1032;0;0;15.75;19.27;19.27;1177;999;0;0;42.91;42.91;42.91
06.06.2024 10:15:00;06.06.2024 10:30:00;403;147;0;0;42.91;42.91;42.91;2200;1975;0;0;50.47;50.47;50.47;661;568;0;0;15.75;19.27;19.27;374;1032;0;0;15.75;19.27;19.27;1177;999;0;0;42.91;42.91;42.91
06.06.2024 10:30:00;06.06.2024 10:45:00;403;147;0;0;42.91;42.91;42.91;2200;1975;0;0;50.47;50.47;50.47;661;568;0;0;15.75;19.27;19.27;374;1032;0;0;15.75;19.27;19.27;1177;999;0;0;42.91;42.91;42.91
06.06.2024 10:45:00;06.06.2024 11:00:00;403;147;0;0;42.91;42.91;42.91;2159;2058;0;0;50.47;50.47;50.47;661;568;0;29;15.75;19.27;19.27;374;1032;0;0;15.75;19.27;19.27;912;1264;0;0;42.91;42.91;42.91
06.06.2024 11:00:00;06.06.2024 11:15:00;417;144;0;0;33.6;33.6;33.6;1355;2506;0;0;34.81;34.81;34.81;565;602;0;52;14.83;18.37;18.37;355;1062;0;0;14.83;18.37;18.37;984;1327;0;0;33.6;33.6;33.6
06.06.2024 11:15:00;06.06.2024 11:30:00;417;144;0;0;33.6;33.6;33.6;1255;2841;0;0;34.81;34.81;34.81;565;602;0;52;14.83;18.37;18.37;355;1062;0;0;14.83;18.37;18.37;719;1593;0;0;33.6;33.6;33.6
06.06.2024 11:30:00;06.06.2024 11:45:00;417;144;0;0;33.6;33.6;33.6;1255;2841;0;0;34.81;34.81;34.81;565;602;0;0;14.83;18.37;18.37;346;1072;0;0;14.83;18.37;18.37;719;1593;0;0;33.6;33.6;33.6
06.06.2024 11:45:00;06.06.2024 12:00:00;417;144;0;0;33.6;33.6;33.6;1255;2841;0;0;34.81;34.81;34.81;565;602;0;0;14.83;18.37;18.37;346;1072;0;0;14.83;18.37;18.37;619;1683;0;0;33.6;33.6;33.6
06.06.2024 12:00:00;06.06.2024 12:15:00;490;179;0;0;10.5;10.5;25.11;876;3612;0;0;10.5;10.5;25.11;484;659;0;0;10.5;10.5;13.4;319;1148;0;0;10.5;10.5;13.4;488;1981;0;0;10.5;10.5;25.11
06.06.2024 12:15:00;06.06.2024 12:30:00;490;179;0;0;10.5;10.5;25.11;876;3612;0;0;10.5;10.5;25.11;484;659;0;0;10.5;10.5;13.4;319;1148;0;0;10.5;10.5;13.4;488;1981;0;0;10.5;10.5;25.11
06.06.2024 12:30:00;06.06.2024 12:45:00;490;179;58;0;10.5;10.5;25.11;876;3612;0;0;10.5;10.5;25.11;484;659;22;0;10.5;10.5;13.4;319;1148;20;0;10.5;10.5;13.4;488;1981;41;0;10.5;10.5;25.11
06.06.2024 12:45:00;06.06.2024 13:00:00;490;179;58;0;10.5;10.5;25.11;876;3612;0;0;10.5;10.5;25.11;484;659;22;0;10.5;10.5;13.4;319;1148;20;0;10.5;10.5;13.4;488;1981;41;0;10.5;10.5;25.11
06.06.2024 13:00:00;06.06.2024 13:15:00;393;164;58;0;6.7;6.7;20.12;888;3559;116;0;6.7;6.7;20.12;481;631;20;0;6.7;6.7;13.39;295;1238;20;0;6.7;6.7;13.39;342;2177;0;0;6.7;6.7;20.12
06.06.2024 13:15:00;06.06.2024 13:30:00;393;164;58;0;6.7;6.7;20.12;888;3559;116;0;6.7;6.7;20.12;481;631;20;0;6.7;6.7;13.39;295;1238;20;0;6.7;6.7;13.39;342;2177;0;0;6.7;6.7;20.12
06.06.2024 13:30:00;06.06.2024 13:45:00;393;164;58;0;6.7;6.7;20.12;888;3559;175;0;6.7;6.7;20.12;481;631;64;0;6.7;6.7;13.39;295;1238;30;0;6.7;6.7;13.39;342;2177;38;0;6.7;6.7;20.12
06.06.2024 13:45:00;06.06.2024 14:00:00;393;164;58;0;6.7;6.7;20.12;888;3559;175;0;6.7;6.7;20.12;481;631;64;0;6.7;6.7;13.39;295;1238;30;0;6.7;6.7;13.39;342;2177;38;0;6.7;6.7;20.12
06.06.2024 14:00:00;06.06.2024 14:15:00;393;164;58;0;7;7;25;1101;3527;317;0;7;7;25;486;668;64;0;7;7;13.39;243;1268;30;0;7;7;13.39;405;2274;72;0;7;7;25
06.06.2024 14:15:00;06.06.2024 14:30:00;393;164;58;0;7;7;25;1101;3527;317;0;7;7;25;486;668;64;0;7;7;13.39;243;1268;30;0;7;7;13.39;405;2274;72;0;7;7;25
06.06.2024 14:30:00;06.06.2024 14:45:00;393;164;58;0;7;7;25;1101;3527;317;0;7;7;25;486;668;64;0;7;7;13.39;243;1268;30;0;7;7;13.39;405;2274;72;0;7;7;25
06.06.2024 14:45:00;06.06.2024 15:00:00;393;164;58;0;7;7;25;1101;3233;317;0;7;7;25;486;668;64;0;7;7;13.39;243;1268;30;0;7;7;13.39;405;2274;34;0;7;7;25
06.06.2024 15:00:00;06.06.2024 15:15:00;433;164;0;0;22.5;22.5;35.51;1576;2609;0;0;22.5;22.5;40.23;493;704;0;0;13.09;13.09;13.09;243;1273;0;0;13.09;13.09;13.09;989;1425;0;0;22.5;22.5;35.51
06.06.2024 15:15:00;06.06.2024 15:30:00;433;164;0;0;22.5;22.5;35.51;1576;2609;0;0;22.5;22.5;40.23;493;704;0;0;13.09;13.09;13.09;243;1273;0;0;13.09;13.09;13.09;989;1425;0;0;22.5;22.5;35.51
06.06.2024 15:30:00;06.06.2024 15:45:00;433;164;0;0;22.5;22.5;35.51;1576;2609;59;0;22.5;22.5;40.23;493;704;0;0;13.09;13.09;13.09;243;1273;0;0;13.09;13.09;13.09;989;1425;316;0;22.5;22.5;35.51
06.06.2024 15:45:00;06.06.2024 16:00:00;433;164;39;0;22.5;22.5;35.51;1635;2370;157;0;22.5;22.5;40.23;493;704;0;0;13.09;13.09;13.09;243;1273;0;0;13.09;13.09;13.09;1263;1151;578;0;22.5;22.5;35.51
06.06.2024 16:00:00;06.06.2024 16:15:00;434;164;40;0;22.5;22.5;44.33;2481;1668;585;0;22.5;22.5;51.54;567;678;0;0;14.79;14.79;14.79;326;1187;0;0;14.79;14.79;14.79;1231;1154;551;0;22.5;22.5;44.33
06.06.2024 16:15:00;06.06.2024 16:30:00;434;164;40;0;22.5;22.5;44.33;2481;1668;585;0;22.5;22.5;51.54;567;678;0;0;14.79;14.79;14.79;326;1187;0;0;14.79;14.79;14.79;1504;878;824;0;22.5;22.5;44.33
06.06.2024 16:30:00;06.06.2024 16:45:00;434;164;0;0;22.5;22.5;44.33;2481;1856;165;0;22.5;22.5;51.54;567;678;0;0;14.79;14.79;14.79;351;1162;0;0;14.79;14.79;14.79;1504;878;824;0;22.5;22.5;44.33
06.06.2024 16:45:00;06.06.2024 17:00:00;434;164;0;0;22.5;22.5;44.33;2481;1856;165;0;22.5;22.5;51.54;567;678;0;0;14.79;14.79;14.79;351;1162;0;0;14.79;14.79;14.79;1504;878;824;0;22.5;22.5;44.33
06.06.2024 17:00:00;06.06.2024 17:15:00;476;179;0;0;41;42.52;42.52;3127;1789;488;0;41;61.44;61.44;620;638;0;141;17;31.5;31.5;329;1077;0;124;17;31.5;31.5;1391;924;0;0;41;42.52;42.52
06.06.2024 17:15:00;06.06.2024 17:30:00;476;179;0;0;41;42.52;42.52;3127;1789;0;0;41;61.44;61.44;620;638;0;141;17;31.5;31.5;329;1077;0;124;17;31.5;31.5;1391;924;0;0;41;42.52;42.52
06.06.2024 17:30:00;06.06.2024 17:45:00;476;179;0;0;41;42.52;42.52;3127;1789;0;0;41;61.44;61.44;620;638;0;141;17;31.5;31.5;329;1077;0;124;17;31.5;31.5;1391;924;0;0;41;42.52;42.52
06.06.2024 17:45:00;06.06.2024 18:00:00;476;179;0;0;41;42.52;42.52;3127;1789;0;0;41;61.44;61.44;620;638;0;0;17;31.5;31.5;329;1077;0;0;17;31.5;31.5;1391;924;0;0;41;42.52;42.52
06.06.2024 18:00:00;06.06.2024 18:15:00;483;196;0;0;29;29;45.5;3006;1667;552;0;29;29;60.5;608;678;0;0;18.96;18.96;18.96;443;966;0;0;18.96;18.96;18.96;1508;1139;408;0;29;29;45.5
06.06.2024 18:15:00;06.06.2024 18:30:00;483;196;0;0;29;29;45.5;3006;1667;707;0;29;29;60.5;608;678;0;0;18.96;18.96;18.96;443;966;0;0;18.96;18.96;18.96;1508;1139;670;0;29;29;45.5
06.06.2024 18:30:00;06.06.2024 18:45:00;483;196;0;0;29;29;45.5;3006;1667;707;0;29;29;60.5;608;678;0;0;18.96;18.96;18.96;443;966;0;0;18.96;18.96;18.96;1508;1139;670;0;29;29;45.5
06.06.2024 18:45:00;06.06.2024 19:00:00;483;196;0;0;29;29;45.5;3006;1667;433;0;29;29;60.5;608;678;0;0;18.96;18.96;18.96;443;966;0;0;18.96;18.96;18.96;1508;1139;60;0;29;29;45.5
06.06.2024 19:00:00;06.06.2024 19:15:00;483;197;0;0;38.5;38.5;45.56;3225;1529;695;0;38.5;38.5;82.98;670;648;0;0;19.89;19.89;19.89;489;994;0;0;19.89;19.89;19.89;1479;1143;81;0;38.5;38.5;45.56
06.06.2024 19:15:00;06.06.2024 19:30:00;483;197;0;0;38.5;38.5;45.56;3225;1529;695;0;38.5;38.5;82.98;670;648;0;0;19.89;19.89;19.89;489;994;0;0;19.89;19.89;19.89;1479;1143;81;0;38.5;38.5;45.56
06.06.2024 19:30:00;06.06.2024 19:45:00;483;197;0;0;38.5;38.5;45.56;3225;1529;695;0;38.5;38.5;82.98;670;648;0;0;19.89;19.89;19.89;489;994;0;0;19.89;19.89;19.89;1479;1143;81;0;38.5;38.5;45.56
06.06.2024 19:45:00;06.06.2024 20:00:00;483;197;0;0;38.5;38.5;45.56;3225;1529;251;0;38.5;38.5;82.98;670;648;0;0;19.89;19.89;19.89;489;994;0;0;19.89;19.89;19.89;1479;1143;0;0;38.5;38.5;45.56
06.06.2024 20:00:00;06.06.2024 20:15:00;482;198;0;0;43.12;43.12;43.12;3221;1525;323;0;45;45;100.14;658;690;0;0;19.4;19.4;19.4;491;996;0;0;19.4;19.4;19.4;1515;1097;0;0;43.12;43.12;43.12
06.06.2024 20:15:00;06.06.2024 20:30:00;482;198;0;0;43.12;43.12;43.12;3221;1525;323;0;45;45;100.14;658;690;0;0;19.4;19.4;19.4;491;996;0;0;19.4;19.4;19.4;1515;1097;0;0;43.12;43.12;43.12
06.06.2024 20:30:00;06.06.2024 20:45:00;482;198;0;0;43.12;43.12;43.12;3221;1525;323;0;45;45;100.14;658;690;0;0;19.4;19.4;19.4;491;996;0;0;19.4;19.4;19.4;1515;1097;0;0;43.12;43.12;43.12
06.06.2024 20:45:00;06.06.2024 21:00:00;482;198;0;0;43.12;43.12;43.12;3221;1525;323;0;45;45;100.14;658;690;0;0;19.4;19.4;19.4;491;996;0;0;19.4;19.4;19.4;1515;1097;0;0;43.12;43.12;43.12
06.06.2024 21:00:00;06.06.2024 21:15:00;483;196;0;0;42;42;45.48;3130;1645;322;0;42;42;60.72;601;620;0;0;18.78;18.78;18.78;453;1001;0;0;18.78;18.78;18.78;1624;996;0;0;42;42;45.48
06.06.2024 21:15:00;06.06.2024 21:30:00;483;196;0;0;42;42;45.48;3129;1645;321;0;42;42;60.72;601;620;0;0;18.78;18.78;18.78;453;1001;0;0;18.78;18.78;18.78;1624;996;0;0;42;42;45.48
06.06.2024 21:30:00;06.06.2024 21:45:00;483;196;0;0;42;42;45.48;3130;1645;322;0;42;42;60.72;601;620;0;0;18.78;18.78;18.78;453;1001;0;0;18.78;18.78;18.78;1624;996;0;0;42;42;45.48
06.06.2024 21:45:00;06.06.2024 22:00:00;483;196;0;0;42;42;45.48;3130;1645;322;0;42;42;60.72;601;620;0;0;18.78;18.78;18.78;453;1001;0;0;18.78;18.78;18.78;1624;996;0;0;42;42;45.48
06.06.2024 22:00:00;06.06.2024 22:15:00;480;199;0;0;42;42;43.32;3095;1668;260;0;42;42;59.76;548;660;0;0;15.78;15.78;15.78;388;1066;0;0;15.78;15.78;15.78;1575;1051;0;0;42;42;43.32
06.06.2024 22:15:00;06.06.2024 22:30:00;480;199;0;0;42;42;43.32;3095;1668;260;0;42;42;59.76;548;660;0;0;15.78;15.78;15.78;388;1066;0;0;15.78;15.78;15.78;1575;1051;0;0;42;42;43.32
06.06.2024 22:30:00;06.06.2024 22:45:00;480;199;0;0;42;42;43.32;3095;1668;260;0;42;42;59.76;548;660;0;0;15.78;15.78;15.78;388;1066;0;0;15.78;15.78;15.78;1575;1051;0;0;42;42;43.32
06.06.2024 22:45:00;06.06.2024 23:00:00;480;199;0;0;42;42;43.32;3095;1668;260;0;42;42;59.76;548;660;0;0;15.78;15.78;15.78;388;1066;0;0;15.78;15.78;15.78;1575;1051;0;0;42;42;43.32
06.06.2024 23:00:00;06.06.2024 23:15:00;476;203;0;0;38.25;38.25;38.25;2862;1658;252;0;42;42;59.73;476;648;0;0;12.45;12.45;12.45;297;1152;0;0;12.45;12.45;12.45;1428;1235;0;0;38.25;38.25;38.25
06.06.2024 23:15:00;06.06.2024 23:30:00;476;203;0;0;38.25;38.25;38.25;2862;1658;252;0;42;42;59.73;476;648;0;0;12.45;12.45;12.45;297;1152;0;0;12.45;12.45;12.45;1428;1235;0;0;38.25;38.25;38.25
06.06.2024 23:30:00;06.06.2024 23:45:00;476;203;0;0;38.25;38.25;38.25;2862;1658;252;0;42;42;59.73;476;648;0;0;12.45;12.45;12.45;297;1152;0;0;12.45;12.45;12.45;1428;1235;0;0;38.25;38.25;38.25
