Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2022-10-04 Kl. 11-12;2.79328;2.79328;0.64489;0.49885;2.79328
2022-10-04 Kl. 12-13;2.14401;2.14401;0.64993;0.42915;2.14401
2022-10-04 Kl. 13-14;1.99544;1.99544;0.65350;0.34885;1.99544
2022-10-04 Kl. 14-15;1.85481;1.85481;0.65985;0.29938;1.85481
2022-10-04 Kl. 15-16;1.90791;1.90791;0.66131;0.32946;1.90791
2022-10-04 Kl. 16-17;2.34781;2.34781;0.65575;0.30976;2.34781
2022-10-04 Kl. 17-18;2.64894;2.64894;0.64529;0.29810;2.64894
2022-10-04 Kl. 18-19;2.95113;2.95113;0.63575;0.25901;2.95113
2022-10-04 Kl. 19-20;2.65013;2.65013;0.64224;0.24948;2.65013
2022-10-04 Kl. 20-21;2.23208;2.23208;0.64740;0.26961;2.23208
2022-10-04 Kl. 21-22;1.99134;1.99134;0.66104;0.26082;1.99134
2022-10-04 Kl. 22-23;2.02311;2.02311;0.53829;0.24895;2.02311
2022-10-04 Kl. 23-00;1.77046;1.77046;0.37131;0.24747;1.77046
2022-10-05 Kl. 00-01;0.57303;0.57303;0.23595;0.18876;0.57303
2022-10-05 Kl. 01-02;1.09293;1.09293;0.22270;0.17816;1.09293
2022-10-05 Kl. 02-03;0.70969;0.70969;0.21694;0.17355;0.70969
2022-10-05 Kl. 03-04;0.60385;0.60385;0.22191;0.17753;0.60385
2022-10-05 Kl. 04-05;0.55060;0.55060;0.24710;0.19768;0.55060
2022-10-05 Kl. 05-06;0.53040;0.53040;0.38035;0.30428;0.53040
2022-10-05 Kl. 06-07;1.22435;1.22435;0.61250;0.44195;1.22435
2022-10-05 Kl. 07-08;1.95634;1.95634;0.82536;0.41624;1.95634
2022-10-05 Kl. 08-09;2.04014;2.04014;0.93673;0.40102;2.04014
2022-10-05 Kl. 09-10;1.37544;1.37544;0.96085;0.40123;1.37544
2022-10-05 Kl. 10-11;1.26003;1.26003;1.00873;0.41634;1.26003
2022-10-05 Kl. 11-12;0.71926;0.71926;0.71926;0.43680;0.71926
2022-10-05 Kl. 12-13;0.51073;0.51073;0.51073;0.40858;0.51073
2022-10-05 Kl. 13-14;0.30874;0.30874;0.30874;0.24699;0.30874
2022-10-05 Kl. 14-15;0.22520;0.22520;0.22520;0.18016;0.22520
2022-10-05 Kl. 15-16;0.25549;0.25549;0.25549;0.20439;0.25549
2022-10-05 Kl. 16-17;0.47111;0.47111;0.40095;0.32076;0.47111
2022-10-05 Kl. 17-18;0.33694;0.33694;0.33694;0.26955;0.33694
2022-10-05 Kl. 18-19;0.26480;0.26480;0.26480;0.21184;0.26480
2022-10-05 Kl. 19-20;0.20973;0.20973;0.20973;0.16778;0.20973
2022-10-05 Kl. 20-21;0.14480;0.14480;0.13246;0.10597;0.14480
2022-10-05 Kl. 21-22;0.22965;0.22965;0.05836;0.04669;0.22965
2022-10-05 Kl. 22-23;0.27320;0.27320;0.01640;0.01312;0.27320
2022-10-05 Kl. 23-00;0.02558;0.02558;0.00604;0.00483;0.02558
2022-10-06 Kl. 00-01;0.01256;0.01256;0.00118;0.00094;0.01256
2022-10-06 Kl. 01-02;0.00524;0.00524;0.00091;0.00073;0.00524
2022-10-06 Kl. 02-03;0.00118;0.00118;0.00039;0.00031;0.00118
2022-10-06 Kl. 03-04;0.00105;0.00105;0.00053;0.00042;0.00105
2022-10-06 Kl. 04-05;0.00091;0.00091;0.00079;0.00063;0.00091
2022-10-06 Kl. 05-06;0.00759;0.00759;0.00759;0.00607;0.00759
2022-10-06 Kl. 06-07;0.27151;0.27151;0.05590;0.04472;0.27151
2022-10-06 Kl. 07-08;0.67093;0.67093;0.13340;0.10672;0.67093
2022-10-06 Kl. 08-09;0.78495;0.78495;0.17163;0.13730;0.78495
2022-10-06 Kl. 09-10;0.56606;0.56606;0.17031;0.13625;0.56606
2022-10-06 Kl. 10-11;0.50219;0.50219;0.14557;0.11646;0.50219
2022-10-06 Kl. 11-12;0.11704;0.11704;0.11704;0.09363;0.11704
2022-10-06 Kl. 12-13;0.07436;0.07436;0.07436;0.05949;0.07436
2022-10-06 Kl. 13-14;0.05748;0.05748;0.05748;0.04598;0.05748
2022-10-06 Kl. 14-15;0.05276;0.05276;0.05171;0.04137;0.05276
2022-10-06 Kl. 15-16;0.19506;0.19506;0.05695;0.04556;0.19506
2022-10-06 Kl. 16-17;0.23970;0.23970;0.05446;0.04357;0.23970
2022-10-06 Kl. 17-18;0.31969;0.31969;0.08706;0.06965;0.31969
2022-10-06 Kl. 18-19;0.53570;0.53570;0.07174;0.05739;0.53570
2022-10-06 Kl. 19-20;0.58793;0.58793;0.06650;0.05320;0.58793
2022-10-06 Kl. 20-21;0.58256;0.58256;0.04320;0.03456;0.58256
2022-10-06 Kl. 21-22;0.53688;0.53688;0.01925;0.01540;0.53688
2022-10-06 Kl. 22-23;0.47378;0.47378;0.00118;0.00094;0.47378
2022-10-06 Kl. 23-00;0.34889;0.34889;0.00026;0.00021;0.34889
2022-10-07 Kl. 00-01;0.22149;0.22814;0.00118;0.00094;0.22149
2022-10-07 Kl. 01-02;0.06336;0.06336;-0.01001;-0.01001;0.06336
2022-10-07 Kl. 02-03;0.01760;0.01760;-0.01001;-0.01001;0.01760
2022-10-07 Kl. 03-04;0.00586;0.00586;-0.00615;-0.00615;0.00586
2022-10-07 Kl. 04-05;0.00130;0.00130;0.00065;0.00052;0.00130
2022-10-07 Kl. 05-06;0.01056;0.01056;0.01056;0.00845;0.01056
2022-10-07 Kl. 06-07;0.07756;0.07756;0.07756;0.06205;0.07756
2022-10-07 Kl. 07-08;0.65183;0.65183;0.17391;0.13913;0.65183
2022-10-07 Kl. 08-09;0.66825;0.66825;0.19464;0.15571;0.66825
2022-10-07 Kl. 09-10;0.63371;0.63371;0.19476;0.15581;0.63371
2022-10-07 Kl. 10-11;0.52029;0.52029;0.19438;0.15550;0.52029
2022-10-07 Kl. 11-12;0.27573;0.27573;0.18929;0.15143;0.27573
2022-10-07 Kl. 12-13;0.18330;0.18330;0.18330;0.14664;0.18330
2022-10-07 Kl. 13-14;0.18446;0.18446;0.17913;0.14330;0.18446
2022-10-07 Kl. 14-15;0.26242;0.26242;0.15749;0.12599;0.26242
2022-10-07 Kl. 15-16;0.24170;0.24170;0.13715;0.10972;0.24170
2022-10-07 Kl. 16-17;0.31053;0.31053;0.09895;0.07916;0.31053
2022-10-07 Kl. 17-18;0.44208;0.45524;0.13533;0.10826;0.44208
2022-10-07 Kl. 18-19;0.67751;0.69771;0.14770;0.11816;0.67751
2022-10-07 Kl. 19-20;0.65118;0.67060;0.13871;0.11097;0.65118
2022-10-07 Kl. 20-21;0.50790;0.52303;0.10534;0.08427;0.50790
2022-10-07 Kl. 21-22;0.65105;0.67047;0.07483;0.05986;0.65105
2022-10-07 Kl. 22-23;0.66734;0.68729;0.04928;0.03942;0.66734
2022-10-07 Kl. 23-00;0.65065;0.67008;0.01695;0.01356;0.65065
2022-10-08 Kl. 00-01;0.58534;0.60276;0.00013;0.00010;0.58534
2022-10-08 Kl. 01-02;0.59031;0.60800;0.00000;0.00000;0.59031
2022-10-08 Kl. 02-03;0.61206;0.61206;0.00000;0.00000;0.61206
2022-10-08 Kl. 03-04;0.61443;0.61443;0.00026;0.00021;0.61443
2022-10-08 Kl. 04-05;0.61403;0.61403;0.00091;0.00073;0.61403
2022-10-08 Kl. 05-06;0.61861;0.61861;0.02660;0.02128;0.61861
2022-10-08 Kl. 06-07;0.62621;0.62621;0.04979;0.03983;0.62621
2022-10-08 Kl. 07-08;0.80320;0.80320;0.09799;0.07839;0.80320
2022-10-08 Kl. 08-09;0.89308;0.89308;0.13271;0.10617;0.89308
2022-10-08 Kl. 09-10;0.89346;0.89346;0.15721;0.12577;0.89346
2022-10-08 Kl. 10-11;0.68765;0.68765;0.16860;0.13488;0.68765
2022-10-08 Kl. 11-12;0.59896;0.61299;0.15158;0.12126;0.59896
2022-10-08 Kl. 12-13;0.47909;0.49718;0.13848;0.11078;0.47909
2022-10-08 Kl. 13-14;0.45852;0.47228;0.12301;0.09841;0.45852
2022-10-08 Kl. 14-15;0.39224;0.40390;0.11816;0.09453;0.39224
2022-10-08 Kl. 15-16;0.39184;0.40350;0.12669;0.10135;0.39184
2022-10-08 Kl. 16-17;0.54905;0.56543;0.13585;0.10868;0.54905
2022-10-08 Kl. 17-18;0.59490;0.61273;0.14240;0.11392;0.59490
2022-10-08 Kl. 18-19;0.68726;0.68726;0.15341;0.12273;0.68726
2022-10-08 Kl. 19-20;0.62504;0.64364;0.17136;0.13709;0.62504
2022-10-08 Kl. 20-21;0.60434;0.62241;0.14005;0.11204;0.60434
2022-10-08 Kl. 21-22;0.60996;0.62817;0.13009;0.10407;0.60996
2022-10-08 Kl. 22-23;0.75028;0.77268;0.11070;0.08856;0.75028
2022-10-08 Kl. 23-00;0.82246;0.84709;0.06930;0.05544;0.82246
2022-10-09 Kl. 00-01;1.27298;1.27298;0.02690;0.02152;1.27298
2022-10-09 Kl. 01-02;1.26814;1.26814;0.02168;0.01734;1.26814
2022-10-09 Kl. 02-03;1.27794;1.27794;0.02624;0.02099;1.27794
2022-10-09 Kl. 03-04;1.28381;1.28381;0.02899;0.02319;1.28381
2022-10-09 Kl. 04-05;1.28459;1.28459;0.05901;0.04721;1.28459
2022-10-09 Kl. 05-06;1.27794;1.27794;0.10066;0.08053;1.27794
2022-10-09 Kl. 06-07;1.28394;1.28394;0.13186;0.10549;1.28394
2022-10-09 Kl. 07-08;1.17623;1.24281;0.14845;0.11876;1.17623
2022-10-09 Kl. 08-09;1.23236;1.29308;0.18200;0.14560;1.23236
2022-10-09 Kl. 09-10;1.30535;1.30535;0.19075;0.15260;1.30535
2022-10-09 Kl. 10-11;1.26579;1.26579;0.19166;0.15333;1.26579
2022-10-09 Kl. 11-12;1.14489;1.14489;0.19336;0.15469;1.14489
2022-10-09 Kl. 12-13;0.76026;0.76026;0.19154;0.15323;0.76026
2022-10-09 Kl. 13-14;0.65280;0.65280;0.18593;0.14874;0.65280
2022-10-09 Kl. 14-15;0.71483;0.71483;0.18945;0.15156;0.71483
2022-10-09 Kl. 15-16;1.05245;1.05245;0.18828;0.15062;1.05245
2022-10-09 Kl. 16-17;1.25718;1.25718;0.19166;0.15333;1.25718
2022-10-09 Kl. 17-18;1.29178;1.29178;0.19636;0.15709;1.29178
2022-10-09 Kl. 18-19;1.29909;1.29909;0.20159;0.16127;1.29909
2022-10-09 Kl. 19-20;1.30379;1.30379;0.19675;0.15740;1.30379
2022-10-09 Kl. 20-21;1.25704;1.25704;0.18658;0.14926;1.25704
2022-10-09 Kl. 21-22;1.20181;1.20181;0.18670;0.14936;1.20181
2022-10-09 Kl. 22-23;1.17505;1.17505;0.16594;0.13275;1.17505
2022-10-09 Kl. 23-00;0.78403;0.78403;0.14009;0.11207;0.78403
2022-10-10 Kl. 00-01;0.90466;0.90466;0.14649;0.11719;0.90466
2022-10-10 Kl. 01-02;0.89670;0.89670;0.13553;0.10842;0.89670
2022-10-10 Kl. 02-03;0.86941;0.86941;0.12769;0.10215;0.86941
2022-10-10 Kl. 03-04;0.89695;0.89695;0.11790;0.09432;0.89695
2022-10-10 Kl. 04-05;1.02046;1.02046;0.12443;0.09954;1.02046
2022-10-10 Kl. 05-06;1.28224;1.28224;0.14766;0.11813;1.28224
2022-10-10 Kl. 06-07;1.66805;1.66805;0.16373;0.13098;1.66805
2022-10-10 Kl. 07-08;2.03205;2.03205;0.15876;0.12701;2.03205
2022-10-10 Kl. 08-09;2.17215;2.17215;0.16921;0.13537;2.17215
2022-10-10 Kl. 09-10;2.23534;2.23534;0.17678;0.14142;2.23534
2022-10-10 Kl. 10-11;2.08780;2.08780;0.17077;0.13662;2.08780
2022-10-10 Kl. 11-12;2.01835;2.01835;0.16634;0.13307;2.01835
2022-10-10 Kl. 12-13;1.70174;1.70174;0.15276;0.12221;1.70174
2022-10-10 Kl. 13-14;1.66179;1.66179;0.16503;0.13202;1.66179
2022-10-10 Kl. 14-15;1.66296;1.66296;0.17391;0.13913;1.66296
2022-10-10 Kl. 15-16;1.76675;1.76675;0.16946;0.13557;1.76675
2022-10-10 Kl. 16-17;2.00608;2.00608;0.16399;0.13119;2.00608
2022-10-10 Kl. 17-18;2.06953;2.06953;0.16934;0.13547;2.06953
2022-10-10 Kl. 18-19;2.10778;2.10778;0.17456;0.13965;2.10778
2022-10-10 Kl. 19-20;2.03349;2.03349;0.16843;0.13474;2.03349
2022-10-10 Kl. 20-21;2.00646;2.00646;0.13918;0.11134;2.00646
2022-10-10 Kl. 21-22;2.00216;2.00216;0.12521;0.10664;2.00216
2022-10-10 Kl. 22-23;1.97004;1.97004;0.08956;0.10518;1.97004
2022-10-10 Kl. 23-00;1.57887;1.57887;0.02638;0.08032;1.57887
2022-10-11 Kl. 00-01;1.56518;1.56518;0.01655;0.01324;1.56518
2022-10-11 Kl. 01-02;1.49921;1.49921;0.01565;0.01252;1.49921
2022-10-11 Kl. 02-03;1.39329;1.39329;0.01190;0.00952;1.39329
2022-10-11 Kl. 03-04;1.41968;1.41968;0.01358;0.01086;1.41968
2022-10-11 Kl. 04-05;1.55224;1.55224;0.02678;0.02142;1.55224
2022-10-11 Kl. 05-06;1.69334;1.69334;0.10049;0.08039;1.69334
2022-10-11 Kl. 06-07;2.03323;2.03323;0.14188;0.11350;2.03323
2022-10-11 Kl. 07-08;2.28916;2.28916;0.16321;0.13057;2.28916
2022-10-11 Kl. 08-09;2.37194;2.37194;0.16981;0.13585;2.37194
2022-10-11 Kl. 09-10;2.62595;2.62595;0.16774;0.13419;2.62595
2022-10-11 Kl. 10-11;2.72307;2.72307;0.16619;0.13295;2.72307
2022-10-11 Kl. 11-12;2.68686;2.68686;0.16348;0.13078;2.68686
2022-10-11 Kl. 12-13;2.34298;2.34298;0.16296;0.13037;2.34298
2022-10-11 Kl. 13-14;2.30029;2.30029;0.15804;0.12643;2.30029
2022-10-11 Kl. 14-15;2.27985;2.27985;0.14408;0.11526;2.27985
2022-10-11 Kl. 15-16;2.27133;2.27133;0.14175;0.11340;2.27133
2022-10-11 Kl. 16-17;2.32111;2.32111;0.14756;0.11805;2.32111
2022-10-11 Kl. 17-18;2.37194;2.37194;0.16399;0.13119;2.37194
2022-10-11 Kl. 18-19;2.42859;2.42859;0.16904;0.13523;2.42859
2022-10-11 Kl. 19-20;2.36676;2.36676;0.16529;0.13223;2.36676
2022-10-11 Kl. 20-21;2.31956;2.31956;0.14226;0.11381;2.31956
2022-10-11 Kl. 21-22;2.29886;2.29886;0.13684;0.10947;2.29886
2022-10-11 Kl. 22-23;2.11458;2.11458;0.10864;0.08691;2.11458
2022-10-11 Kl. 23-00;1.97825;1.97825;0.06363;0.05090;1.97825
2022-10-12 Kl. 00-01;1.93780;2.61354;0.13599;0.10879;1.93780
2022-10-12 Kl. 01-02;1.90793;2.42823;0.13441;0.10753;1.90793
2022-10-12 Kl. 02-03;1.91210;2.61915;0.13741;0.10993;1.91210
2022-10-12 Kl. 03-04;1.91445;2.51631;0.14669;0.11735;1.91445
2022-10-12 Kl. 04-05;1.92580;2.60140;0.16078;0.12862;1.92580
2022-10-12 Kl. 05-06;2.08866;2.32565;0.18896;0.15117;2.08866
2022-10-12 Kl. 06-07;2.35606;2.35606;0.20736;0.16589;2.35606
2022-10-12 Kl. 07-08;2.61902;2.61902;0.22902;0.17894;2.61902
2022-10-12 Kl. 08-09;2.66286;2.66286;0.23830;0.17946;2.66286
2022-10-12 Kl. 09-10;2.73725;2.73725;0.24156;0.17915;2.73725
2022-10-12 Kl. 10-11;2.91995;2.91995;0.25853;0.17946;2.91995
2022-10-12 Kl. 11-12;2.63820;2.63820;0.27379;0.17936;2.63820
2022-10-12 Kl. 12-13;2.51593;2.51593;0.23281;0.18625;2.51593
2022-10-12 Kl. 13-14;2.43919;2.43919;0.22433;0.17946;2.43919
2022-10-12 Kl. 14-15;2.40800;2.40800;0.22041;0.17184;2.40800
2022-10-12 Kl. 15-16;2.42679;2.42679;0.20854;0.15806;2.42679
2022-10-12 Kl. 16-17;2.41896;2.41896;0.23307;0.15932;2.41896
2022-10-12 Kl. 17-18;2.65321;2.65321;0.20815;0.16015;2.65321
2022-10-12 Kl. 18-19;2.67449;2.67449;0.21429;0.17143;2.67449
2022-10-12 Kl. 19-20;2.63703;2.63703;0.21429;0.17143;2.63703
2022-10-12 Kl. 20-21;2.39939;2.41100;0.20919;0.16735;2.39939
2022-10-12 Kl. 21-22;2.29003;2.39665;0.20580;0.16464;2.29003
2022-10-12 Kl. 22-23;2.15274;2.36206;0.20215;0.16172;2.15274
2022-10-12 Kl. 23-00;1.98923;1.98923;0.19549;0.15639;1.98923
2022-10-13 Kl. 00-01;2.24128;2.24128;0.19820;0.15856;2.24128
2022-10-13 Kl. 01-02;2.10136;2.10136;0.19246;0.15397;2.10136
2022-10-13 Kl. 02-03;2.11923;2.11923;0.18555;0.14844;2.11923
2022-10-13 Kl. 03-04;2.20646;2.24675;0.18373;0.14698;2.20646
2022-10-13 Kl. 04-05;2.21650;2.26475;0.18921;0.15137;2.21650
2022-10-13 Kl. 05-06;2.34833;2.43323;0.20407;0.16326;2.34833
2022-10-13 Kl. 06-07;2.70693;2.70693;0.23706;0.15773;2.70693
2022-10-13 Kl. 07-08;3.13997;3.13997;0.24071;0.17578;3.13997
2022-10-13 Kl. 08-09;3.36986;3.36986;0.24580;0.17964;3.36986
2022-10-13 Kl. 09-10;3.35748;3.35748;0.25636;0.20102;3.35748
2022-10-13 Kl. 10-11;3.32944;3.32944;0.28675;0.22940;3.32944
2022-10-13 Kl. 11-12;3.31131;3.31131;0.27566;0.16566;3.31131
2022-10-13 Kl. 12-13;3.26150;3.26150;0.29653;0.16044;3.26150
2022-10-13 Kl. 13-14;3.22200;3.22200;0.35364;0.17265;3.22200
2022-10-13 Kl. 14-15;3.07113;3.07113;0.36408;0.17932;3.07113
2022-10-13 Kl. 15-16;2.95494;2.95494;0.36485;0.17943;2.95494
2022-10-13 Kl. 16-17;2.93355;2.93355;0.39536;0.17953;2.93355
2022-10-13 Kl. 17-18;3.27168;3.27168;0.40175;0.17974;3.27168
2022-10-13 Kl. 18-19;3.38434;3.38434;0.39015;0.17995;3.38434
2022-10-13 Kl. 19-20;3.35188;3.35188;0.40515;0.17984;3.35188
2022-10-13 Kl. 20-21;3.29371;3.29371;0.42627;0.17974;3.29371
2022-10-13 Kl. 21-22;3.08104;3.08104;0.40501;0.17943;3.08104
2022-10-13 Kl. 22-23;2.75778;2.75778;0.32509;0.17734;2.75778
2022-10-13 Kl. 23-00;2.50664;2.50664;0.26014;0.16326;2.50664
2022-10-14 Kl. 00-01;2.61043;2.61043;0.23989;0.19191;2.61043
2022-10-14 Kl. 01-02;2.46608;2.46608;0.22483;0.17986;2.46608
2022-10-14 Kl. 02-03;2.46595;2.46595;0.21431;0.17145;2.46595
2022-10-14 Kl. 03-04;2.50398;2.50398;0.20834;0.16667;2.50398
2022-10-14 Kl. 04-05;2.46933;2.46933;0.20004;0.16003;2.46933
2022-10-14 Kl. 05-06;2.49035;2.49035;0.20185;0.16148;2.49035
2022-10-14 Kl. 06-07;2.50346;2.50346;0.19134;0.15307;2.50346
2022-10-14 Kl. 07-08;2.85368;2.85368;0.21159;0.16927;2.85368
2022-10-14 Kl. 08-09;2.89353;2.89353;0.22391;0.17913;2.89353
2022-10-14 Kl. 09-10;3.33929;3.33929;0.21846;0.17477;3.33929
2022-10-14 Kl. 10-11;3.35370;3.35370;0.21289;0.17031;3.35370
2022-10-14 Kl. 11-12;3.23246;3.23246;0.21068;0.16854;3.23246
2022-10-14 Kl. 12-13;2.84005;2.84005;0.21275;0.17020;2.84005
2022-10-14 Kl. 13-14;2.76281;2.76281;0.21392;0.17114;2.76281
2022-10-14 Kl. 14-15;2.59601;2.59601;0.21483;0.17186;2.59601
2022-10-14 Kl. 15-16;2.35210;2.35210;0.20756;0.16563;2.35210
2022-10-14 Kl. 16-17;2.52475;2.52475;0.22145;0.15816;2.52475
2022-10-14 Kl. 17-18;2.66481;2.66481;0.22483;0.17986;2.66481
2022-10-14 Kl. 18-19;3.07344;3.07344;0.22340;0.17872;3.07344
2022-10-14 Kl. 19-20;3.10576;3.10576;0.22794;0.17238;3.10576
2022-10-14 Kl. 20-21;2.81136;2.81136;0.24638;0.16927;2.81136
2022-10-14 Kl. 21-22;2.56849;2.56849;0.26870;0.16823;2.56849
2022-10-14 Kl. 22-23;2.53916;2.53916;0.26870;0.16470;2.53916
2022-10-14 Kl. 23-00;2.36054;2.36054;0.25624;0.16148;2.36054
2022-10-15 Kl. 00-01;2.40026;2.40026;0.23255;0.17965;2.40026
2022-10-15 Kl. 01-02;2.17351;2.17351;0.22830;0.17923;2.17351
2022-10-15 Kl. 02-03;2.05479;2.05479;0.22224;0.17779;2.05479
2022-10-15 Kl. 03-04;1.86581;1.86581;0.21128;0.16902;1.86581
2022-10-15 Kl. 04-05;1.80341;1.80341;0.20586;0.16469;1.80341
2022-10-15 Kl. 05-06;1.71911;1.71911;0.19981;0.15985;1.71911
2022-10-15 Kl. 06-07;1.85498;1.85498;0.21991;0.15902;1.85498
2022-10-15 Kl. 07-08;1.99150;1.99150;0.23706;0.16026;1.99150
2022-10-15 Kl. 08-09;2.33116;2.33116;0.25369;0.16366;2.33116
2022-10-15 Kl. 09-10;2.48985;2.48985;0.26298;0.17872;2.48985
2022-10-15 Kl. 10-11;2.31274;2.31274;0.27470;0.17892;2.31274
2022-10-15 Kl. 11-12;2.00670;2.00670;0.24170;0.17872;2.00670
2022-10-15 Kl. 12-13;1.92369;1.92369;0.23320;0.17882;1.92369
2022-10-15 Kl. 13-14;1.80974;1.80974;0.22456;0.17882;1.80974
2022-10-15 Kl. 14-15;1.58015;1.58015;0.22816;0.17872;1.58015
2022-10-15 Kl. 15-16;1.59304;1.59304;0.22636;0.17872;1.59304
2022-10-15 Kl. 16-17;1.77209;1.77209;0.22778;0.17882;1.77209
2022-10-15 Kl. 17-18;2.11654;2.11654;0.24260;0.17892;2.11654
2022-10-15 Kl. 18-19;2.31350;2.31350;0.27186;0.17882;2.31350
2022-10-15 Kl. 19-20;2.38080;2.38080;0.28720;0.17325;2.38080
2022-10-15 Kl. 20-21;1.97409;1.97409;0.24944;0.16593;1.97409
2022-10-15 Kl. 21-22;1.79118;1.79118;0.24145;0.15964;1.79118
2022-10-15 Kl. 22-23;1.80574;1.80574;0.21373;0.15871;1.80574
2022-10-15 Kl. 23-00;1.71228;1.71228;0.18679;0.14943;1.71228
2022-10-16 Kl. 00-01;1.02295;1.02295;0.19749;0.15799;1.02295
2022-10-16 Kl. 01-02;0.90563;0.90563;0.19581;0.15665;0.90563
2022-10-16 Kl. 02-03;0.88011;0.88011;0.19348;0.15478;0.88011
2022-10-16 Kl. 03-04;0.92608;0.92608;0.19322;0.15458;0.92608
2022-10-16 Kl. 04-05;1.05520;1.05520;0.19633;0.15706;1.05520
2022-10-16 Kl. 05-06;1.00766;1.00766;0.20176;0.16141;1.00766
2022-10-16 Kl. 06-07;0.95238;0.95238;0.19011;0.15209;0.95238
2022-10-16 Kl. 07-08;1.01298;1.01298;0.19956;0.15965;1.01298
2022-10-16 Kl. 08-09;1.16566;1.16566;0.22508;0.17872;1.16566
2022-10-16 Kl. 09-10;1.13380;1.13380;0.26989;0.17892;1.13380
2022-10-16 Kl. 10-11;1.00456;1.00456;0.27144;0.17934;1.00456
2022-10-16 Kl. 11-12;1.12358;1.12358;0.25823;0.17965;1.12358
2022-10-16 Kl. 12-13;1.42570;1.42570;0.23621;0.17975;1.42570
2022-10-16 Kl. 13-14;1.47466;1.47466;0.17327;0.13862;1.47466
2022-10-16 Kl. 14-15;1.41975;1.41975;0.21161;0.16929;1.41975
2022-10-16 Kl. 15-16;1.25179;1.25179;0.22261;0.17809;1.25179
2022-10-16 Kl. 16-17;1.50444;1.50444;0.22521;0.18017;1.50444
2022-10-16 Kl. 17-18;1.63835;1.63835;0.24528;0.19622;1.63835
2022-10-16 Kl. 18-19;2.27008;2.27008;0.26613;0.17996;2.27008
2022-10-16 Kl. 19-20;2.44969;2.44969;0.25305;0.18255;2.44969
2022-10-16 Kl. 20-21;2.26580;2.26580;0.23764;0.18193;2.26580
2022-10-16 Kl. 21-22;1.87729;1.87729;0.24360;0.18089;1.87729
2022-10-16 Kl. 22-23;1.76099;1.76099;0.22909;0.17996;1.76099
2022-10-16 Kl. 23-00;1.74248;1.74248;0.21718;0.17374;1.74248
2022-10-17 Kl. 00-01;1.71489;1.71489;0.26173;0.18535;1.71489
2022-10-17 Kl. 01-02;1.52594;1.52594;0.25849;0.17954;1.52594
2022-10-17 Kl. 02-03;1.36820;1.36820;0.25344;0.17892;1.36820
2022-10-17 Kl. 03-04;1.16087;1.16087;0.24851;0.17861;1.16087
2022-10-17 Kl. 04-05;1.11555;1.11555;0.24191;0.17861;1.11555
2022-10-17 Kl. 05-06;1.40434;1.40434;0.23635;0.17882;1.40434
2022-10-17 Kl. 06-07;1.67423;1.67423;0.24204;0.17954;1.67423
2022-10-17 Kl. 07-08;1.99073;1.99073;0.27584;0.22067;1.99073
2022-10-17 Kl. 08-09;2.28910;2.28910;0.27818;0.22254;2.28910
2022-10-17 Kl. 09-10;2.02363;2.02363;0.27779;0.21062;2.02363
2022-10-17 Kl. 10-11;1.71489;1.71489;0.32868;0.18006;1.71489
2022-10-17 Kl. 11-12;1.72305;1.72305;0.36365;0.17913;1.72305
2022-10-17 Kl. 12-13;1.56686;1.56686;0.34409;0.17240;1.56686
2022-10-17 Kl. 13-14;1.57218;1.57218;0.34655;0.17830;1.57218
2022-10-17 Kl. 14-15;1.64755;1.64755;0.35938;0.17809;1.64755
2022-10-17 Kl. 15-16;1.83235;1.83235;0.35445;0.17840;1.83235
2022-10-17 Kl. 16-17;2.17048;2.17048;0.35575;0.17851;2.17048
2022-10-17 Kl. 17-18;2.31903;2.31903;0.35031;0.17872;2.31903
2022-10-17 Kl. 18-19;2.32756;2.32756;0.37789;0.17892;2.32756
2022-10-17 Kl. 19-20;2.34401;2.34401;0.38216;0.17934;2.34401
2022-10-17 Kl. 20-21;2.38183;2.38183;0.36663;0.17975;2.38183
2022-10-17 Kl. 21-22;2.07284;2.07284;0.34020;0.17944;2.07284
2022-10-17 Kl. 22-23;2.04538;2.04538;0.29398;0.17882;2.04538
2022-10-17 Kl. 23-00;1.82368;1.82368;0.26368;0.17820;1.82368
2022-10-18 Kl. 00-01;1.77064;1.77064;0.31329;0.16946;1.77064
2022-10-18 Kl. 01-02;1.69788;1.69788;0.30876;0.16926;1.69788
2022-10-18 Kl. 02-03;1.75590;1.75590;0.30734;0.16946;1.75590
2022-10-18 Kl. 03-04;1.75060;1.75060;0.30928;0.16988;1.75060
2022-10-18 Kl. 04-05;1.75113;1.75113;0.30515;0.17050;1.75113
2022-10-18 Kl. 05-06;1.80191;1.80191;0.31729;0.17908;1.80191
2022-10-18 Kl. 06-07;1.87791;1.87791;0.37649;0.17970;1.87791
2022-10-18 Kl. 07-08;2.26823;2.26823;0.41280;0.22912;2.26823
2022-10-18 Kl. 08-09;2.80278;2.80278;0.47808;0.24960;2.80278
2022-10-18 Kl. 09-10;2.55191;2.55191;0.46593;0.23967;2.55191
2022-10-18 Kl. 10-11;2.41893;2.41893;0.48556;0.24153;2.41893
2022-10-18 Kl. 11-12;2.25440;2.25440;0.50599;0.23988;2.25440
2022-10-18 Kl. 12-13;1.68069;1.68069;0.41178;0.23988;1.68069
2022-10-18 Kl. 13-14;1.79067;1.79067;0.35775;0.23988;1.79067
2022-10-18 Kl. 14-15;1.57690;1.57690;0.33500;0.23646;1.57690
