Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
24.02.2025 08:00:00;24.02.2025 08:15:00;;;;;;;;;;;;;;;1310;2116;15;0;-4;-17.96;2.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 08:15:00;24.02.2025 08:30:00;;;;;;;;;;;;;;;1310;2116;15;0;-4;-17.96;2.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 08:30:00;24.02.2025 08:45:00;;;;;;;;;;;;;;;1310;2116;15;0;-4;-17.96;2.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 08:45:00;24.02.2025 09:00:00;;;;;;;;;;;;;;;1310;2116;15;0;-4;-17.96;2.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 09:00:00;24.02.2025 10:00:00;2400;935;0;0;50.91;50.91;50.91;623;631;0;0;51.36;51.36;51.36;;;;;;;;588;2934;72;0;-4;-4;2.99;1342;888;78;0;-4;-4;3.1;407;767;172;0;-4;-4;30.45;223;62;27;0;-4;-4;51.43
24.02.2025 09:00:00;24.02.2025 09:15:00;;;;;;;;;;;;;;;1357;2306;184;0;-4;-4;2.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 09:15:00;24.02.2025 09:30:00;;;;;;;;;;;;;;;1357;2306;184;0;-4;-4;2.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 09:30:00;24.02.2025 09:45:00;;;;;;;;;;;;;;;1357;2306;184;0;-4;-4;2.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 09:45:00;24.02.2025 10:00:00;;;;;;;;;;;;;;;1357;2306;184;0;-4;-4;2.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 10:00:00;24.02.2025 11:00:00;2390;931;0;0;50.33;50.33;50.33;640;624;0;0;50.46;50.46;50.46;;;;;;;;590;2943;20;0;-2;-2;2.96;1326;902;6;0;-2;-2;3.03;378;797;132;0;-2;-2;30.07;221;62;27;0;-2;-2;50.51
24.02.2025 10:00:00;24.02.2025 10:15:00;;;;;;;;;;;;;;;1354;2273;33;0;-2;-14.37;2.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 10:15:00;24.02.2025 10:30:00;;;;;;;;;;;;;;;1354;2273;33;0;-2;-14.37;2.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 10:30:00;24.02.2025 10:45:00;;;;;;;;;;;;;;;1354;2273;33;0;-2;-14.37;2.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 10:45:00;24.02.2025 11:00:00;;;;;;;;;;;;;;;1354;2273;33;0;-2;-14.37;2.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 11:00:00;24.02.2025 12:00:00;2368;936;0;0;45;45;45;675;684;0;0;44.96;44.96;44.96;;;;;;;;566;2895;76;0;-6;-6;3.06;1320;866;183;0;-6;-6;3.18;268;909;33;0;-6;-6;26.97;167;62;0;0;-6;-6;45
24.02.2025 11:00:00;24.02.2025 11:15:00;;;;;;;;;;;;;;;1336;2278;334;0;-6;-10.22;3.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 11:15:00;24.02.2025 11:30:00;;;;;;;;;;;;;;;1336;2278;334;0;-6;-10.22;3.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 11:30:00;24.02.2025 11:45:00;;;;;;;;;;;;;;;1336;2278;334;0;-6;-10.22;3.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 11:45:00;24.02.2025 12:00:00;;;;;;;;;;;;;;;1336;2278;334;0;-6;-10.22;3.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 12:00:00;24.02.2025 13:00:00;2343;945;0;0;41.88;41.88;41.88;655;684;0;0;41.88;41.88;41.88;;;;;;;;541;2986;79;0;-6;-6;2.65;1382;928;259;0;-6;-6;2.7;262;908;32;0;-6;-6;25.03;169;62;0;0;-6;-6;41.93
24.02.2025 12:00:00;24.02.2025 12:15:00;;;;;;;;;;;;;;;1335;2342;351;0;-6;-7.59;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 12:15:00;24.02.2025 12:30:00;;;;;;;;;;;;;;;1335;2342;351;0;-6;-7.59;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 12:30:00;24.02.2025 12:45:00;;;;;;;;;;;;;;;1335;2342;351;0;-6;-7.59;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 12:45:00;24.02.2025 13:00:00;;;;;;;;;;;;;;;1335;2342;351;0;-6;-7.59;2.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 13:00:00;24.02.2025 14:00:00;2261;961;0;0;39.99;39.99;39.99;596;684;0;0;39.99;39.99;39.99;;;;;;;;557;2997;70;0;-10;-10;2.39;1300;1079;386;0;-10;-10;2.44;251;909;21;0;-10;-10;23.83;158;62;0;0;-10;-10;40.07
24.02.2025 13:00:00;24.02.2025 13:15:00;;;;;;;;;;;;;;;1368;2343;578;0;-10;-12.53;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 13:15:00;24.02.2025 13:30:00;;;;;;;;;;;;;;;1368;2343;578;0;-10;-12.53;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 13:30:00;24.02.2025 13:45:00;;;;;;;;;;;;;;;1368;2343;578;0;-10;-12.53;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 13:45:00;24.02.2025 14:00:00;;;;;;;;;;;;;;;1368;2343;578;0;-10;-12.53;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 14:00:00;24.02.2025 15:00:00;2324;965;0;0;40.02;40.02;40.02;634;684;0;0;40.02;40.02;40.02;;;;;;;;509;2985;25;0;-10;-10;2.25;1200;1139;348;0;-10;-10;2.27;251;909;21;0;-10;-10;23.81;151;62;0;0;-10;-10;40.1
24.02.2025 14:00:00;24.02.2025 14:15:00;;;;;;;;;;;;;;;1410;2339;531;0;-10;-10;2.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 14:15:00;24.02.2025 14:30:00;;;;;;;;;;;;;;;1410;2339;531;0;-10;-10;2.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 14:30:00;24.02.2025 14:45:00;;;;;;;;;;;;;;;1410;2339;531;0;-10;-10;2.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 14:45:00;24.02.2025 15:00:00;;;;;;;;;;;;;;;1410;2339;531;0;-10;-10;2.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 15:00:00;24.02.2025 16:00:00;2334;947;0;0;42.63;42.63;42.63;680;684;0;0;42.63;42.63;42.63;;;;;;;;493;2985;24;0;-2;-2;2.01;1060;1151;91;0;-2;-2;1.97;256;912;21;0;-2;-2;25.13;151;57;0;0;-2;-2;42.73
24.02.2025 15:00:00;24.02.2025 15:15:00;;;;;;;;;;;;;;;1455;2358;247;0;-2;-2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 15:15:00;24.02.2025 15:30:00;;;;;;;;;;;;;;;1455;2358;247;0;-2;-2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 15:30:00;24.02.2025 15:45:00;;;;;;;;;;;;;;;1455;2358;247;0;-2;-2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 15:45:00;24.02.2025 16:00:00;;;;;;;;;;;;;;;1455;2358;247;0;-2;-2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 16:00:00;24.02.2025 17:00:00;2432;905;271;0;6.7;6.7;49.99;657;657;65;0;6.7;6.7;50;;;;;;;;495;2985;0;0;2.09;2.09;2.09;1145;1210;0;0;2.07;2.07;2.07;296;874;59;0;6.7;6.7;29.16;218;57;27;0;6.7;6.7;50.08
24.02.2025 16:00:00;24.02.2025 16:15:00;;;;;;;;;;;;;;;1485;2378;1;0;2.08;2.08;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 16:15:00;24.02.2025 16:30:00;;;;;;;;;;;;;;;1485;2378;1;0;2.08;2.08;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 16:30:00;24.02.2025 16:45:00;;;;;;;;;;;;;;;1485;2378;1;0;2.08;2.08;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 16:45:00;24.02.2025 17:00:00;;;;;;;;;;;;;;;1485;2378;1;0;2.08;2.08;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 17:00:00;24.02.2025 18:00:00;2469;750;208;0;20.11;20.11;62.67;732;589;94;0;20.11;20.11;62.67;;;;;;;;493;3010;24;0;-2.57;-2.57;1.93;1155;1201;154;0;-2.57;-2.57;2;307;889;70;0;-2.57;-2.57;32.62;230;59;27;0;-2.57;-2.57;57.06
24.02.2025 17:00:00;24.02.2025 17:15:00;;;;;;;;;;;;;;;1544;2389;261;0;-2.57;-12.89;1.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 17:15:00;24.02.2025 17:30:00;;;;;;;;;;;;;;;1544;2389;261;0;-2.57;-12.89;1.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 17:30:00;24.02.2025 17:45:00;;;;;;;;;;;;;;;1544;2389;261;0;-2.57;-12.89;1.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 17:45:00;24.02.2025 18:00:00;;;;;;;;;;;;;;;1544;2389;261;0;-2.57;-12.89;1.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 18:00:00;24.02.2025 19:00:00;2346;687;234;0;19.98;19.98;77.75;732;611;104;0;19.98;19.98;77.75;;;;;;;;500;3016;24;0;-4;-4;2.22;1216;1120;309;0;-4;-4;2.29;307;874;70;0;-4;-4;32.66;241;59;27;0;-4;-4;57.04
24.02.2025 18:00:00;24.02.2025 18:15:00;;;;;;;;;;;;;;;1526;2397;277;0;-4;-12.38;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 18:15:00;24.02.2025 18:30:00;;;;;;;;;;;;;;;1526;2397;277;0;-4;-12.38;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 18:30:00;24.02.2025 18:45:00;;;;;;;;;;;;;;;1526;2397;277;0;-4;-12.38;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 18:45:00;24.02.2025 19:00:00;;;;;;;;;;;;;;;1526;2397;277;0;-4;-12.38;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 19:00:00;24.02.2025 20:00:00;2192;724;0;0;87.21;87.21;87.21;712;649;0;0;87.22;87.22;87.22;;;;;;;;488;3010;21;0;-4;-4;2.32;1215;1131;296;0;-4;-4;2.35;306;879;70;0;-4;-4;30.58;250;59;27;0;-4;-4;53.65
24.02.2025 19:00:00;24.02.2025 19:15:00;;;;;;;;;;;;;;;1514;2391;187;0;-4;-4;1.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 19:15:00;24.02.2025 19:30:00;;;;;;;;;;;;;;;1514;2391;187;0;-4;-4;1.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 19:30:00;24.02.2025 19:45:00;;;;;;;;;;;;;;;1514;2391;187;0;-4;-4;1.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 19:45:00;24.02.2025 20:00:00;;;;;;;;;;;;;;;1514;2391;187;0;-4;-4;1.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 20:00:00;24.02.2025 21:00:00;2092;630;0;367;77.2;402.23;402.23;762;601;80;0;-2.57;-2.57;77.2;;;;;;;;520;3014;19;0;-2.57;-2.57;2.25;1136;1140;149;0;-2.57;-2.57;2.22;268;932;31;0;-2.57;-2.57;28.79;194;59;0;0;-2.57;-2.57;49.9
24.02.2025 20:00:00;24.02.2025 20:15:00;;;;;;;;;;;;;;;1471;2392;209;0;-2.57;-20.6;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 20:15:00;24.02.2025 20:30:00;;;;;;;;;;;;;;;1471;2392;209;0;-2.57;-20.6;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 20:30:00;24.02.2025 20:45:00;;;;;;;;;;;;;;;1471;2392;209;0;-2.57;-20.6;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 20:45:00;24.02.2025 21:00:00;;;;;;;;;;;;;;;1471;2392;209;0;-2.57;-20.6;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 21:00:00;24.02.2025 22:00:00;1946;584;0;44;99.91;152.52;152.52;668;658;22;0;-1.98;-1.98;67.11;;;;;;;;524;3016;22;0;-1.98;-1.98;2.29;1119;1321;93;0;-1.98;-1.98;2.28;251;972;31;0;-1.98;-1.98;19.96;196;57;0;0;-1.98;-1.98;34
24.02.2025 21:00:00;24.02.2025 21:15:00;;;;;;;;;;;;;;;1395;2329;204;0;-1.98;-17.77;1.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 21:15:00;24.02.2025 21:30:00;;;;;;;;;;;;;;;1395;2329;204;0;-1.98;-17.77;1.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 21:30:00;24.02.2025 21:45:00;;;;;;;;;;;;;;;1395;2329;204;0;-1.98;-17.77;1.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 21:45:00;24.02.2025 22:00:00;;;;;;;;;;;;;;;1395;2329;204;0;-1.98;-17.77;1.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 22:00:00;24.02.2025 23:00:00;1819;570;326;0;11.44;11.44;111.96;662;677;22;0;-3;-3;60.92;;;;;;;;550;3010;56;0;-3;-3;2.25;1070;1402;126;0;-3;-3;2.18;250;1072;30;0;-3;-3;10;199;57;0;0;-3;-3;16.3
24.02.2025 22:00:00;24.02.2025 22:15:00;;;;;;;;;;;;;;;1382;2169;197;0;-3;-23.28;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 22:15:00;24.02.2025 22:30:00;;;;;;;;;;;;;;;1382;2169;197;0;-3;-23.28;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 22:30:00;24.02.2025 22:45:00;;;;;;;;;;;;;;;1382;2169;197;0;-3;-23.28;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 22:45:00;24.02.2025 23:00:00;;;;;;;;;;;;;;;1382;2169;197;0;-3;-23.28;1.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 23:00:00;25.02.2025 00:00:00;1748;643;489;0;-2.68;-2.68;106.48;650;677;29;0;-5;-5;78.8;;;;;;;;539;3009;46;0;-5;-5;2.09;998;1458;155;0;-5;-5;1.97;248;1102;27;0;-5;-5;3.51;198;62;0;0;-5;-5;4.99
24.02.2025 23:00:00;24.02.2025 23:15:00;;;;;;;;;;;;;;;1361;2186;205;0;-5;-22.85;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 23:15:00;24.02.2025 23:30:00;;;;;;;;;;;;;;;1361;2186;205;0;-5;-22.85;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 23:30:00;24.02.2025 23:45:00;;;;;;;;;;;;;;;1361;2186;205;0;-5;-22.85;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24.02.2025 23:45:00;25.02.2025 00:00:00;;;;;;;;;;;;;;;1361;2186;205;0;-5;-22.85;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 00:00:00;25.02.2025 01:00:00;1568;542;111;203;37.54;595.83;595.83;649;635;82;0;-5;-5;86.47;;;;;;;;372;3234;16;0;-5;-5;1.68;946;1802;233;0;-5;-5;1.44;176;794;21;0;-5;-5;0.9;60;32;0;0;-5;-5;0.77
25.02.2025 00:00:00;25.02.2025 00:15:00;;;;;;;;;;;;;;;1419;2109;257;0;-5;-5;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 00:15:00;25.02.2025 00:30:00;;;;;;;;;;;;;;;1419;2109;257;0;-5;-5;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 00:30:00;25.02.2025 00:45:00;;;;;;;;;;;;;;;1419;2109;257;0;-5;-5;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 00:45:00;25.02.2025 01:00:00;;;;;;;;;;;;;;;1419;2109;257;0;-5;-5;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 01:00:00;25.02.2025 02:00:00;1462;551;0;168;89.91;335.16;335.16;572;616;102;0;-3;-3;89.91;;;;;;;;374;3236;17;0;-3;-3;1.64;926;1823;116;0;-3;-3;1.37;176;780;8;0;-3;-3;0.65;50;32;0;0;-3;-3;0.45
25.02.2025 01:00:00;25.02.2025 01:15:00;;;;;;;;;;;;;;;1437;2153;92;0;-3;-3;1.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 01:15:00;25.02.2025 01:30:00;;;;;;;;;;;;;;;1437;2153;92;0;-3;-3;1.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 01:30:00;25.02.2025 01:45:00;;;;;;;;;;;;;;;1437;2153;92;0;-3;-3;1.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 01:45:00;25.02.2025 02:00:00;;;;;;;;;;;;;;;1437;2153;92;0;-3;-3;1.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 02:00:00;25.02.2025 03:00:00;1267;511;391;0;11.4;11.4;92.42;553;616;96;0;11.4;11.4;92.42;;;;;;;;380;3241;15;0;0;0;1.73;925;1825;81;0;0;0;1.54;136;750;0;0;0;0;0.83;20;32;0;0;0;0;0.63
25.02.2025 02:00:00;25.02.2025 02:15:00;;;;;;;;;;;;;;;1437;2152;9;0;0;-0.1;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 02:15:00;25.02.2025 02:30:00;;;;;;;;;;;;;;;1437;2152;9;0;0;-0.1;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 02:30:00;25.02.2025 02:45:00;;;;;;;;;;;;;;;1437;2152;9;0;0;-0.1;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 02:45:00;25.02.2025 03:00:00;;;;;;;;;;;;;;;1437;2152;9;0;0;-0.1;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 03:00:00;25.02.2025 04:00:00;1116;544;202;0;35.66;35.66;92.44;451;614;50;0;35.66;35.66;92.44;;;;;;;;456;3097;7;0;0;0;2.25;1000;1683;44;0;0;0;2.44;183;730;0;0;0;0;2.82;28;32;0;0;0;0;3.46
25.02.2025 03:00:00;25.02.2025 03:15:00;;;;;;;;;;;;;;;1431;2160;5;0;0;0;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 03:15:00;25.02.2025 03:30:00;;;;;;;;;;;;;;;1431;2160;5;0;0;0;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 03:30:00;25.02.2025 03:45:00;;;;;;;;;;;;;;;1431;2160;5;0;0;0;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 03:45:00;25.02.2025 04:00:00;;;;;;;;;;;;;;;1431;2160;5;0;0;0;1.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 04:00:00;25.02.2025 05:00:00;1066;511;0;0;94.32;94.32;94.32;354;616;0;0;94.32;94.32;94.32;;;;;;;;435;3007;0;0;2.6;2.6;2.6;1088;1379;0;0;2.75;2.75;2.75;195;710;0;0;16.22;16.22;16.22;51;32;0;0;26.82;26.82;26.82
25.02.2025 04:00:00;25.02.2025 04:15:00;;;;;;;;;;;;;;;1414;2160;0;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 04:15:00;25.02.2025 04:30:00;;;;;;;;;;;;;;;1414;2160;0;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 04:30:00;25.02.2025 04:45:00;;;;;;;;;;;;;;;1414;2160;0;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 04:45:00;25.02.2025 05:00:00;;;;;;;;;;;;;;;1414;2160;0;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 05:00:00;25.02.2025 06:00:00;1136;497;0;0;103.5;103.5;103.5;263;616;0;0;102.02;102.02;102.02;;;;;;;;557;2916;0;0;3.28;3.28;3.28;1370;1102;0;0;3.38;3.38;3.38;187;710;0;0;28.82;28.82;28.82;42;30;0;0;48.67;48.67;48.67
25.02.2025 05:00:00;25.02.2025 05:15:00;;;;;;;;;;;;;;;1397;2106;0;0;3.02;3.02;3.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 05:15:00;25.02.2025 05:30:00;;;;;;;;;;;;;;;1397;2106;0;0;3.02;3.02;3.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 05:30:00;25.02.2025 05:45:00;;;;;;;;;;;;;;;1397;2106;0;0;3.02;3.02;3.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 05:45:00;25.02.2025 06:00:00;;;;;;;;;;;;;;;1397;2106;0;0;3.02;3.02;3.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 06:00:00;25.02.2025 07:00:00;1387;496;164;0;43.5;43.5;140;173;589;29;0;43.5;43.5;141.48;;;;;;;;932;2052;0;0;4.23;4.23;4.23;1512;929;0;0;3.6;3.6;3.6;229;690;0;0;34.76;34.76;34.76;43;30;19;0;43.5;43.5;59.75
25.02.2025 06:00:00;25.02.2025 06:15:00;;;;;;;;;;;;;;;1360;2102;0;0;2.93;2.93;2.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 06:15:00;25.02.2025 06:30:00;;;;;;;;;;;;;;;1360;2102;0;0;2.93;2.93;2.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 06:30:00;25.02.2025 06:45:00;;;;;;;;;;;;;;;1360;2102;0;0;2.93;2.93;2.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 06:45:00;25.02.2025 07:00:00;;;;;;;;;;;;;;;1360;2102;0;0;2.93;2.93;2.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 07:00:00;25.02.2025 08:00:00;1344;462;124;0;43.5;43.5;162.29;148;575;48;0;43.5;43.5;167.17;;;;;;;;1120;1759;0;0;5.04;5.04;5.04;1614;843;0;0;4.03;4.03;4.03;158;690;0;0;37.08;37.08;37.08;52;32;21;0;43.5;43.5;62.6
25.02.2025 07:00:00;25.02.2025 07:15:00;;;;;;;;;;;;;;;1326;2301;0;0;4.88;4.88;4.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 07:15:00;25.02.2025 07:30:00;;;;;;;;;;;;;;;1326;2301;0;0;4.88;4.88;4.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 07:30:00;25.02.2025 07:45:00;;;;;;;;;;;;;;;1326;2301;0;0;4.88;4.88;4.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 07:45:00;25.02.2025 08:00:00;;;;;;;;;;;;;;;1326;2301;0;0;4.88;4.88;4.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 08:00:00;25.02.2025 09:00:00;1368;465;237;0;16;16;169.05;330;573;102;0;16;16;173.34;;;;;;;;1166;1510;0;0;5.4;5.4;5.4;1728;562;0;0;4.38;4.38;4.38;211;616;56;0;16;16;37.66;50;32;27;0;16;16;64.04
25.02.2025 08:00:00;25.02.2025 08:15:00;;;;;;;;;;;;;;;1248;2304;0;0;5.23;5.23;5.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 08:15:00;25.02.2025 08:30:00;;;;;;;;;;;;;;;1248;2304;0;0;5.23;5.23;5.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 08:30:00;25.02.2025 08:45:00;;;;;;;;;;;;;;;1248;2304;0;0;5.23;5.23;5.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 08:45:00;25.02.2025 09:00:00;;;;;;;;;;;;;;;1248;2304;0;0;5.23;5.23;5.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 09:00:00;25.02.2025 10:00:00;1510;474;0;291;151.16;482.61;482.61;355;573;0;99;153.73;482.61;482.61;;;;;;;;1181;1495;5;0;1.2;1.2;5.45;1696;582;37;0;1.2;1.2;6.31;237;616;29;0;1.2;1.2;37.5;52;32;8;0;1.2;1.2;63.15
25.02.2025 09:00:00;25.02.2025 09:15:00;;;;;;;;;;;;;;;1370;2333;2;0;1.2;1.2;5.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 09:15:00;25.02.2025 09:30:00;;;;;;;;;;;;;;;1370;2333;2;0;1.2;1.2;5.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 09:30:00;25.02.2025 09:45:00;;;;;;;;;;;;;;;1370;2333;2;0;1.2;1.2;5.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 09:45:00;25.02.2025 10:00:00;;;;;;;;;;;;;;;1370;2333;2;0;1.2;1.2;5.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.02.2025 10:00:00;25.02.2025 11:00:00;1546;483;0;0;134.88;134.88;134.88;328;595;0;0;140.37;140.37;140.37;;;;;;;;1295;1370;0;0;5.93;5.93;5.93;1729;541;0;0;4.95;4.95;4.95;235;616;0;0;38.47;38.47;38.47;47;32;0;0;64.72;64.72;64.72
