Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
02.01.2024 01:30:00;02.01.2024 01:45:00;;;;;;;;;;;;;;;733;1903;0;0;49.94;49.94;49.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 01:45:00;02.01.2024 02:00:00;;;;;;;;;;;;;;;733;1903;0;0;49.94;49.94;49.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 02:00:00;02.01.2024 03:00:00;1384;939;226;0;13.41;13.41;31.03;199;877;20;0;21;21;32.03;;;;;;;;619;2221;10;0;21;21;32.03;769;1679;25;0;21;21;32.03;400;425;10;0;21;21;32.03;152;8;0;0;21;21;32.03
02.01.2024 02:00:00;02.01.2024 02:15:00;;;;;;;;;;;;;;;728;1883;0;39;47.26;97;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 02:15:00;02.01.2024 02:30:00;;;;;;;;;;;;;;;728;1883;0;118;47.26;97;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 02:30:00;02.01.2024 02:45:00;;;;;;;;;;;;;;;728;1883;0;118;47.26;97;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 02:45:00;02.01.2024 03:00:00;;;;;;;;;;;;;;;728;1883;0;125;47.26;97;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 03:00:00;02.01.2024 04:00:00;1342;978;303;0;0;0;18.39;180;877;20;0;17.5;17.5;32.29;;;;;;;;618;2250;10;0;17.5;17.5;32.29;796;1681;25;0;17.5;17.5;32.29;400;425;10;0;17.5;17.5;32.29;170;8;0;0;17.5;17.5;32.29
02.01.2024 03:00:00;02.01.2024 03:15:00;;;;;;;;;;;;;;;754;1904;0;195;53.5;157;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 03:15:00;02.01.2024 03:30:00;;;;;;;;;;;;;;;754;1904;0;273;53.5;157;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 03:30:00;02.01.2024 03:45:00;;;;;;;;;;;;;;;754;1904;0;330;53.5;157;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 03:45:00;02.01.2024 04:00:00;;;;;;;;;;;;;;;754;1904;0;354;53.5;157;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 04:00:00;02.01.2024 05:00:00;1222;1362;52;0;10.81;10.81;11.08;173;877;15;0;17.5;17.5;36.7;;;;;;;;620;2123;10;0;17.5;17.5;36.7;900;1532;30;0;17.5;17.5;36.7;400;425;10;0;17.5;17.5;36.7;178;8;0;0;17.5;17.5;36.7
02.01.2024 04:00:00;02.01.2024 04:15:00;;;;;;;;;;;;;;;856;1758;0;187;76.48;165;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 04:15:00;02.01.2024 04:30:00;;;;;;;;;;;;;;;856;1758;0;187;76.48;165;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 04:30:00;02.01.2024 04:45:00;;;;;;;;;;;;;;;856;1758;0;187;76.48;165;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 04:45:00;02.01.2024 05:00:00;;;;;;;;;;;;;;;856;1758;0;187;76.48;165;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 05:00:00;02.01.2024 06:00:00;1291;1331;0;0;13.78;13.78;13.78;168;980;20;0;17.5;17.5;41.72;;;;;;;;1043;1766;115;0;17.5;17.5;41.72;957;1519;71;0;17.5;17.5;41.72;400;425;10;0;17.5;17.5;41.72;184;3;0;0;17.5;17.5;41.72
02.01.2024 05:00:00;02.01.2024 05:15:00;;;;;;;;;;;;;;;1030;1541;0;23;180.05;190.05;190.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 05:15:00;02.01.2024 05:30:00;;;;;;;;;;;;;;;1030;1541;0;23;180.05;190.05;190.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 05:30:00;02.01.2024 05:45:00;;;;;;;;;;;;;;;1030;1541;0;23;180.05;190.05;190.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 05:45:00;02.01.2024 06:00:00;;;;;;;;;;;;;;;1030;1541;0;23;180.05;190.05;190.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 06:00:00;02.01.2024 07:00:00;1709;893;204;0;2.73;2.73;47.63;196;882;63;0;22.5;22.5;49.18;;;;;;;;1328;1406;8;0;22.5;22.5;49.18;1312;787;121;0;22.5;22.5;49.18;400;455;8;0;22.5;22.5;49.18;189;3;0;0;22.5;22.5;49.18
02.01.2024 06:00:00;02.01.2024 06:15:00;;;;;;;;;;;;;;;1074;1538;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 06:15:00;02.01.2024 06:30:00;;;;;;;;;;;;;;;1074;1538;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 06:30:00;02.01.2024 06:45:00;;;;;;;;;;;;;;;1074;1538;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 06:45:00;02.01.2024 07:00:00;;;;;;;;;;;;;;;1074;1538;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 07:00:00;02.01.2024 08:00:00;1956;774;0;0;58.1;58.1;58.1;225;866;0;0;58.75;58.75;58.75;;;;;;;;1485;581;0;0;58.75;58.75;58.75;1426;661;0;0;58.75;58.75;58.75;492;431;0;0;58.75;58.75;58.75;196;8;0;0;58.75;58.75;58.75
02.01.2024 07:00:00;02.01.2024 07:15:00;;;;;;;;;;;;;;;1233;1309;0;0;483.08;483.08;483.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 07:15:00;02.01.2024 07:30:00;;;;;;;;;;;;;;;1233;1309;0;0;483.08;483.08;483.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 07:30:00;02.01.2024 07:45:00;;;;;;;;;;;;;;;1233;1309;0;0;483.08;483.08;483.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 07:45:00;02.01.2024 08:00:00;;;;;;;;;;;;;;;1233;1309;0;0;483.08;483.08;483.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 08:00:00;02.01.2024 09:00:00;2112;753;0;0;65.67;65.67;65.67;254;850;0;0;65.67;65.67;65.67;;;;;;;;1481;590;0;0;65.67;65.67;65.67;1652;455;0;0;65.67;65.67;65.67;549;399;0;0;65.67;65.67;65.67;183;8;0;0;65.67;65.67;65.67
02.01.2024 08:00:00;02.01.2024 08:15:00;;;;;;;;;;;;;;;1109;1363;0;0;300.07;300.07;300.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 08:15:00;02.01.2024 08:30:00;;;;;;;;;;;;;;;1109;1363;0;0;300.07;300.07;300.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 08:30:00;02.01.2024 08:45:00;;;;;;;;;;;;;;;1109;1363;0;0;300.07;300.07;300.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 08:45:00;02.01.2024 09:00:00;;;;;;;;;;;;;;;1109;1363;0;0;300.07;300.07;300.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 09:00:00;02.01.2024 10:00:00;2313;721;0;0;64.73;73;73;291;850;0;0;66.11;73;73;;;;;;;;1490;579;0;28;66.11;73;73;1674;467;0;17;66.11;73;73;549;399;0;58;66.11;73;73;206;8;0;0;66.11;73;73
02.01.2024 09:00:00;02.01.2024 09:15:00;;;;;;;;;;;;;;;956;1413;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 09:15:00;02.01.2024 09:30:00;;;;;;;;;;;;;;;956;1413;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 09:30:00;02.01.2024 09:45:00;;;;;;;;;;;;;;;956;1413;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 09:45:00;02.01.2024 10:00:00;;;;;;;;;;;;;;;956;1413;0;0;250.01;250.01;250.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 10:00:00;02.01.2024 11:00:00;2547;657;0;51;68.98;84.5;84.5;331;850;0;0;68.98;84.5;84.5;;;;;;;;1488;594;0;184;68.98;84.5;84.5;1711;429;0;108;68.98;84.5;84.5;563;385;0;164;68.98;84.5;84.5;203;8;0;5;68.98;84.5;84.5
02.01.2024 10:00:00;02.01.2024 10:15:00;;;;;;;;;;;;;;;1012;1433;0;0;241.94;241.94;241.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 10:15:00;02.01.2024 10:30:00;;;;;;;;;;;;;;;1012;1433;0;0;241.94;241.94;241.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 10:30:00;02.01.2024 10:45:00;;;;;;;;;;;;;;;1012;1433;0;0;241.94;241.94;241.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 10:45:00;02.01.2024 11:00:00;;;;;;;;;;;;;;;1012;1433;0;0;241.94;241.94;241.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 11:00:00;02.01.2024 12:00:00;2610;648;0;44;73.54;85;85;346;856;0;10;73.54;85;85;;;;;;;;1865;381;0;254;73.54;85;85;1702;399;0;116;73.54;85;85;583;404;0;163;73.54;85;85;202;8;0;5;73.54;85;85
02.01.2024 11:00:00;02.01.2024 11:15:00;;;;;;;;;;;;;;;956;1485;0;0;159.47;159.47;159.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 11:15:00;02.01.2024 11:30:00;;;;;;;;;;;;;;;956;1485;0;0;159.47;159.47;159.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 11:30:00;02.01.2024 11:45:00;;;;;;;;;;;;;;;956;1485;0;0;159.47;159.47;159.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 11:45:00;02.01.2024 12:00:00;;;;;;;;;;;;;;;956;1485;0;0;159.47;159.47;159.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 12:00:00;02.01.2024 13:00:00;2701;629;0;54;78.16;90.16;90.16;359;850;0;15;78.16;90.16;90.16;;;;;;;;1827;259;0;186;78.16;90.16;90.16;1709;517;0;334;78.16;90.16;90.16;611;378;0;164;78.16;90.16;90.16;204;8;0;5;78.16;90.16;90.16
02.01.2024 12:00:00;02.01.2024 12:15:00;;;;;;;;;;;;;;;926;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 12:15:00;02.01.2024 12:30:00;;;;;;;;;;;;;;;926;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 12:30:00;02.01.2024 12:45:00;;;;;;;;;;;;;;;926;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 12:45:00;02.01.2024 13:00:00;;;;;;;;;;;;;;;926;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 13:00:00;02.01.2024 14:00:00;2835;626;0;49;78.87;90.87;90.87;370;849;0;12;78.87;90.87;90.87;;;;;;;;1830;259;0;175;78.87;90.87;90.87;1718;484;0;122;78.87;90.87;90.87;643;346;0;115;78.87;90.87;90.87;210;8;0;5;78.87;90.87;90.87
02.01.2024 13:00:00;02.01.2024 13:15:00;;;;;;;;;;;;;;;942;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 13:15:00;02.01.2024 13:30:00;;;;;;;;;;;;;;;942;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 13:30:00;02.01.2024 13:45:00;;;;;;;;;;;;;;;942;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 13:45:00;02.01.2024 14:00:00;;;;;;;;;;;;;;;942;1505;0;0;149.99;149.99;149.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 14:00:00;02.01.2024 15:00:00;2696;589;0;26;79.24;82;82;380;850;0;10;79.24;82;82;;;;;;;;1877;314;0;94;79.24;82;82;1685;528;0;88;79.24;82;82;643;346;0;105;79.24;82;82;210;8;0;0;79.24;82;82
02.01.2024 14:00:00;02.01.2024 14:15:00;;;;;;;;;;;;;;;967;1361;0;0;165.8;165.8;165.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 14:15:00;02.01.2024 14:30:00;;;;;;;;;;;;;;;967;1361;0;0;165.8;165.8;165.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 14:30:00;02.01.2024 14:45:00;;;;;;;;;;;;;;;967;1361;0;0;165.8;165.8;165.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 14:45:00;02.01.2024 15:00:00;;;;;;;;;;;;;;;967;1361;0;0;165.8;165.8;165.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 15:00:00;02.01.2024 16:00:00;2689;560;0;34;79.96;88;88;455;848;0;10;79.96;88;88;;;;;;;;1800;282;0;125;79.96;88;88;1701;508;0;96;79.96;88;88;643;332;0;105;79.96;88;88;209;8;0;0;79.96;88;88
02.01.2024 15:00:00;02.01.2024 15:15:00;;;;;;;;;;;;;;;994;1400;0;0;250.02;250.02;250.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 15:15:00;02.01.2024 15:30:00;;;;;;;;;;;;;;;994;1400;0;0;250.02;250.02;250.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 15:30:00;02.01.2024 15:45:00;;;;;;;;;;;;;;;994;1400;0;0;250.02;250.02;250.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 15:45:00;02.01.2024 16:00:00;;;;;;;;;;;;;;;994;1400;0;0;250.02;250.02;250.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 16:00:00;02.01.2024 17:00:00;2837;554;0;35;81.46;88;88;401;861;0;10;81.46;88;88;;;;;;;;1813;279;0;207;81.46;88;88;1698;488;0;114;81.46;88;88;683;307;0;105;81.46;88;88;211;8;0;0;81.46;88;88
02.01.2024 16:00:00;02.01.2024 16:15:00;;;;;;;;;;;;;;;1003;1372;0;0;226.21;226.21;226.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 16:15:00;02.01.2024 16:30:00;;;;;;;;;;;;;;;1003;1372;0;0;226.21;226.21;226.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 16:30:00;02.01.2024 16:45:00;;;;;;;;;;;;;;;1003;1372;0;0;226.21;226.21;226.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 16:45:00;02.01.2024 17:00:00;;;;;;;;;;;;;;;1003;1372;0;0;226.21;226.21;226.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 17:00:00;02.01.2024 18:00:00;2895;554;0;35;80.92;88.08;88.08;357;860;0;10;80.92;88.08;88.08;;;;;;;;1821;278;0;120;80.92;88.08;88.08;1683;494;0;121;80.92;88.08;88.08;683;307;0;105;80.92;88.08;88.08;211;8;0;0;80.92;88.08;88.08
02.01.2024 17:00:00;02.01.2024 17:15:00;;;;;;;;;;;;;;;921;1409;0;0;196.9;196.9;196.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 17:15:00;02.01.2024 17:30:00;;;;;;;;;;;;;;;921;1409;0;0;196.9;196.9;196.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 17:30:00;02.01.2024 17:45:00;;;;;;;;;;;;;;;921;1409;0;0;196.9;196.9;196.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 17:45:00;02.01.2024 18:00:00;;;;;;;;;;;;;;;921;1409;0;0;196.9;196.9;196.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 18:00:00;02.01.2024 19:00:00;2849;568;0;5;74.95;80.11;80.11;331;850;0;0;74.95;80.11;80.11;;;;;;;;1556;542;0;37;74.95;80.11;80.11;1607;614;0;87;74.95;80.11;80.11;597;392;0;14;74.95;80.11;80.11;211;8;0;5;74.95;80.11;80.11
02.01.2024 18:00:00;02.01.2024 18:15:00;;;;;;;;;;;;;;;844;1479;0;0;250.01;260;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 18:15:00;02.01.2024 18:30:00;;;;;;;;;;;;;;;844;1479;0;2;250.01;260;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 18:30:00;02.01.2024 18:45:00;;;;;;;;;;;;;;;844;1479;0;91;250.01;260;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 18:45:00;02.01.2024 19:00:00;;;;;;;;;;;;;;;844;1479;0;115;250.01;260;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 19:00:00;02.01.2024 20:00:00;2727;709;757;0;0.134;0.13;63.18;347;850;0;0;63.18;63.18;63.18;;;;;;;;1523;547;0;0;63.18;63.18;63.18;1559;683;0;0;63.18;63.18;63.18;589;426;0;0;63.18;63.18;63.18;217;8;0;0;63.18;63.18;63.18
02.01.2024 19:00:00;02.01.2024 19:15:00;;;;;;;;;;;;;;;808;1630;0;91;196.91;205;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 19:15:00;02.01.2024 19:30:00;;;;;;;;;;;;;;;808;1630;0;87;196.91;205;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 19:30:00;02.01.2024 19:45:00;;;;;;;;;;;;;;;808;1630;0;17;196.91;205;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 19:45:00;02.01.2024 20:00:00;;;;;;;;;;;;;;;808;1630;0;0;196.91;205;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 20:00:00;02.01.2024 21:00:00;2523;737;0;0;57.11;70;70;349;856;0;0;57.11;70;70;;;;;;;;1497;622;0;63;57.11;70;70;1533;790;0;97;57.11;70;70;504;427;0;110;57.11;70;70;218;8;0;0;57.11;70;70
02.01.2024 20:00:00;02.01.2024 20:15:00;;;;;;;;;;;;;;;820;1859;0;0;105.7;105.7;105.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 20:15:00;02.01.2024 20:30:00;;;;;;;;;;;;;;;820;1859;0;0;105.7;105.7;105.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 20:30:00;02.01.2024 20:45:00;;;;;;;;;;;;;;;820;1859;0;0;105.7;105.7;105.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 20:45:00;02.01.2024 21:00:00;;;;;;;;;;;;;;;820;1859;0;0;105.7;105.7;105.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 21:00:00;02.01.2024 22:00:00;2198;995;510;0;-6.71;-6.71;46.89;317;947;0;0;48.04;70;70;;;;;;;;1275;1453;0;110;48.04;70;70;1307;1140;0;282;48.04;70;70;400;498;0;169;48.04;70;70;217;3;0;0;48.04;70;70
02.01.2024 21:00:00;02.01.2024 21:15:00;;;;;;;;;;;;;;;873;1666;0;0;149.52;149.52;149.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 21:15:00;02.01.2024 21:30:00;;;;;;;;;;;;;;;873;1666;0;0;149.52;149.52;149.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 21:30:00;02.01.2024 21:45:00;;;;;;;;;;;;;;;873;1666;0;0;149.52;149.52;149.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 21:45:00;02.01.2024 22:00:00;;;;;;;;;;;;;;;873;1666;0;0;149.52;149.52;149.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 22:00:00;02.01.2024 23:00:00;2186;999;139;0;-13.418;-13.42;40;329;945;0;0;40;72.5;72.5;;;;;;;;1077;1793;0;111;40.99;72.5;72.5;1046;1457;0;517;40.99;72.5;72.5;400;498;0;146;40.99;72.5;72.5;216;3;0;0;40.99;72.5;72.5
02.01.2024 22:00:00;02.01.2024 22:15:00;;;;;;;;;;;;;;;789;1810;0;122;90.38;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 22:15:00;02.01.2024 22:30:00;;;;;;;;;;;;;;;789;1810;0;211;90.38;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 22:30:00;02.01.2024 22:45:00;;;;;;;;;;;;;;;789;1810;0;343;90.38;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 22:45:00;02.01.2024 23:00:00;;;;;;;;;;;;;;;789;1810;0;401;90.38;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 23:00:00;03.01.2024 00:00:00;1963;963;0;36;21.81;69;69;345;1073;0;0;30;69;69;;;;;;;;1013;2047;0;102;38.35;69;69;841;1514;0;417;38.35;69;69;400;498;0;83;38.35;69;69;217;3;0;0;38.35;69;69
02.01.2024 23:00:00;02.01.2024 23:15:00;;;;;;;;;;;;;;;848;1902;0;449;86.69;286.7;286.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 23:15:00;02.01.2024 23:30:00;;;;;;;;;;;;;;;848;1902;0;449;86.69;286.7;286.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 23:30:00;02.01.2024 23:45:00;;;;;;;;;;;;;;;848;1902;0;463;86.69;286.7;286.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2024 23:45:00;03.01.2024 00:00:00;;;;;;;;;;;;;;;848;1902;0;484;86.69;286.7;286.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 00:00:00;03.01.2024 01:00:00;1669;1574;0;293;1.04;67;67;302;864;0;0;20;20;20;;;;;;;;1039;1748;0;109;40.8;67;67;927;1495;0;345;40.8;67;67;400;488;0;59;40.8;67;67;216;8;0;0;40.8;67;67
03.01.2024 00:00:00;03.01.2024 00:15:00;;;;;;;;;;;;;;;737;1901;0;408;49.08;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 00:15:00;03.01.2024 00:30:00;;;;;;;;;;;;;;;737;1901;0;460;49.08;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 00:30:00;03.01.2024 00:45:00;;;;;;;;;;;;;;;737;1901;0;493;49.08;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 00:45:00;03.01.2024 01:00:00;;;;;;;;;;;;;;;737;1901;0;560;49.08;265;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 01:00:00;03.01.2024 02:00:00;1424;1546;0;342;-0.01;54;54;315;906;0;0;15.87;54;54;;;;;;;;963;1874;0;102;39.21;54;54;922;1437;0;80;39.21;54;54;400;493;0;45;39.21;54;54;216;8;0;0;39.21;54;54
03.01.2024 01:00:00;03.01.2024 01:15:00;;;;;;;;;;;;;;;756;1943;0;519;56.76;256.8;256.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 01:15:00;03.01.2024 01:30:00;;;;;;;;;;;;;;;756;1943;0;519;56.76;256.8;256.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 01:30:00;03.01.2024 01:45:00;;;;;;;;;;;;;;;756;1943;0;489;56.76;256.8;256.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 01:45:00;03.01.2024 02:00:00;;;;;;;;;;;;;;;756;1943;0;423;56.76;256.8;256.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 02:00:00;03.01.2024 03:00:00;1469;1572;0;273;0;59;59;301;906;0;0;15.88;59;59;;;;;;;;966;2131;0;102;37.36;59;59;949;1565;0;123;37.36;59;59;400;493;0;49;37.36;59;59;216;8;0;0;37.36;59;59
03.01.2024 02:00:00;03.01.2024 02:15:00;;;;;;;;;;;;;;;725;2027;0;401;56.11;180;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 02:15:00;03.01.2024 02:30:00;;;;;;;;;;;;;;;725;2027;0;311;56.11;180;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 02:30:00;03.01.2024 02:45:00;;;;;;;;;;;;;;;725;2027;0;176;56.11;180;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 02:45:00;03.01.2024 03:00:00;;;;;;;;;;;;;;;725;2027;0;33;56.11;180;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 03:00:00;03.01.2024 04:00:00;1384;1700;0;371;-0.01;59;59;359;906;0;0;15.88;59;59;;;;;;;;854;2254;0;102;36.17;59;59;963;1538;0;195;36.17;59;59;400;493;0;59;36.17;59;59;216;8;0;0;36.17;59;59
03.01.2024 03:00:00;03.01.2024 03:15:00;;;;;;;;;;;;;;;757;2049;0;0;57.96;57.96;57.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 03:15:00;03.01.2024 03:30:00;;;;;;;;;;;;;;;757;2049;0;0;57.96;57.96;57.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 03:30:00;03.01.2024 03:45:00;;;;;;;;;;;;;;;757;2049;0;0;57.96;57.96;57.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 03:45:00;03.01.2024 04:00:00;;;;;;;;;;;;;;;757;2049;0;0;57.96;57.96;57.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2024 04:00:00;03.01.2024 05:00:00;1472;1653;299;0;-16.77;-16.77;0;280;905;0;0;15.94;59;59;;;;;;;;954;2059;0;102;38.21;59;59;984;1542;0;195;38.21;59;59;400;493;0;59;38.21;59;59;217;3;0;0;38.21;59;59
