sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch5_MPC_7day_2024_07_29_DK1_exact_actrate025,2025-05-28 19:35:51,2024-07-29,DK1,complete_MPC,122.0645649433136,78025191.6003937,True,True,0.0,10.98415929080333,0.3376906523837799,12.607360491004572,10.375448315281954,22.34399565020447,4782.456876482784,6.979458890939987,443.8559232972764,4331.621494294567,27.55%,
Batch5_MPC_7day_2024_07_29_FI_exact_actrate025,2025-05-28 19:37:57,2024-07-29,FI,complete_MPC,123.43042182922365,79215169.34328142,True,False,0.0894487994599551,11.26551677654641,0.5725324371861645,12.959924352210829,10.059006073018274,22.224661473101616,987.879478876126,0.0,121.12118492945248,866.7582939466736,31.26%,
Batch5_MPC_7day_2024_08_05_NO2_exact_actrate025,2025-05-28 19:40:03,2024-08-05,NO2,complete_MPC,113.34973287582396,78285062.68148983,True,True,0.0,11.050422149319738,0.4124533803550377,12.479699991790191,10.367998314683348,22.317216709476824,2440.698239510501,144.92635872368214,94.62590712369068,2201.145973663128,23.65%,
Batch5_MPC_7day_2024_08_05_SE1_exact_actrate025,2025-05-28 19:42:00,2024-08-05,SE1,complete_MPC,150.76606917381287,79584824.72721173,True,False,0.0046015314658589,11.164803861200784,0.8033743234446725,12.88603836813184,9.699517023532422,22.309508741095712,784.7397283356681,344.22508504006225,72.22730839817038,368.2873348974354,60.08%,
Batch5_MPC_7day_2024_08_05_DK1_exact_actrate025,2025-05-28 19:44:34,2024-08-05,DK1,complete_MPC,117.78415656089784,79893423.20236924,True,True,0.0,11.327079011525468,0.9119155067346714,12.734644053955542,10.409205839725786,22.33307709773036,3162.311547039796,7.427370998296269,19.87131186107608,3135.012864180423,27.92%,
Batch5_MPC_7day_2024_08_05_FI_exact_actrate025,2025-05-28 19:46:35,2024-08-05,FI,complete_MPC,128.56572771072388,79769071.7688004,True,False,0.2498386407656916,11.25802931500538,0.68591117330198,13.288599005914136,10.368658407416632,22.06427163179588,693.7484563084103,0.0,39.21185991768506,654.5365963907252,30.46%,
Batch5_MPC_7day_2024_08_12_NO2_exact_actrate025,2025-05-28 19:48:47,2024-08-12,NO2,complete_MPC,109.1831398010254,77616538.93394133,True,False,0.4567194309750348,10.964121094071782,0.7725325738346212,12.554821635616117,9.320696601745908,21.857390841586536,4041.441155174583,304.3395104432754,280.61179950145976,3456.489845229848,19.65%,
Batch5_MPC_7day_2024_08_12_SE1_exact_actrate025,2025-05-28 19:50:40,2024-08-12,SE1,complete_MPC,139.56273102760315,80819976.39657815,True,True,0.0,11.454058640097571,0.7278760863674004,13.252976682703784,10.007222221039903,22.82043411545565,957.7902083996618,277.1516463891583,86.37437291851774,594.2641890919856,42.32%,
Batch5_MPC_7day_2024_08_12_DK1_exact_actrate025,2025-05-28 19:53:03,2024-08-12,DK1,complete_MPC,237.76143312454224,76951367.14374325,True,False,0.0472911335464623,10.958890614124856,0.3603632921435251,12.667499191964168,10.193465234729068,22.26681913901511,6187.610122202342,4.03163813764968,482.0522044999077,5701.526279564784,22.20%,
Batch5_MPC_7day_2024_08_12_FI_exact_actrate025,2025-05-28 19:57:04,2024-08-12,FI,complete_MPC,136.31895422935486,80973049.06934184,True,False,0.1415329978007875,11.387347909121456,1.1524418199294346,13.445474186222626,9.748329861869934,22.172577274760783,1270.469907369905,0.0,153.9996411698956,1116.4702662000095,43.35%,
